Code,uPeSqKm,sdPeSqKm,EA_Name
2854,0,0,1821750_5990522
2855,0,0,1823849_5998408
2856,0,0,1831529_5417566
2857,0,0,1833087_5425003
2858,0,0,1833087_5435003
2859,0,0,1833087_5445003
2860,0,0,1833087_5455003
2861,0,0,1833087_5465003
2862,0,0,1833087_5475003
2863,0,0,1833087_5485003
2864,0,0,1833087_5495003
2865,0,0,1833087_5505003
2866,0,0,1833087_5515003
2867,0,0,1833087_5525003
2868,0,0,1833087_5535003
2869,0,0,1833087_5545003
2870,0,0,1833087_5555003
2871,0,0,1833087_5565003
2872,0,0,1833087_5575003
2873,0,0,1833087_5585003
2874,0,0,1833087_5595003
2875,0,0,1833087_5605003
2876,0,0,1833087_5615003
2877,0,0,1833087_5625003
2878,0,0,1833087_5635003
2879,0,0,1833087_5645003
2880,0,0,1833087_5655003
2881,0,0,1833087_5665003
2882,0,0,1833087_5675003
2883,0,0,1833087_5685003
2884,0,0,1833087_5695003
2885,0,0,1833087_5705003
2886,0,0,1833087_5715003
2887,0,0,1833087_5725003
2888,0,0,1833087_5735003
2889,0,0,1833087_5745003
2890,0,0,1833087_5755003
2891,0,0,1833087_5765003
2892,0,0,1833087_5775003
2893,0,0,1833087_5785003
2894,0,0,1833087_5795003
2895,0,0,1833087_5805003
2896,0,0,1833087_5815003
2897,0,0,1833087_5825003
2898,0,0,1833087_5835003
2899,0,0,1833087_5845003
2900,0,0,1833087_5855003
2901,0,0,1833087_5865003
2902,0,0,1833087_5875003
2903,0,0,1833087_5885003
2904,0,0,1833087_5895003
2905,0,0,1833087_5905003
2906,0,0,1833048_5915000
2907,0,0,1833012_5924805
2908,0,0,1831087_5933850
2909,0,0,1829165_5943872
2910,0,0,1828120_5976053
2911,0,0,1838250_5422284
2912,0,0,1841291_5430689
2913,0,0,1841748_5440003
2914,0,0,1841748_5450003
2915,0,0,1841748_5460003
2916,0,0,1841748_5470003
2917,0,0,1841748_5480003
2918,0,0,1841748_5490003
2919,0,0,1841748_5500003
2920,0,0,1841748_5510003
2921,0,0,1841748_5520003
2922,0,0,1841748_5530003
2923,0,0,1841748_5540003
2924,0,0,1841748_5550003
2925,0,0,1841748_5560003
2926,0,0,1841748_5570003
2927,0,0,1841748_5580003
2928,0,0,1841748_5590003
2929,0,0,1841748_5600003
2930,0,0,1841748_5610003
2931,0,0,1841748_5620003
2932,0,0,1841748_5630003
2933,0,0,1841748_5640003
2934,0,0,1841748_5650003
2935,0,0,1841748_5660003
2936,0,0,1841748_5670003
2937,0,0,1841748_5680003
2938,0,0,1841748_5690003
2939,0,0,1841748_5700003
2940,0,0,1841748_5710003
2941,0,0,1841748_5720003
2942,0,0,1841748_5730003
2943,0,0,1841748_5740003
2944,0,0,1841748_5750003
2945,0,0,1841748_5760003
2946,0,0,1841748_5770003
2947,0,0,1841748_5780003
2948,0,0,1841748_5790003
2949,0,0,1841748_5800003
2950,0,0,1841748_5810003
2951,0,0,1841748_5820003
2952,0,0,1841748_5830003
2953,0,0,1841748_5840003
2954,0,0,1841748_5850003
2955,0,0,1841748_5860003
2956,0,0,1841748_5870003
2957,0,0,1841748_5880003
2958,0,0,1841748_5890003
2959,0,0,1841748_5900003
2960,0,0,1841784_5909887
2961,0,0,1841362_5919889
2962,0,0,1842054_5929041
2963,0,0,1847836_5429824
2964,0,0,1848604_5435865
2965,0,0,1850408_5445003
2966,0,0,1850408_5455003
2967,0,0,1850408_5465003
2968,0,0,1850408_5475003
2969,0,0,1850408_5485003
2970,0,0,1850408_5495003
2971,0,0,1850408_5505003
2972,0,0,1850408_5515003
2973,0,0,1850408_5525003
2974,0,0,1850408_5535003
2975,0,0,1850408_5545003
2976,0,0,1850408_5555003
2977,0,0,1850408_5565003
2978,0,0,1850408_5575003
2979,0,0,1850408_5585003
2980,0,0,1850408_5595003
2981,0,0,1850408_5605003
2982,0,0,1850408_5615003
2983,0,0,1850408_5625003
2984,0,0,1850408_5635003
2985,0,0,1850408_5645003
2986,0,0,1850408_5655003
2987,0,0,1850408_5665003
2988,0,0,1850408_5675003
2989,0,0,1850408_5685003
2990,0,0,1850408_5695003
2991,0,0,1850408_5705003
2992,0,0,1850408_5715003
2993,0,0,1850408_5725003
2994,0,0,1850408_5735003
2995,0,0,1850408_5745003
2996,0,0,1850408_5755003
2997,0,0,1850408_5765003
2998,0,0,1850408_5775003
2999,0,0,1850408_5785003
3000,0,0,1850408_5795003
3001,0,0,1850408_5805003
3002,0,0,1850408_5815003
3003,0,0,1850408_5825003
3004,0,0,1850408_5835003
3005,0,0,1850408_5845003
3006,0,0,1850408_5855003
3007,0,0,1850408_5865003
3008,0,0,1850397_5874996
3009,0,0,1850307_5885050
3010,0,0,1850312_5894883
3011,0,0,1849880_5904986
3012,0,0,1849069_5914540
3013,0,0,1847975_5924310
3014,0,0,1848780_5932254
3015,0,0,1850041_5944154
3016,0,0,1848450_5964059
3017,0,0,1855753_5442525
3018,0,0,1857303_5450663
3019,0,0,1858978_5460027
3020,0,0,1859068_5470003
3021,0,0,1859068_5480003
3022,0,0,1859068_5490003
3023,0,0,1859068_5500003
3024,0,0,1859068_5510003
3025,0,0,1859068_5520003
3026,0,0,1859068_5530003
3027,0,0,1859068_5540003
3028,0,0,1859068_5550003
3029,0,0,1859068_5560003
3030,0,0,1859068_5570003
3031,0,0,1859068_5580003
3032,0,0,1859068_5590003
3033,0,0,1859068_5600003
3034,0,0,1859068_5610003
3035,0,0,1859068_5620003
3036,0,0,1859068_5630003
3037,0,0,1859068_5640003
3038,0,0,1859068_5650003
3039,0,0,1859068_5660003
3040,0,0,1859068_5670003
3041,0,0,1859068_5680003
3042,0,0,1859068_5690003
3043,0,0,1859068_5700003
3044,0,0,1859068_5710003
3045,0,0,1859068_5720003
3046,0,0,1859068_5730003
3047,0,0,1859068_5740003
3048,0,0,1859068_5750003
3049,0,0,1859068_5760003
3050,0,0,1859068_5770003
3051,0,0,1859068_5780003
3052,0,0,1859068_5790003
3053,0,0,1859068_5800003
3054,0,0,1859068_5810003
3055,0,0,1859068_5820003
3056,0,0,1858830_5829872
3057,0,0,1857738_5840193
3058,0,0,1858086_5850227
3059,0,0,1857485_5859929
3060,0,0,1856252_5869083
3061,0,0,1855317_5880149
3062,0,0,1855721_5890616
3063,0,0,1856725_5897862
3064,0,0,1853982_5909585
3065,0,0,1857585_5915778
3066,0,0,1857164_5931801
3067,0,0,1860313_5942182
3068,0,0,1862945_5456595
3069,0,0,1866560_5466363
3070,0,0,1867728_5475003
3071,0,0,1867728_5485003
3072,0,0,1867728_5495003
3073,0,0,1867728_5505003
3074,0,0,1867728_5515003
3075,0,0,1867728_5525003
3076,0,0,1867728_5535003
3077,0,0,1867728_5545003
3078,0,0,1867728_5555003
3079,0,0,1867728_5565003
3080,0,0,1867728_5575003
3081,0,0,1867728_5585003
3082,0,0,1867728_5595003
3083,0,0,1867728_5605003
3084,0,0,1867728_5615003
3085,0,0,1867728_5625003
3086,0,0,1867728_5635003
3087,0,0,1867728_5645003
3088,0,0,1867728_5655003
3089,0,0,1867728_5665003
3090,0,0,1867728_5675003
3091,0,0,1867728_5685003
3092,0,0,1867728_5695003
3093,0,0,1867728_5705003
3094,0,0,1867728_5715003
3095,0,0,1867728_5725003
3096,0,0,1867728_5735003
3097,0,0,1867728_5745003
3098,0,0,1867728_5755003
3099,0,0,1867728_5765003
3100,0,0,1867728_5775003
3101,0,0,1867728_5785003
3102,0,0,1867728_5795003
3103,0,0,1867728_5805003
3104,0,0,1867728_5815003
3105,0,0,1867495_5824592
3106,0,0,1869768_5835468
3107,0,0,1866536_5844037
3108,0,0,1862574_5895749
3109,0,0,1872223_5905686
3110,0,0,1863511_5942582
3111,0,0,1872475_5472134
3112,0,0,1874203_5480860
3113,0,0,1876241_5490122
3114,0,0,1876389_5500003
3115,0,0,1876389_5510003
3116,0,0,1876389_5520003
3117,0,0,1876389_5530003
3118,0,0,1876389_5540003
3119,0,0,1876389_5550003
3120,0,0,1876389_5560003
3121,0,0,1876389_5570003
3122,0,0,1876389_5580003
3123,0,0,1876389_5590003
3124,0,0,1876389_5600003
3125,0,0,1876389_5610003
3126,0,0,1876389_5620003
3127,0,0,1876389_5630003
3128,0,0,1876389_5640003
3129,0,0,1876389_5650003
3130,0,0,1876389_5660003
3131,0,0,1876389_5670003
3132,0,0,1876389_5680003
3133,0,0,1876389_5690003
3134,0,0,1876389_5700003
3135,0,0,1876389_5710003
3136,0,0,1876389_5720003
3137,0,0,1876389_5730003
3138,0,0,1876389_5740003
3139,0,0,1876389_5750003
3140,0,0,1876389_5760003
3141,0,0,1876389_5770003
3142,0,0,1876389_5780003
3143,0,0,1876389_5790003
3144,0,0,1876389_5800003
3145,0,0,1876389_5810003
3146,0,0,1876032_5819751
3147,0,0,1876449_5829598
3148,0,0,1872857_5836878
3149,0,0,1874237_5903667
3150,0,0,1875119_5905709
3151,0,0,1882147_5489903
3152,0,0,1883762_5495983
3153,0,0,1885049_5505003
3154,0,0,1885049_5515003
3155,0,0,1885049_5525003
3156,0,0,1885049_5535003
3157,0,0,1885049_5545003
3158,0,0,1885049_5555003
3159,0,0,1885049_5565003
3160,0,0,1885049_5575003
3161,0,0,1885049_5585003
3162,0,0,1885049_5595003
3163,0,0,1885049_5605003
3164,0,0,1885049_5615003
3165,0,0,1885049_5625003
3166,0,0,1885049_5635003
3167,0,0,1885049_5645003
3168,0,0,1885049_5655003
3169,0,0,1885049_5665003
3170,0,0,1885049_5675003
3171,0,0,1885049_5685003
3172,0,0,1885049_5695003
3173,0,0,1885049_5705003
3174,0,0,1885049_5715003
3175,0,0,1885049_5725003
3176,0,0,1885049_5735003
3177,0,0,1885049_5745003
3178,0,0,1885049_5755003
3179,0,0,1885049_5765003
3180,0,0,1885049_5775003
3181,0,0,1885049_5785003
3182,0,0,1885049_5795003
3183,0,0,1885049_5805003
3184,0,0,1885049_5815003
3185,0,0,1884565_5823704
3186,0,0,1881824_5830637
3187,0,0,1888004_5867922
3188,0,0,1887915_5870125
3189,0,0,1891048_5502387
3190,0,0,1893394_5510344
3191,0,0,1893709_5520003
3192,0,0,1893709_5530003
3193,0,0,1893709_5540003
3194,0,0,1893709_5550003
3195,0,0,1893709_5560003
3196,0,0,1893709_5570003
3197,0,0,1893709_5580003
3198,0,0,1893709_5590003
3199,0,0,1893709_5600003
3200,0,0,1893709_5610003
3201,0,0,1893709_5620003
3202,0,0,1893709_5630003
3203,0,0,1893709_5640003
3204,0,0,1893709_5650003
3205,0,0,1893709_5660003
3206,0,0,1893709_5670003
3207,0,0,1893709_5680003
3208,0,0,1893709_5690003
3209,0,0,1893709_5700003
3210,0,0,1893709_5710003
3211,0,0,1893709_5720003
3212,0,0,1893709_5730003
3213,0,0,1893709_5740003
3214,0,0,1893709_5750003
3215,0,0,1893709_5760003
3216,0,0,1893709_5770003
3217,0,0,1893709_5780003
3218,0,0,1893709_5790003
3219,0,0,1893709_5800003
3220,0,0,1893709_5810003
3221,0,0,1892805_5818348
3222,0,0,1889469_5869107
3223,0,0,1899507_5509973
3224,0,0,1902276_5515354
3225,0,0,1902370_5525003
3226,0,0,1902370_5535003
3227,0,0,1902370_5545003
3228,0,0,1902370_5555003
3229,0,0,1902370_5565003
3230,0,0,1902370_5575003
3231,0,0,1902370_5585003
3232,0,0,1902370_5595003
3233,0,0,1902370_5605003
3234,0,0,1902370_5615003
3235,0,0,1902370_5625003
3236,0,0,1902370_5635003
3237,0,0,1902370_5645003
3238,0,0,1902370_5655003
3239,0,0,1902370_5665003
3240,0,0,1902370_5675003
3241,0,0,1902370_5685003
3242,0,0,1902370_5695003
3243,0,0,1902370_5705003
3244,0,0,1902370_5715003
3245,0,0,1902370_5725003
3246,0,0,1902370_5735003
3247,0,0,1902370_5745003
3248,0,0,1902370_5755003
3249,0,0,1902370_5765003
3250,0,0,1902370_5775003
3251,0,0,1902370_5785003
3252,0,0,1902370_5795003
3253,0,0,1902370_5805003
3254,0,0,1901781_5813506
3255,0,0,1901585_5829181
3256,0,0,1902169_5831046
3257,0,0,1906950_5512405
3258,0,0,1907396_5521173
3259,0,0,1909048_5530504
3260,0,0,1910960_5540084
3261,0,0,1911030_5550003
3262,0,0,1911030_5560003
3263,0,0,1911030_5570003
3264,0,0,1911030_5580003
3265,0,0,1911030_5590003
3266,0,0,1911030_5600003
3267,0,0,1911030_5610003
3268,0,0,1911030_5620003
3269,0,0,1911030_5630003
3270,0,0,1911030_5640003
3271,0,0,1911030_5650003
3272,0,0,1911030_5660003
3273,0,0,1911030_5670003
3274,0,0,1911030_5680003
3275,0,0,1911030_5690003
3276,0,0,1911030_5700003
3277,0,0,1911030_5710003
3278,0,0,1911030_5720003
3279,0,0,1911030_5730003
3280,0,0,1911030_5740003
3281,0,0,1911030_5750003
3282,0,0,1911030_5760003
3283,0,0,1911030_5770003
3284,0,0,1911030_5780003
3285,0,0,1911030_5790003
3286,0,0,1911030_5800003
3287,0,0,1910058_5808696
3288,0,0,1913916_5826019
3289,0,0,1916954_5539461
3290,0,0,1919510_5545295
3291,0,0,1919690_5555003
3292,0,0,1919690_5565003
3293,0,0,1919690_5575003
3294,0,0,1919690_5585003
3295,0,0,1919690_5595003
3296,0,0,1919690_5605003
3297,0,0,1919690_5615003
3298,0,0,1919690_5625003
3299,0,0,1919690_5635003
3300,0,0,1919690_5645003
3301,0,0,1919690_5655003
3302,0,0,1919690_5665003
3303,0,0,1919690_5675003
3304,0,0,1919690_5685003
3305,0,0,1919690_5695003
3306,0,0,1919690_5705003
3307,0,0,1919690_5715003
3308,0,0,1919690_5725003
3309,0,0,1919690_5735003
3310,0,0,1919690_5745003
3311,0,0,1919690_5755003
3312,0,0,1919690_5765003
3313,0,0,1919690_5775003
3314,0,0,1919690_5785003
3315,0,0,1919690_5795003
3316,0,0,1918676_5803246
3317,0,0,1925375_5544788
3318,0,0,1926474_5551048
3319,0,0,1927738_5560052
3320,0,0,1928350_5570003
3321,0,0,1928350_5580003
3322,0,0,1928350_5590003
3323,0,0,1928350_5600003
3324,0,0,1928350_5610003
3325,0,0,1928350_5620003
3326,0,0,1928344_5630003
3327,0,0,1928350_5640003
3328,0,0,1928350_5650003
3329,0,0,1928350_5660003
3330,0,0,1928350_5670003
3331,0,0,1928350_5680003
3332,0,0,1928350_5690003
3333,0,0,1928350_5700003
3334,0,0,1928350_5710003
3335,0,0,1928350_5720003
3336,0,0,1928350_5730003
3337,0,0,1928350_5740003
3338,0,0,1928350_5750003
3339,0,0,1928350_5760003
3340,0,0,1928350_5770003
3341,0,0,1928350_5780003
3342,0,0,1928350_5790003
3343,0,0,1927747_5798476
3344,0,0,1931802_5555944
3345,0,0,1933222_5566757
3346,0,0,1935518_5575804
3347,0,0,1936948_5585001
3348,0,0,1937011_5595003
3349,0,0,1936730_5604779
3350,0,0,1934945_5614723
3351,0,0,1934260_5623074
3352,0,0,1934900_5636401
3353,0,0,1937011_5645003
3354,0,0,1937011_5655003
3355,0,0,1937011_5665003
3356,0,0,1937011_5675003
3357,0,0,1937011_5685003
3358,0,0,1937011_5695003
3359,0,0,1937011_5705003
3360,0,0,1937011_5715003
3361,0,0,1937011_5725003
3362,0,0,1937011_5735003
3363,0,0,1937011_5745003
3364,0,0,1937011_5755003
3365,0,0,1937011_5765003
3366,0,0,1937011_5775003
3367,0,0,1937011_5785003
3368,0,0,1936853_5794489
3369,0,0,1940968_5805846
3370,0,0,1941448_5581698
3371,0,0,1942152_5591120
3372,0,0,1944748_5600297
3373,0,0,1942818_5605057
3374,0,0,1942589_5642867
3375,0,0,1944642_5650429
3376,0,0,1945671_5660003
3377,0,0,1945671_5670003
3378,0,0,1945671_5680003
3379,0,0,1945671_5690003
3380,0,0,1945671_5700003
3381,0,0,1945671_5710003
3382,0,0,1945671_5720003
3383,0,0,1945671_5730003
3384,0,0,1945671_5740003
3385,0,0,1945671_5750003
3386,0,0,1945671_5760003
3387,0,0,1945671_5770003
3388,0,0,1945671_5780003
3389,0,0,1945662_5789992
3390,0,0,1945107_5796924
3391,0,0,1950177_5603457
3392,0,0,1952674_5657686
3393,0,0,1954331_5665003
3394,0,0,1954331_5675003
3395,0,0,1954331_5685003
3396,0,0,1954331_5695003
3397,0,0,1954331_5705003
3398,0,0,1954331_5715003
3399,0,0,1954331_5725003
3400,0,0,1954331_5735003
3401,0,0,1954331_5745003
3402,0,0,1954331_5755003
3403,0,0,1954331_5765003
3404,0,0,1954331_5775003
3405,0,0,1954084_5784867
3406,0,0,1952085_5791648
3407,0,0,1950309_5802665
3408,0,0,1961922_5662572
3409,0,0,1962991_5670003
3410,0,0,1962991_5680003
3411,0,0,1962991_5690003
3412,0,0,1962991_5700003
3413,0,0,1962991_5710003
3414,0,0,1962991_5720003
3415,0,0,1962991_5730003
3416,0,0,1962991_5740003
3417,0,0,1962991_5750003
3418,0,0,1962991_5760003
3419,0,0,1962991_5770003
3420,0,0,1963021_5779685
3421,0,0,1962706_5786883
3422,0,0,1967232_5841527
3423,0,0,1971063_5666778
3424,0,0,1971652_5675003
3425,0,0,1971652_5685003
3426,0,0,1971652_5695003
3427,0,0,1971652_5705003
3428,0,0,1971652_5715003
3429,0,0,1971652_5725003
3430,0,0,1971652_5735003
3431,0,0,1971652_5745003
3432,0,0,1971652_5755003
3433,0,0,1971652_5765003
3434,0,0,1971652_5775003
3435,0,0,1971592_5783626
3436,0,0,1969671_5839129
3437,0,0,1969569_5840132
3438,0,0,1980233_5670537
3439,0,0,1980312_5680003
3440,0,0,1980312_5690003
3441,0,0,1980312_5700003
3442,0,0,1980312_5710003
3443,0,0,1980312_5720003
3444,0,0,1980312_5730003
3445,0,0,1980312_5740003
3446,0,0,1980312_5750003
3447,0,0,1980312_5760003
3448,0,0,1980312_5770003
3449,0,0,1980312_5780003
3450,0,0,1980475_5785837
3451,0,0,1988924_5668568
3452,0,0,1988972_5675003
3453,0,0,1988972_5685003
3454,0,0,1988972_5695003
3455,0,0,1988972_5705003
3456,0,0,1988972_5715003
3457,0,0,1988972_5725003
3458,0,0,1988972_5735003
3459,0,0,1988972_5745003
3460,0,0,1988972_5755003
3461,0,0,1988972_5765003
3462,0,0,1988972_5775003
3463,0,0,1989211_5784301
3464,0,0,1997631_5670866
3465,0,0,1997632_5680003
3466,0,0,1997632_5690003
3467,0,0,1997632_5700003
3468,0,0,1997632_5710003
3469,0,0,1997632_5720003
3470,0,0,1997632_5730003
3471,0,0,1997632_5740003
3472,0,0,1997632_5750003
3473,0,0,1997632_5760003
3474,0,0,1997632_5770003
3475,0,0,1997632_5780003
3476,0,0,1998195_5789282
3477,0,0,2000831_5796470
3478,0,0,2006708_5668215
3479,0,0,2006293_5675003
3480,0,0,2006293_5685003
3481,0,0,2006293_5695003
3482,0,0,2006293_5705003
3483,0,0,2006293_5715003
3484,0,0,2006293_5725003
3485,0,0,2006293_5735003
3486,0,0,2006293_5745003
3487,0,0,2006293_5755003
3488,0,0,2006293_5765003
3489,0,0,2006293_5775003
3490,0,0,2006293_5785003
3491,0,0,2006319_5794968
3492,0,0,2008153_5802943
3493,0,0,2019835_5639479
3494,0,0,2018891_5651171
3495,0,0,2017598_5662984
3496,0,0,2014978_5670056
3497,0,0,2014953_5680003
3498,0,0,2014953_5690003
3499,0,0,2014953_5700003
3500,0,0,2014953_5710003
3501,0,0,2014953_5720003
3502,0,0,2014953_5730003
3503,0,0,2014953_5740003
3504,0,0,2014953_5750003
3505,0,0,2014953_5760003
3506,0,0,2014953_5770003
3507,0,0,2014953_5780003
3508,0,0,2014953_5790003
3509,0,0,2014953_5800003
3510,0,0,2015628_5809638
3511,0,0,2017716_5817267
3512,0,0,2019827_5638316
3513,0,0,2021570_5647181
3514,0,0,2023102_5655314
3515,0,0,2022360_5664514
3516,0,0,2021828_5675290
3517,0,0,2022645_5685148
3518,0,0,2023408_5695076
3519,0,0,2023613_5705003
3520,0,0,2023613_5715003
3521,0,0,2023613_5725003
3522,0,0,2023613_5735003
3523,0,0,2023613_5745003
3524,0,0,2023613_5755003
3525,0,0,2023613_5765003
3526,0,0,2023613_5775003
3527,0,0,2023613_5785003
3528,0,0,2023613_5795003
3529,0,0,2023613_5805003
3530,0,0,2023655_5814881
3531,0,0,2025103_5820459
3532,0,0,2029409_5659095
3533,0,0,2027443_5691555
3534,0,0,2028822_5700017
3535,0,0,2032047_5710496
3536,0,0,2032273_5720003
3537,0,0,2032273_5730003
3538,0,0,2032273_5740003
3539,0,0,2032273_5750003
3540,0,0,2032273_5760003
3541,0,0,2032273_5770003
3542,0,0,2032273_5780003
3543,0,0,2032273_5790003
3544,0,0,2032273_5800003
3545,0,0,2032273_5810003
3546,0,0,2032629_5819599
3547,0,0,2032699_5825518
3548,0,0,2040445_5707686
3549,0,0,2040934_5715003
3550,0,0,2040934_5725003
3551,0,0,2040934_5735003
3552,0,0,2040934_5745003
3553,0,0,2040934_5755003
3554,0,0,2040934_5765003
3555,0,0,2040934_5775003
3556,0,0,2040934_5785003
3557,0,0,2040934_5795003
3558,0,0,2040934_5805003
3559,0,0,2040934_5815003
3560,0,0,2041409_5824556
3561,0,0,2042384_5831535
3562,0,0,2047812_5712353
3563,0,0,2049594_5720003
3564,0,0,2049594_5730003
3565,0,0,2049594_5740003
3566,0,0,2049594_5750003
3567,0,0,2049594_5760003
3568,0,0,2049594_5770003
3569,0,0,2049594_5780003
3570,0,0,2049594_5790003
3571,0,0,2049594_5800003
3572,0,0,2049594_5810003
3573,0,0,2049594_5820003
3574,0,0,2049472_5829045
3575,0,0,2055201_5718261
3576,0,0,2057358_5725184
3577,0,0,2058254_5735003
3578,0,0,2058254_5745003
3579,0,0,2058254_5755003
3580,0,0,2058254_5765003
3581,0,0,2058254_5775003
3582,0,0,2058254_5785003
3583,0,0,2058254_5795003
3584,0,0,2058254_5805003
3585,0,0,2058254_5815003
3586,0,0,2058254_5825003
3587,0,0,2058526_5831370
3588,0,0,2064019_5733155
3589,0,0,2064142_5739853
3590,0,0,2064497_5749780
3591,0,0,2065050_5760214
3592,0,0,2066220_5770697
3593,0,0,2066063_5780257
3594,0,0,2066914_5790003
3595,0,0,2066914_5800003
3596,0,0,2066914_5810003
3597,0,0,2066913_5820001
3598,0,0,2065471_5828206
3599,0,0,2070687_5774476
3600,0,0,2072288_5786228
3601,0,0,2074081_5795826
3602,0,0,2075575_5805003
3603,0,0,2075575_5815003
3604,0,0,2074778_5821042
3605,0,0,2080485_5802203
3606,0,0,2083304_5810616
3607,0,0,2082774_5817542
