X,Y,proportionToHere,XXXNOTE
1766703.743,5903533.807,0.00023653277238849137,
1571096.684,5178889.865,0.00013424446652701805,
1754522.739,5919819.038,0.00013424446652701805,
1754668.554,5928642.956,0.00013424446652701805,
1754035.331,5914265.128,0.00013424446652701805,
1752506.541,5931157.809,0.00013424446652701805,
1755207.297,5928819.221,0.00023653277238849137,
1406484.099,4915791.415,0.0008135077219865082,
1571145.495,5178412.161,0.0002762667165412659,
1406917,4914633,0.0008135077219865082,
1760634.603,5911826.491,0.00013424446652701805,
1766862.573,5903425.964,0.00023653277238849137,
1573545.275,5177205.57,0.0002762667165412659,
1768633.987,5909641.223,0.00013424446652701805,
1769175.599,5909191.046,0.00013424446652701805,
1758751.571,5912055.213,0.00023653277238849137,
1439879,5004077,0.00013424446652701805,
1768755.952,5909550.126,0.00013424446652701805,
1768952.263,5910679.102,0.00013424446652701805,
1760984.838,5911854.913,0.00013424446652701805,
1768197.848,5909255.533,0.00023653277238849137,
1884167.992,5825028.406,0.00023653277238849137,
1748511.933,5918316.545,0.00013424446652701805,
1749128.396,5917144.568,0.00013424446652701805,
1769326.451,5911048.4,0.00013424446652701805,
1768582.978,5909663.384,0.00013424446652701805,
1763755.842,5912454.873,0.00023653277238849137,
1759867.219,5432795.218,0.00011301151164070332,
1932644,5601977,0.00013424446652701805,
1762668.337,5909314.054,0.00013424446652701805,
1758179.657,5906651.398,0.00023653277238849137,
1575338.383,5179918.182,0.0002762667165412659,
1724600.309,6042164.445,0.00013424446652701805,
1766326.997,5902530.947,0.00013424446652701805,
1767598.626,5910303.631,0.00023653277238849137,
1459206.342,5087609.371,0.0002762667165412659,
1760250.479,5433480.664,0.00011301151164070332,
1564962.142,5178171.651,0.0002762667165412659,
1768708.946,5909065.154,0.00013424446652701805,
1755734.642,5916053.892,0.00023653277238849137,
1574046.333,5176993.042,0.0002762667165412659,
1564739.829,5178391.961,0.0002762667165412659,
1768559.779,5909146.336,0.00023653277238849137,
1759089.295,5436109.18,0.00013424446652701805,
1754803.844,5928453.747,0.00013424446652701805,
1763750.099,5910272.892,0.00023653277238849137,
1461454.478,5082935.043,0.0002762667165412659,
1562341.761,5179976.969,0.00013424446652701805,
1759945.186,5909253.985,0.00013424446652701805,
1768908.024,5910848.287,0.00023653277238849137,
1408637.458,4920049.944,0.0008135077219865082,
1762985.074,5915438.289,0.00023653277238849137,
1406413.406,4915288.347,0.0008135077219865082,
1934414.243,5608031.753,0.00013424446652701805,
1750341.684,5913438.665,0.00013424446652701805,
1775038.51,5894853.11,0.00023653277238849137,
1460181.916,5087152.845,0.0002762667165412659,
1554791,5175812,0.0002762667165412659,
1573928.081,5177584.776,0.0002762667165412659,
1774473,5895096,0.00013424446652701805,
1767884.902,5910600.166,0.00013424446652701805,
1796569.069,5818846.489,0.00023653277238849137,
1566836.615,5178849.057,0.00013424446652701805,
1755171.94,5927977.807,0.00013424446652701805,
1881413.432,5827522.132,0.00023653277238849137,
1765886,5904902,0.00013424446652701805,
1769368.209,5911142.125,0.00013424446652701805,
1756028.806,5920738.93,0.00023653277238849137,
2034581.766,5708376.286,0.00013424446652701805,
1768994.851,5909113.304,0.00013424446652701805,
1769383.38,5911220.556,0.00013424446652701805,
1747443.699,5917586.455,0.00023653277238849137,
1934889.623,5622190.402,0.0009226248739539693,
1561117.211,5177227.056,0.0002762667165412659,
1459458.484,5115368.93,0.00013424446652701805,
1766871.004,5902209.298,0.00013424446652701805,
1768128.981,5911128.578,0.00013424446652701805,
1754607.586,5917265.008,0.00013424446652701805,
1761946.789,5913560.298,0.00023653277238849137,
1775013.647,5577336.263,0.00013424446652701805,
1762933.16,5915461.278,0.00013424446652701805,
1754766.489,5928685.454,0.00013424446652701805,
1767764.74,5910809.308,0.00013424446652701805,
1761855.144,5912964.018,0.00023653277238849137,
1566043.551,5179185.175,0.00013424446652701805,
1754895.882,5927721.54,0.00013424446652701805,
1754393.33,5931705.196,0.00023653277238849137,
1562805.644,5179783.064,0.00013424446652701805,
1754518.901,5917463.383,0.00023653277238849137,
1775245.412,5577032.325,0.00013424446652701805,
1766076.54,5903890.093,0.00023653277238849137,
1703601,5665160,0.0009226248739539693,
1751952.913,5436573.467,0.00011301151164070332,
1741434.651,5918870.2,0.00013424446652701805,
1760949.726,5912572.058,0.00013424446652701805,
1759269,5911871,0.00023653277238849137,
1243055,4828885,0.00013424446652701805,
1799863.049,5815586.723,0.00013424446652701805,
1764647.71,5912429.871,0.00023653277238849137,
1821261.665,5529986.323,0.00011301151164070332,
1564410.272,5186622.295,0.00013424446652701805,
1766843.047,5903042.222,0.00013424446652701805,
1754838.846,5928806.09,0.00023653277238849137,
1574630.069,5175754.916,0.0002762667165412659,
1758164.512,5906609.83,0.00013424446652701805,
1764878.36,5912789.927,0.00023653277238849137,
1560032.1,5178236.529,0.0002762667165412659,
1565675.842,5178188.421,0.00013424446652701805,
1768127.102,5910951.808,0.00023653277238849137,
1764833.055,5437004.662,0.00013424446652701805,
1763253.952,5908478.803,0.00013424446652701805,
1767995.911,5909643.825,0.00023653277238849137,
1934942,5622055,0.0009226248739539693,
1754236.906,5931466.259,0.00013424446652701805,
1768652.015,5911608.998,0.00013424446652701805,
1749067.917,5917164.304,0.00013424446652701805,
1769155.394,5899641.096,0.00023653277238849137,
1574886.181,5176046.745,0.0002762667165412659,
1761237.61,5913449.59,0.00023653277238849137,
1570590.087,5178369.888,0.0002762667165412659,
1575351.136,5180274.528,0.0002762667165412659,
1749107.922,5917294.638,0.00013424446652701805,
1748761.621,5917909.383,0.00023653277238849137,
1575453,5180128,0.00013424446652701805,
1764837.569,5915013.456,0.00023653277238849137,
1561570.932,5177743.152,0.00013424446652701805,
1751748.476,5932001.894,0.00013424446652701805,
1750174.685,5945391.108,0.00013424446652701805,
1763601.007,5915540.436,0.00013424446652701805,
1758613,5903672,0.00023653277238849137,
1823216.518,5532506.547,0.00013424446652701805,
1769122.647,5910943.215,0.00023653277238849137,
1568364.43,5179877.128,0.00013424446652701805,
1755254.517,5928539.2,0.00013424446652701805,
1751526.688,5927486.481,0.00023653277238849137,
1578008,5171640,0.0002762667165412659,
1751636.688,5432005.144,0.00011301151164070332,
1764995.85,5916113.57,0.00023653277238849137,
1925497.247,5608398.515,0.0009226248739539693,
1772731.715,5575999.184,0.00013424446652701805,
1749034.039,5918195.738,0.00013424446652701805,
1882434.676,5827244.083,0.00023653277238849137,
1461284.587,5093750.862,0.00013424446652701805,
1769210.319,5912854.17,0.00023653277238849137,
1574280.891,5177230.025,0.0002762667165412659,
1699595.557,5678144.154,0.00013424446652701805,
1798995,5813643,0.00013424446652701805,
1766310.629,5904771.692,0.00013424446652701805,
1762816.189,5915428.945,0.00013424446652701805,
1761945.975,5912517.307,0.00013424446652701805,
1765846.935,5903996.135,0.00013424446652701805,
1755183.512,5928615.46,0.00013424446652701805,
1765127.648,5902230.997,0.00023653277238849137,
1566732.503,5178778.707,0.0002762667165412659,
1561561.612,5177120.968,0.0002762667165412659,
1931321,5606990,0.00013424446652701805,
1768068.072,5910899.04,0.00023653277238849137,
1560388,5177014,0.0002762667165412659,
1570678.008,5189268.523,0.0002762667165412659,
1934087,5608901,0.0009226248739539693,
1936693,5623124,0.0009226248739539693,
1763340.541,5910557.186,0.00013424446652701805,
1764914.444,5904594.245,0.00023653277238849137,
1568002.53,5184131.79,0.00013424446652701805,
1767960.864,5911248.301,0.00013424446652701805,
1754984.811,5929569.645,0.00013424446652701805,
1745734,5919122,0.00013424446652701805,
1755741.668,5935113.21,0.00013424446652701805,
1754013.328,5932221.835,0.00013424446652701805,
1775689.925,5887368.94,0.00013424446652701805,
1775417.376,5894869.21,0.00013424446652701805,
1767630.479,5910281.274,0.00013424446652701805,
1762073.381,5912334.322,0.00013424446652701805,
1764660.477,5911998.535,0.00013424446652701805,
1763645.383,5911725.755,0.00023653277238849137,
1759235.782,5432395.657,0.00011301151164070332,
1570139.746,5179308.58,0.0002762667165412659,
1797325.074,5818791.973,0.00023653277238849137,
1406403.815,4915676.548,0.0008135077219865082,
1762243.178,5912013.317,0.00013424446652701805,
1769323.22,5879504.259,0.00013424446652701805,
1762339.291,5912033.073,0.00013424446652701805,
1761165.956,5913663.53,0.00023653277238849137,
1566073.156,5178742.128,0.00013424446652701805,
1749225.564,5917104.711,0.00023653277238849137,
1565350.086,5178343.307,0.00013424446652701805,
1754772.666,5917542.009,0.00013424446652701805,
1790866.039,5840570.01,0.00023653277238849137,
1569232.103,5178998.927,0.00013424446652701805,
1748547.965,5918326.4,0.00013424446652701805,
1758340.383,5906115.254,0.00013424446652701805,
1824680.446,5827135.091,0.00013424446652701805,
1762959,5909313,0.00013424446652701805,
1764729.343,5916382.559,0.00013424446652701805,
1768720.238,5910706.051,0.00013424446652701805,
1765622.538,5902891.042,0.00013424446652701805,
1754923.158,5929682.088,0.00013424446652701805,
1761885.638,5912907.144,0.00013424446652701805,
1745565.212,5919089.302,0.00013424446652701805,
1776160.319,5887929.558,0.00023653277238849137,
1751514,5423289,0.00011301151164070332,
1768704.646,5910582.011,0.00013424446652701805,
1748022.957,5915934.394,0.00013424446652701805,
1882187.124,5826990.63,0.00023653277238849137,
1876636.566,5819023.282,0.00013424446652701805,
1755296.954,5927716.952,0.00013424446652701805,
1766238.9,5903671.132,0.00023653277238849137,
1620205.068,5427878.829,0.00011301151164070332,
1563387.569,5184891.151,0.0002762667165412659,
1566244.077,5178914.259,0.00013424446652701805,
1751571.872,5931514.462,0.00013424446652701805,
1755431.857,5914899.121,0.00023653277238849137,
1561466.574,5178382.793,0.0002762667165412659,
1754088.055,5444935.31,0.00013424446652701805,
1761183.876,5914154.797,0.00023653277238849137,
1823192.284,5532125.95,0.00011301151164070332,
1699223.11,5678503.014,0.00013424446652701805,
1761597.779,5913652.498,0.00013424446652701805,
1767895.784,5909867.026,0.00013424446652701805,
1766516.717,5903740.084,0.00023653277238849137,
1572277.897,5179784.194,0.0002762667165412659,
1498475,5138559,0.00013424446652701805,
1750230.624,5913903.486,0.00023653277238849137,
1562770.6,5179165.197,0.0002762667165412659,
1569426.326,5179241.146,0.00013424446652701805,
1765232.696,5916306.84,0.00013424446652701805,
1765110.482,5912056.521,0.00013424446652701805,
1748724.01,5917729.674,0.00013424446652701805,
1875710.085,5819000.196,0.00013424446652701805,
1764364.911,5914375.383,0.00023653277238849137,
1571645.935,5185952.847,0.0002762667165412659,
1760002.38,5432478.835,0.00011301151164070332,
1406170.201,4914565.558,0.0008135077219865082,
1758479.567,5911913.975,0.00023653277238849137,
1564588.682,5184822.893,0.0002762667165412659,
1417902,4945749,0.00013424446652701805,
1762816.189,5915428.945,0.00013424446652701805,
1764064.06,5911523.504,0.00013424446652701805,
1758697.958,5911886.885,0.00023653277238849137,
1571612.4,5178661.154,0.0002762667165412659,
1821955.67,5828922.225,0.00023653277238849137,
1562517.361,5178803.306,0.0002762667165412659,
1614064,5425363,0.00011301151164070332,
1409110,4917531,0.0008135077219865082,
1762783.513,5437092.754,0.00011301151164070332,
1797275.08,5819505.458,0.00013424446652701805,
1771795.681,5897404.318,0.00013424446652701805,
1796983,5818459,0.00023653277238849137,
1933342.937,5619978.691,0.0009226248739539693,
1752364.704,5923849.535,0.00013424446652701805,
1766276.337,5903589.666,0.00013424446652701805,
1762606.226,5912335.346,0.00023653277238849137,
1567938.283,5179339.027,0.00013424446652701805,
1764384,5913313,0.00013424446652701805,
1770137.78,5899279.07,0.00023653277238849137,
1461454.478,5082935.043,0.0002762667165412659,
1821760.301,5454084.987,0.00013424446652701805,
1764985.54,5915322.778,0.00013424446652701805,
1761208.718,5911950.974,0.00013424446652701805,
1760984.838,5911854.913,0.00013424446652701805,
1763523.112,5911690.03,0.00023653277238849137,
1500568.362,5139190.807,0.00013424446652701805,
1758106.006,5921137.814,0.00023653277238849137,
1879570.571,5825850.303,0.00023653277238849137,
1795232,5823111,0.00013424446652701805,
1755173.091,5928526.249,0.00013424446652701805,
1758647.265,5919737.117,0.00023653277238849137,
1793005.087,5500188.749,0.00011301151164070332,
1684453,5401540,0.00011301151164070332,
1697101.069,5677627.247,0.00023653277238849137,
1760573.193,5432817.475,0.00011301151164070332,
1927716.139,5607058.128,0.0009226248739539693,
1459572.734,5087498.483,0.0002762667165412659,
1759507.963,5432630.523,0.00011301151164070332,
1929566.221,5605010.666,0.0009226248739539693,
1770495.19,5899864.88,0.00023653277238849137,
1460021.928,5086975.797,0.00013424446652701805,
1766927.988,5902068.127,0.00023653277238849137,
1757110.302,5434525.104,0.00011301151164070332,
1857441.59,5838953.084,0.00013424446652701805,
1767013.039,5903615.147,0.00013424446652701805,
1755644.443,5918678.47,0.00013424446652701805,
1766819.109,5902997.907,0.00013424446652701805,
1763002.354,5912162.829,0.00013424446652701805,
1745708.064,5920281.841,0.00023653277238849137,
1563047.447,5179065.686,0.0002762667165412659,
1565825.395,5178690.791,0.0002762667165412659,
1757531.056,5435057.912,0.00011301151164070332,
1574760.649,5176114.387,0.0002762667165412659,
1766987.638,5903496.967,0.00013424446652701805,
1767627.121,5909257.96,0.00013424446652701805,
1750630.671,5914176.951,0.00013424446652701805,
1751891,5931885,0.00023653277238849137,
1562943.052,5179618.235,0.0002762667165412659,
1749576.538,5429636.91,0.00011301151164070332,
1769318.326,5880128.24,0.00013424446652701805,
1755954.633,5919102.155,0.00013424446652701805,
1765136.898,5912612.044,0.00023653277238849137,
1754148.742,5439249.868,0.00011301151164070332,
1763992.06,5909924.549,0.00023653277238849137,
1760028.908,5432315.951,0.00011301151164070332,
1795464.925,5821944.86,0.00023653277238849137,
1570239.408,5178904.254,0.0002762667165412659,
1748415.341,5917251.744,0.00023653277238849137,
1242079.64,4849078.197,0.0008135077219865082,
1501443,5139572,0.0002762667165412659,
1239487,4856920,0.00013424446652701805,
1761085.548,5912374.653,0.00013424446652701805,
1754972.466,5928598.726,0.00013424446652701805,
1767239.718,5909652.555,0.00013424446652701805,
1766157.879,5903562.04,0.00023653277238849137,
1561713.869,5176934.551,0.0002762667165412659,
1728155.927,5934244.984,0.00013424446652701805,
1749422.559,5916978.801,0.00013424446652701805,
1752742.224,5954254.876,0.00013424446652701805,
1768935.858,5909102.188,0.00023653277238849137,
1882996.163,5825936.269,0.00023653277238849137,
1791643.801,5499622.465,0.00011301151164070332,
1498222.429,5140220.653,0.0002762667165412659,
1444977,5011416,0.0008135077219865082,
1460320,5085176,0.0002762667165412659,
1570573.493,5179661.189,0.0002762667165412659,
1462118.32,5100024.577,0.00013424446652701805,
1765042.08,5908161.531,0.00023653277238849137,
1884055.969,5824792.642,0.00023653277238849137,
1763041.62,5909182.243,0.00023653277238849137,
1759496.419,5433220.326,0.00013424446652701805,
1761751.085,5913931.799,0.00023653277238849137,
1460591.157,5082586.881,0.00013424446652701805,
1764391.869,5913259.772,0.00013424446652701805,
1762440.267,5909503.781,0.00013424446652701805,
1738266.057,5929194.983,0.00013424446652701805,
1769160.917,5879705.505,0.00013424446652701805,
1761412.325,5913429.998,0.00013424446652701805,
1799682,5813100,0.00013424446652701805,
1768452.295,5908909.544,0.00023653277238849137,
2032619.948,5710509.995,0.00013424446652701805,
1799786.764,5813070.163,0.00013424446652701805,
1764706.065,5911877.546,0.00023653277238849137,
1566174.568,5178798.266,0.0002762667165412659,
1755978.249,5434810.77,0.00011301151164070332,
1928494,5606082,0.0009226248739539693,
1753622.211,5444934.75,0.00013424446652701805,
1763357.266,5910374.665,0.00013424446652701805,
1769503.088,5908708.215,0.00023653277238849137,
1615119.092,5423807.158,0.00013424446652701805,
1752845.466,5931412.646,0.00023653277238849137,
1574264.219,5178082.847,0.0002762667165412659,
1564761.564,5178491.868,0.0002762667165412659,
1617754.248,5425006.837,0.00011301151164070332,
1759262.543,5432384.905,0.00011301151164070332,
1560824.606,5177267.406,0.00013424446652701805,
1754309.318,5931690.214,0.00013424446652701805,
1769002.186,5899349.324,0.00023653277238849137,
1775441.387,5445873.154,0.00013424446652701805,
1751368.501,5931437.939,0.00023653277238849137,
1824625.155,5531862.824,0.00013424446652701805,
1764202.785,5914420.326,0.00023653277238849137,
1927786.988,5606920.001,0.00013424446652701805,
1761043.926,5913088.046,0.00013424446652701805,
1817600.539,5803318.67,0.00013424446652701805,
1758502.13,5906052.631,0.00013424446652701805,
1750385.791,5945631.445,0.00023653277238849137,
1239386.737,4878384.538,0.00013424446652701805,
1759231.286,5911903.064,0.00023653277238849137,
1406445.347,4915998.17,0.0008135077219865082,
1821262.6,5531022.439,0.00013424446652701805,
1763733.135,5910098.278,0.00013424446652701805,
1767025.021,5908031.27,0.00023653277238849137,
1571740.21,5179448.165,0.0002762667165412659,
1753128.291,5439919.289,0.00011301151164070332,
1757306.878,5434951.167,0.00013424446652701805,
1758935.283,5919975.901,0.00023653277238849137,
1753946.09,5442932.971,0.00013424446652701805,
1761731.67,5914715.915,0.00023653277238849137,
1758798.911,5436007.274,0.00011301151164070332,
1769176.35,5910778.645,0.00023653277238849137,
1496311.932,5135648.405,0.0002762667165412659,
1923926.365,5607005.576,0.0009226248739539693,
1855774,5732010,0.00023653277238849137,
1762941.327,5437125.32,0.00013424446652701805,
1760646.647,5912335.834,0.00013424446652701805,
1751573.34,5931938.073,0.00023653277238849137,
1758913.657,5436038.464,0.00013424446652701805,
1764471.565,5913065.718,0.00013424446652701805,
1750606.481,5914274.066,0.00013424446652701805,
1769100.539,5910612.227,0.00013424446652701805,
1769276.893,5881318.822,0.00013424446652701805,
1754737.842,5929644.345,0.00013424446652701805,
1754894.534,5931609.763,0.00013424446652701805,
1769015.857,5909705.558,0.00013424446652701805,
1790822.929,5909032.758,0.00013424446652701805,
1764762.442,5913357.293,0.00023653277238849137,
1760369.271,5436589.977,0.00013424446652701805,
1751638.205,5931072.395,0.00023653277238849137,
1764394.661,5438921.658,0.00011301151164070332,
1816039.395,5806645.702,0.00023653277238849137,
1620006.19,5428114.056,0.00013424446652701805,
1768505.724,5908247.578,0.00023653277238849137,
1931080.316,5612890.683,0.0009226248739539693,
1798421.756,5813420.743,0.00013424446652701805,
1768803.101,5909511.729,0.00013424446652701805,
1759678.718,5911779.123,0.00013424446652701805,
1758447.09,5906632.192,0.00023653277238849137,
1575599.973,5178876.815,0.0002762667165412659,
1462616,5099937,0.0002762667165412659,
1752430.89,5425249.327,0.00011301151164070332,
1572278.137,5179743.364,0.00013424446652701805,
1757181.872,5919922.303,0.00023653277238849137,
1926981.853,5607858.99,0.0009226248739539693,
1756606.03,5434803.202,0.00013424446652701805,
1758325.885,5918421.49,0.00023653277238849137,
1623728,6116716,0.00013424446652701805,
1934832.929,5603029.882,0.00013424446652701805,
1762531.005,5914056.766,0.00023653277238849137,
1242135.323,4848995.141,0.00013424446652701805,
1797644.682,5819007.171,0.00013424446652701805,
1745844.079,5920007.708,0.00013424446652701805,
1761046.865,5914910.371,0.00013424446652701805,
1751495.402,5932147.119,0.00023653277238849137,
1568347.967,5179893.978,0.0002762667165412659,
1788279.423,5755847.296,0.00013424446652701805,
1754611.774,5928787.337,0.00013424446652701805,
1759362,5903215,0.00023653277238849137,
1936774,5615245,0.0009226248739539693,
1796110.376,5821030.937,0.00023653277238849137,
1452904,5056485,0.00013424446652701805,
1759573.004,5911768.364,0.00013424446652701805,
1747107.328,5922559.182,0.00013424446652701805,
1774368.792,5895270.868,0.00013424446652701805,
1749402.674,5916740.849,0.00013424446652701805,
1793320,5873027,0.00023653277238849137,
1571783.463,5196144.503,0.0002762667165412659,
1697378.089,5677464.706,0.00013424446652701805,
1768044,5910001,0.00023653277238849137,
1890864.044,5776469.292,0.00023653277238849137,
1565042.531,5184754.509,0.0002762667165412659,
1824515.648,5531218.325,0.00013424446652701805,
1765790.764,5902167.477,0.00023653277238849137,
1564170.84,5178661.784,0.00013424446652701805,
1763641.51,5915306.007,0.00013424446652701805,
1758482.576,5906591.586,0.00013424446652701805,
1796242.403,5821337.915,0.00023653277238849137,
1560346.186,5178038.108,0.0002762667165412659,
1760211.672,5432324.147,0.00013424446652701805,
1761506.12,5914110.291,0.00013424446652701805,
1765261.389,5904152.735,0.00013424446652701805,
1751696.492,5931995.785,0.00013424446652701805,
1752520.386,5931200.548,0.00013424446652701805,
1766212.4,5902732.47,0.00023653277238849137,
1575358.445,5179906.412,0.0002762667165412659,
1755057.619,5944660.029,0.00023653277238849137,
1623298.769,5432288.63,0.00013424446652701805,
1768996.76,5911212.476,0.00013424446652701805,
1761080.311,5913621.659,0.00013424446652701805,
1768054.609,5910844.245,0.00023653277238849137,
1759368,5432095,0.00011301151164070332,
1767654.989,5910618.534,0.00013424446652701805,
1762281.782,5913344.625,0.00013424446652701805,
1745755.529,5919960.674,0.00023653277238849137,
1560858.765,5177798.374,0.00013424446652701805,
1769413,5908370,0.00013424446652701805,
1756785.664,5918758.305,0.00013424446652701805,
1764838.91,5912194.804,0.00013424446652701805,
1754631.159,5928733.866,0.00023653277238849137,
1757046.259,5434619.634,0.00011301151164070332,
1565341.632,5179212.244,0.0002762667165412659,
1857658.139,5838985.852,0.00013424446652701805,
1769318.835,5911196.061,0.00013424446652701805,
1767036.001,5903558.446,0.00013424446652701805,
1770092,5908129,0.00023653277238849137,
1764202.786,5438483.84,0.00013424446652701805,
1755350.673,5925111.195,0.00013424446652701805,
1768805.512,5909114.955,0.00023653277238849137,
1820000.246,5462131.207,0.00013424446652701805,
1758154,5918470,0.00013424446652701805,
1755891,5919022,0.00023653277238849137,
1820468.404,5531167.147,0.00013424446652701805,
1747202.55,5917512.056,0.00023653277238849137,
1926251.907,5608051.933,0.00013424446652701805,
1754890.352,5931666.511,0.00023653277238849137,
1754219.146,5439288.138,0.00011301151164070332,
1570389.524,5178426.967,0.0002762667165412659,
1924104.496,5608800.013,0.0009226248739539693,
1493658,5133362,0.00013424446652701805,
1765648.956,5902998.737,0.00023653277238849137,
1927925.99,5607075.567,0.00013424446652701805,
1769184.282,5910683.005,0.00023653277238849137,
1564802.815,5178406.637,0.0002762667165412659,
1876866.003,5822769.497,0.00023653277238849137,
1721541.18,6043868.665,0.00013424446652701805,
1764424.688,5912000.727,0.00013424446652701805,
1764903.644,5916226.5,0.00013424446652701805,
1765639.258,5902079.094,0.00013424446652701805,
1768808.515,5881367.594,0.00013424446652701805,
1828277,5881376,0.00023653277238849137,
1568051.738,5185050.49,0.0002762667165412659,
1882131.839,5826275.604,0.00023653277238849137,
1759715.579,5432541.206,0.00011301151164070332,
1759685.823,5909709.254,0.00013424446652701805,
1758926,5904628,0.00023653277238849137,
1760567.884,5433330.376,0.00011301151164070332,
1696462,5677239,0.00013424446652701805,
1758221.84,5906121.232,0.00023653277238849137,
1934079.663,5620706.401,0.0009226248739539693,
1766657.696,5902770.359,0.00023653277238849137,
1775015.594,5577439.064,0.00011301151164070332,
1876969.134,5822978.729,0.00023653277238849137,
1752165.034,5931758.01,0.00023653277238849137,
1560913.275,5177335.637,0.00013424446652701805,
1756975.766,5905254.88,0.00013424446652701805,
1760566.488,5916355.434,0.00013424446652701805,
1755354.412,5920640.316,0.00023653277238849137,
1406769,4916592,0.0008135077219865082,
1623298.769,5432288.63,0.00011301151164070332,
1760008.714,5432165.838,0.00011301151164070332,
1459911.987,5087530.233,0.0002762667165412659,
1880830.81,5826502.231,0.00023653277238849137,
1877500.876,5822950.749,0.00023653277238849137,
2036345.916,5708683.131,0.00013424446652701805,
1754775.773,5928768.803,0.00013424446652701805,
1763678.372,5911505.662,0.00013424446652701805,
1745044.043,5969555.91,0.00013424446652701805,
1767704.572,5910537.991,0.00013424446652701805,
1759026.324,5905386.867,0.00013424446652701805,
1766212.662,5903403.853,0.00013424446652701805,
1799618.964,5815176.588,0.00023653277238849137,
1570708.905,5178974.233,0.0002762667165412659,
1770515,5899332.41,0.00023653277238849137,
1842739,5807215.979,0.00013424446652701805,
1750273.816,5916647.477,0.00013424446652701805,
1768789.437,5909720.113,0.00013424446652701805,
1721227,6043888,0.00023653277238849137,
1460804,5087072,0.00013424446652701805,
1766026.507,5903052.373,0.00013424446652701805,
1762519.979,5909438.088,0.00023653277238849137,
1760057,5433940,0.00013424446652701805,
1761230.645,5913570.781,0.00023653277238849137,
1822886.655,5532190.236,0.00013424446652701805,
1796072.825,5820989.141,0.00023653277238849137,
1680513,5409918,0.00013424446652701805,
1752222.119,5931880.042,0.00023653277238849137,
1891964.085,5813358.726,0.00023653277238849137,
1684217.557,5401996.033,0.00013424446652701805,
1751736.098,5932285.813,0.00023653277238849137,
1819503.756,5530177.176,0.00011301151164070332,
1751964.39,5432859.778,0.00011301151164070332,
1772079.998,5446050.601,0.00013424446652701805,
1760460.175,5911580.827,0.00013424446652701805,
1749445.314,5916783.141,0.00013424446652701805,
1764762.442,5913357.293,0.00013424446652701805,
1768874.338,5882945.813,0.00023653277238849137,
1569432.484,5178920.958,0.00013424446652701805,
1764424.688,5912000.727,0.00013424446652701805,
1762588.143,5912944.649,0.00013424446652701805,
1799369.484,5814728.063,0.00023653277238849137,
1571009.589,5179572.036,0.0002762667165412659,
1930031,5604645,0.00013424446652701805,
1745403.321,5916498.39,0.00023653277238849137,
1933327.71,5619993.397,0.0009226248739539693,
1618092.243,5425595.462,0.00011301151164070332,
1561092.866,5178007.36,0.00013424446652701805,
1751352.061,5914519.47,0.00023653277238849137,
1462070,5100185,0.00013424446652701805,
1764729.343,5916382.559,0.00023653277238849137,
1764872.338,5439855.77,0.00011301151164070332,
1889501,5741858,0.00023653277238849137,
1695489.616,5676322.089,0.00013424446652701805,
1761179.097,5911818.123,0.00023653277238849137,
1568221.121,5179677.873,0.0002762667165412659,
1769152.958,5911022.14,0.00013424446652701805,
1748556.223,5917323.611,0.00013424446652701805,
1799096.991,5814442.752,0.00023653277238849137,
1822356.169,5829027.593,0.00023653277238849137,
1934623,5621362,0.0009226248739539693,
1567866.989,5177158.767,0.0002762667165412659,
1564575.951,5179381.022,0.0002762667165412659,
1407186.11,4916812.503,0.0008135077219865082,
1562072.549,5179739.007,0.0002762667165412659,
1566356.849,5178720.506,0.0002762667165412659,
1701168.004,5678437.617,0.00023653277238849137,
1561948.07,5185588.699,0.00013424446652701805,
1743834.563,5928411.994,0.00013424446652701805,
1766919.761,5904735.793,0.00013424446652701805,
1763540.34,5909736.632,0.00013424446652701805,
1765326.068,5912124.95,0.00023653277238849137,
1459207.241,5087241.186,0.00013424446652701805,
1759743.505,5909751.706,0.00013424446652701805,
1751750.077,5931385.377,0.00013424446652701805,
1762018.362,5913988.08,0.00013424446652701805,
1760358.58,5912698.824,0.00013424446652701805,
1761040.402,5911458.062,0.00013424446652701805,
1767932.276,5909675.694,0.00013424446652701805,
1751495.402,5932147.119,0.00013424446652701805,
1765560.496,5901529.239,0.00013424446652701805,
1798082.674,5818885.069,0.00013424446652701805,
1748660.727,5917517.236,0.00013424446652701805,
1750193.786,5945442.973,0.00013424446652701805,
1870755.202,5820273.371,0.00023653277238849137,
1571349.445,5178683.011,0.00013424446652701805,
1761203.808,5912557.944,0.00023653277238849137,
1768311.904,5469460.478,0.00013424446652701805,
1764783.165,5913320.503,0.00013424446652701805,
1732881.156,5929690.586,0.00013424446652701805,
1876991.48,5822831.218,0.00023653277238849137,
1842445.26,5817018.956,0.00023653277238849137,
1558420.281,5179904.65,0.00013424446652701805,
1763372.003,5911504.426,0.00023653277238849137,
1793469,5516531,0.00011301151164070332,
1881991,5826783,0.00023653277238849137,
1563520.475,5193073.186,0.00013424446652701805,
1751295.593,5914383.68,0.00023653277238849137,
1618032.362,5425894.768,0.00011301151164070332,
1623713.704,5432626.745,0.00013424446652701805,
1754600.556,5928834.21,0.00023653277238849137,
1281123,4876144,0.0008135077219865082,
1884159.275,5824891.677,0.00023653277238849137,
1754236.997,5932480.841,0.00023653277238849137,
1792107.318,5500724.859,0.00013424446652701805,
