Code,AU2013_NAM,area_sqkm,v0.0,v1.0,v10.0,v11.0,v12.0,v13.0,v2.0,v3.0,v4.0,v5.0,v6.0,v7.0,v8.0,v9.0
553800,Manaia,2.10611558,0,0,0,0,0,0,0,0.334361167,0.026702482,0.638936351,0,0,0,0
553900,Normanby,1.06454596,0,0,0,0,0,0,0,0.309527928,0.00484295,0.685629122,0,0,0,0
554010,Hawera North,3.74512918,0,0,0.005256088,0,0,0,0.009460959,0.422646232,0.002102435,0.555278197,0,0,0,0.005256088
554020,Hawera South,3.00102819,0,0,0.006901759,0,0,0,0.004601172,0.407848285,0.017254396,0.563394387,0,0,0,0
554111,Ohawe Beach,34.7108663,0.473527224,0,0,0,0,0.001130137,0,0.038392354,0.00339041,0.481582137,0.001130137,0,0,0.000847602
554113,Tawhiti,37.1250792,0,0,0.006797684,0,0,0.002265895,0.011895947,0.041624125,0.031722525,0.884167825,0.002265895,0.005664737,0,0.013595368
554114,Waingongoro,32.4653485,0,0,0.000608202,0,0,0.000608202,0.002432807,0.02754285,0.010947631,0.941742961,0.004865614,0.00364921,0.001216403,0.006386118
554115,Hawera West,2.53978195,0,0,0,0,0,0,0,0.255791735,0.001466262,0.732478169,0.008797572,0,0,0.001466262
554120,Ohangai,331.781344,0.00712952,0,0.006111017,0,0,0,0.042267866,0,0.060600917,0.411305381,0.010694279,0.146155152,0,0.315735868
554130,Okaiawa,62.1592723,0.002200376,0,0,0,0,0.00275047,0.001100188,0.006271071,0.005500939,0.956872638,0.007701315,0.003300563,0.003300563,0.011001878
554300,Waitotara,0.24872131,0,0,0.1,0,0,0,0,0.175,0.025,0.625,0.0625,0,0,0.0125
554400,Whenuakura,893.081575,0.023606779,0,0.001011719,0,0,0,0.060703145,0.00050586,0.064750021,0.344068797,0.005564455,0.104207065,0,0.39558216
554500,Makakaho,766.219659,0.064321608,0,0.00201005,0,0,0,0.069346734,0,0.096482412,0.401005025,0.007537688,0.073366834,0.007035176,0.278894472
554700,Patea,6.15344482,0.265521643,0,0,0,0,0,0.001392596,0.116281769,0.029244517,0.535337124,0.029940815,0,0.02088894,0.001392596
554800,Waverley,2.27584963,0,0,0,0,0,0,0,0.366559486,0.012861736,0.620578778,0,0,0,0
554900,Tangiwai,2693.57646,0,0.071763131,0.00100368,0.080796253,0,0.008029441,0.007025761,0,0.054700569,0.31047173,0.005018401,0.089829374,0.034125125,0.337236534
555000,Ohakune,8.47052397,0,0,0.088435374,0,0,0.005442177,0,0.114285714,0.001360544,0.639455782,0.002721088,0.005442177,0.001360544,0.141496599
555100,Raetihi,3.88253554,0,0,0.014634146,0,0,0,0.001829268,0.129878049,0.018292683,0.802439024,0.005487805,0,0,0.027439024
555200,Otamatea,1.27007165,0,0,0,0,0,0,0.003330501,0.222226334,0.041631258,0.684112587,0.009528932,0.003330501,0,0.035839888
555300,Blueskin,47.1311735,0.001995202,0,0.020031191,0,0,0.003694818,0.011638676,0.039040113,0.03325336,0.845527527,0.008935044,0.018621882,0.000997601,0.016264588
555400,Maxwell,1044.80579,0.026384523,0,0.004566552,0.001014789,0,0.002029579,0.040591574,0.000525516,0.085242305,0.224555969,0.006596131,0.120252538,0.002536973,0.485703551
555700,Castlecliff North,3.38328778,0.341626728,0,0,0,0,0.002225581,0.036099458,0.244039324,0.016135464,0.319256585,0,0,0.040616859,0
555800,Castlecliff South,1.81722753,0.080606257,0,0,0,0,0,0.075688315,0.450669523,0,0.120284483,0.229425558,0,0.043325863,0
555900,Mosston,2.05698829,0,0,0,0,0,0.013261312,0,0.223751497,0.039047197,0.718414447,0,0,0,0.005525547
556000,Balgownie,3.30536607,0.302923507,0,0,0,0,0,0,0.331075672,0,0.128373072,0.186549834,0.00664954,0.044058956,0.000369419
556100,Tawhero,1.06060161,0,0,0,0,0,0,0,0.657632842,0.007209395,0.320018033,0,0,0,0.01513973
556200,Gonville South,1.97376686,0,0,0,0,0,0,0,0.594535043,0.031494486,0.057697698,0.285020552,0,0.031252221,0
556300,Gonville East,0.85773024,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556400,Gonville West,0.73838628,0,0,0,0,0,0.008451031,0,0.93306763,0,0,0,0,0.051438814,0.007042526
556500,Springvale West,0.56982837,0,0,0,0,0,0,0,0.831392597,0,0.168607403,0,0,0,0
556600,Springvale East,0.93326466,0,0,0,0,0,0,0,0.705732563,0,0.207299058,0,0,0,0.086968379
556700,Wanganui Collegiate,1.41402615,0,0,0,0,0,0,0,0.972742551,0,0,0,0,0,0.027257449
556800,Laird Park,1.2954553,0,0,0,0,0,0,0,0.786389441,0.0072945,0.001591527,0.109510779,0,0,0.095213753
556900,Wanganui Central,0.66343314,0,0,0,0,0,0.051723109,0,0.763125041,0,0,0.18515185,0,0,0
557000,Spriggens Park,0.98119876,0,0,0,0,0,0,0,0.891312667,0,0,0.102658116,0,0.006029217,0
557100,Cooks Gardens,1.27384214,0,0,0,0,0,0.005492719,0,0.840111648,0,0.024320053,0.13007558,0,0,0
557200,St Johns Hill,1.77394461,0,0,0,0,0,0.005863847,0,0.690824452,0.02182654,0.098610355,0.021989425,0,0,0.16088538
557300,Lower Aramoho,2.32702085,0,0,0,0,0,0.017889115,0.023000291,0.355023698,0.056790842,0.438246818,0.053783632,0.005451921,0,0.049813682
557400,Upper Aramoho,1.56163179,0,0,0.111623069,0,0,0.006619837,0.031444228,0.353467797,0.044021919,0.331743171,0.081479166,0.003309919,0,0.036290895
557500,Williams Domain,1.26073055,0,0,0.003803548,0,0,0,0,0.696599607,0,0.226043981,0.070031061,0,0,0.003521803
557600,Wembley Park,1.54692472,0,0,0.040382633,0,0,0,0,0.261405144,0.010166257,0.665190713,0.016266012,0,0,0.006589241
557700,Kowhai Park,1.49489947,0,0,0,0,0,0.00992783,0,0.458575917,0.016408461,0.406080479,0.052961753,0.002109132,0,0.053936428
557800,Bastia Hill,1.1730047,0,0,0,0,0,0.022483737,0.014333048,0.32335521,0.011589829,0.420496263,0.041727765,0.022207839,0,0.143806308
557900,Durie Hill,1.38362187,0,0,0,0,0,0,0.00801006,0.40164401,0,0.488281382,0.044814589,0.005868176,0,0.051381784
558100,Putiki,1.00379495,0,0,0,0,0,0,0,0.20341422,0.030099446,0.675733388,0.067197569,0.005159905,0.015078389,0.003317082
558200,Marybank-Gordon Park,20.6459191,0.102985921,0,0.005748051,0,0,0.009867949,0.014370129,0.108464059,0.075702635,0.607793664,0.041386177,0.007903571,0.013017227,0.012760617
558300,Fordell-Kakatahi,1223.5265,0.006099026,0,0.010165043,0,0,0.00711553,0.02134659,0.000672215,0.127063036,0.607479904,0.009497054,0.073696561,0.003557765,0.133307277
558500,Waiouru,5.78838973,0,0,0,0.382222222,0,0.106666667,0.002962963,0.281481481,0.056296296,0.142222222,0,0.026666667,0,0.001481481
558600,Mangaweka,3.9511636,0,0,0,0,0,0,0.028154327,0.012513034,0.010948905,0.768248175,0.026590198,0.010948905,0.040667362,0.101929093
558700,Hunterville,3.2188789,0,0,0,0,0,0.002321263,0,0.055710306,0.011606314,0.914113278,0,0,0,0.016248839
558800,Ratana Community,0.21425031,0,0,0,0,0,0,0,0.351184346,0,0.648815654,0,0,0,0
558900,Bulls,4.4755712,0,0,0.040382758,0,0,0.055306821,0.002926287,0.191028005,0.04213853,0.576917449,0.038626986,0.026336582,0.026336582,0
559000,Ngamatea,611.66396,0,0.009095503,0,0.228398181,0,0.006063669,0.009095503,0,0.011116726,0.171803941,0,0.303688732,0.015664477,0.245073269
559210,Moawhango,1405.77213,0,0.072754641,0.003010537,0.175112895,0,0.01304566,0.01304566,0.002007025,0.033115906,0.353236327,0.005017561,0.075765178,0.033115906,0.220772704
559220,Pohonui-Porewa,1826.83989,0,0.018179982,0.005049995,0.018684981,0,0.005049995,0.036359964,0.002019998,0.055549944,0.667811332,0.004039996,0.034339966,0.004039996,0.148873851
559230,Lake Alice,614.668311,0.1788104,0,0.044958043,0,0,0.012772171,0.002043547,0.006516646,0.094003182,0.64148231,0.006130642,0.005108869,0.001021774,0.007152416
559240,Koitiata,0.21153864,0,0,0,0,0,0.056670602,0,0.26446281,0,0.527744982,0.151121606,0,0,0
559400,Taihape,5.0854779,0,0,0,0,0,0.026788704,0.006697176,0.189195223,0.015068646,0.652416564,0.005022882,0.001674294,0,0.103136511
559500,Marton,7.68217564,0,0,0.107916065,0,0,0.002664594,0,0.295769957,0.014655268,0.568335739,0,0,0.010658377,0
559700,Kiwitea,783.835616,0,0.03431455,0.004037006,0.00706476,0,0.004037006,0.085786375,0.001009251,0.045416316,0.686795627,0.006055509,0.016148024,0.002018503,0.107317073
560000,Pohangina,682.736709,0,0.034573341,0.004067452,0.015761376,0,0.005084315,0.140835522,0.004999576,0.021862554,0.640115244,0.005084315,0.031522752,0.002033726,0.094059825
560200,Ashhurst,7.07024271,0,0,0.026558201,0,0,0.008613471,0.022969255,0.155760258,0.010049049,0.678430434,0.031582725,0.037325039,0.012920206,0.015791363
560301,Stoney Creek,24.6264779,0,0,0.002947302,0,0,0.002357842,0.004715684,0.019059221,0.018666247,0.946359099,0.001768381,0.002357842,0.001768381,0
560302,Whakarongo,27.3477982,0,0,0.099619138,0,0,0.011591453,0.017681878,0.042613325,0.039685992,0.733404996,0.029076866,0.001178792,0.016896017,0.008251543
560411,Oroua Bridge,10.6728382,0,0,0.063131287,0,0,0.002184474,0,0.023167383,0.007208763,0.893822621,0.003713605,0,0.006771868,0
560412,Maewa,15.2073032,0,0,0.015089359,0,0,0.00377234,0.002829255,0.034754277,0.002829255,0.929644268,0.000707314,0.002829255,0.006130052,0.001414627
560421,Halcombe,17.4300955,0,0,0.045070423,0,0,0.001126761,0.001126761,0.006760563,0.027042254,0.898591549,0,0.013521127,0,0.006760563
560422,Tokorangi-Hiwinui,400.237026,0,0,0.034348491,0,0,0.005204317,0.007286043,0.009844044,0.0312259,0.871497534,0.005204317,0.023939857,0.00312259,0.008326907
560710,Feilding North,2.58756704,0,0,0,0,0,0,0,0.36278273,0.01031522,0.622202894,0,0,0,0.004699156
560720,Feilding West,2.72356745,0,0,0,0,0,0,0.01312982,0.546293869,0.006127249,0.434449062,0,0,0,0
560730,Feilding Central,1.43428397,0,0,0,0,0,0,0,0.973062292,0,0.014540923,0.005312908,0,0,0.007083877
560740,Feilding East,2.28710651,0,0,0.011856005,0,0,0.001693715,0,0.297892609,0.011432577,0.620809069,0.034721158,0,0.021594867,0
560900,Sanson,0.60439658,0,0,0.219867149,0,0,0,0,0.246670002,0.021986715,0.511476135,0,0,0,0
561000,Rongotea,0.55131347,0,0,0.037774437,0,0,0,0,0.413923886,0.045329324,0.502972352,0,0,0,0
561100,Tangimoana,0.38153543,0,0,0,0,0,0.010652519,0,0.34017044,0.053262595,0.585261927,0.010652519,0,0,0
561200,Himatangi Beach,0.9542358,0.012070815,0,0,0,0,0,0,0.379560086,0.294527897,0.120708155,0,0.072424893,0.120708155,0
561300,Foxton Beach,9.86656834,0.032394169,0,0,0,0,0.068987582,0.004799136,0.046191685,0.208762423,0.43650143,0.085784559,0.042192405,0.07438661,0
561410,Rakiraki,10.7680438,0,0,0.014436472,0,0,0.00641621,0.012832419,0.180749316,0.005881526,0.757548134,0.004812157,0,0.004812157,0.012511609
561421,Ohakea,4.94718156,0,0,0.151582454,0,0,0.014991671,0,0.317601333,0.011660189,0.458356469,0,0,0.045807885,0
561422,Oroua Downs-Waitohi,474.629592,0.002092655,0,0.028599613,0,0,0.014648582,0.001395103,0.005113717,0.092286067,0.8323219,0.005231636,0.006277964,0.010986437,0.001046327
561500,Moutoa,184.213565,0.007346639,0,0.037257954,0,0,0.012069478,0.00314856,0.009428187,0.108362924,0.769910266,0.025713236,0.005772359,0.018891357,0.00209904
561700,Foxton,3.53355278,0,0,0,0,0,0.007449483,0,0.392991278,0.044696899,0.518856504,0.013036596,0.02296924,0,0
561811,Kairanga,26.72696,0,0,0.012440355,0,0,0.001332895,0,0.094396116,0.007997371,0.883833263,0,0,0,0
561812,Longburn,6.93035344,0,0,0.009752432,0,0,0.013623852,0,0.076246285,0.014953729,0.84269032,0.028370711,0.002837071,0.011525601,0
561813,Massey University,10.0765492,0,0,0.008917737,0,0,0.023530086,0.005945158,0.186959318,0.034297191,0.683945825,0.015493506,0.008777601,0.01073101,0.021402568
561820,Linton Military Camp,8.81277044,0,0,0,0,0,0.011358814,0.011982924,0.137279377,0.046284045,0.739720898,0.021469406,0.006590608,0.009586339,0.015727588
561901,Kauwhata,154.947278,0,0,0.043341943,0,0,0.011722964,0.000770523,0.026067508,0.015025207,0.875294484,0.016566254,0.000231157,0.005778926,0.005201033
561902,Turitea,225.173086,0,0,0.017265887,0,0,0.001266791,0.121893406,0.028878329,0.065028584,0.697504286,0.005855388,0.009946652,0.007319235,0.045041443
562100,Milson,7.75958676,0,0,0.001870656,0,0,0,0,0.468217035,0,0.529912309,0,0,0,0
562200,Kelvin Grove,4.98136332,0,0,0.048152605,0,0,0.008453122,0,0.392522437,0.017208141,0.533663695,0,0,0,0
562310,Takaro,1.95120972,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562320,Cloverlea,1.47968661,0,0,0,0,0,0,0,0.586851429,0,0.413148571,0,0,0,0
562401,Palmerston North Hospital,1.94620901,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562402,Papaeoia,1.0703474,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562500,Roslyn,3.44515148,0,0,0,0,0,0,0,0.987234342,0,0.012765658,0,0,0,0
562600,Terrace End,1.6138147,0,0,0.122887326,0,0,0.029475442,0,0.760719302,0,0.0400866,0.025242207,0,0.021589123,0
562710,Highbury,1.45241031,0,0,0,0,0,0,0,0.997399104,0,0.002600896,0,0,0,0
562720,Westbrook,4.14079383,0,0,0.044345617,0,0,0,0,0.254971924,0.014091131,0.676644648,0,0,0,0.00994668
562800,Palmerston North Central,2.12865896,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562910,Awapuni North,1.23348848,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562921,Awapuni West,3.41348818,0,0,0.013653043,0,0,0.022047136,0,0.282035339,0.006068019,0.569294578,0.063360234,0.012443051,0.031098598,0
562922,Awapuni South,1.70541948,0,0,0,0,0,0.025178775,0.009814465,0.602636868,0.026008331,0.20185082,0.064448317,0.051251367,0.018811057,0
563000,West End,2.52888586,0,0,0,0,0,0.016605408,0.035187651,0.817862723,0.015616991,0.057842172,0.056885055,0,0,0
563101,Hokowhitu West,1.47497526,0,0,0,0,0,0,0,0.98957846,0,0,0.01042154,0,0,0
563102,Hokowhitu Lagoon,1.57976226,0,0,0,0,0,0.01434087,0.011656372,0.708136223,0.031154303,0.134458015,0.078594559,0,0.021659658,0
563200,Hokowhitu East,2.17660089,0,0,0.075081206,0,0,0.009366418,0,0.719232255,0,0.079127499,0.056323393,0.004495881,0.056373348,0
563300,Aokautere,11.8595413,0,0,0.152886618,0,0,0.01429686,0.018746746,0.158173764,0.035431349,0.536152982,0.021488375,0.029008122,0.009779881,0.024035301
563500,Shannon,3.65142123,0,0,0.094559782,0,0,0.010910744,0,0.151386574,0.024397636,0.702985301,0.005455372,0,0,0.010304592
563600,Waitarere,1.54317872,0.1255286,0,0,0,0,0,0,0.260583129,0.243267305,0.326107278,0,0,0.044513688,0
563701,Waikanae Beach,4.36529983,0.434147316,0,0,0,0,0.05250975,0.018778711,0.264491375,0.022516793,0.14715807,0.008830115,0.022722829,0.019426253,0.009418789
563703,Waikanae East,4.230168,0,0,0.00690668,0,0,0.014344643,0.047284195,0.066317411,0.117918281,0.484004584,0,0.011953869,0.005578472,0.245691863
563704,Peka Peka,5.17120225,0.133575442,0,0.005415221,0,0,0.045999291,0.002075835,0.001805074,0.054061953,0.720965714,0.010529596,0.009927905,0.010830441,0.004813529
563705,Waikanae Park,7.36017212,0.107683839,0,0.000688076,0,0,0.0600346,0.021571172,0.283900013,0.041559769,0.382348894,0.007396813,0.029896887,0.009633059,0.055286878
563706,Waikanae West,4.67274171,0,0,0.010364536,0,0,0.028744312,0.027258728,0.25965876,0.00936263,0.456905742,0.003109361,0.021730976,0.008637113,0.174227842
563801,Tokomaru,6.51698803,0,0,0.043424008,0,0,0.00149738,0,0.032193661,0.008984278,0.913900674,0,0,0,0
563802,Opiki,95.5120513,0,0.011607457,0.064016884,0,0,0.00633134,0.103411889,0.002374253,0.062082307,0.657492086,0.012135069,0.008441787,0.00316567,0.068941259
563920,Kaitawa,78.1184296,0.015774352,0,0.017840041,0.007887176,0,0.006760436,0.121312276,0.007511596,0.129011662,0.317252258,0.001126739,0.010140655,0.002253479,0.363129331
564011,Lake Horowhenua,51.6173083,0.053998777,0,0.022950848,0,0,0.034467305,0.004595641,0.024123922,0.146103075,0.634581375,0.043562843,0.014935832,0.014935832,0.005744551
564012,Waiopehu,29.005808,0,0,0.115429482,0,0,0.013554953,0.003279424,0.068873112,0.042195257,0.695517444,0.033996697,0,0.001967654,0.025185977
564013,Kohitere,13.7534084,0,0,0.200082948,0,0,0.012105859,0,0.048333763,0.009415668,0.672895206,0.027574457,0.001345095,0.001345095,0.026901909
564021,Mangaore-Manakau,651.679139,0.0800395,0.053013175,0.023388166,0.008315792,0,0.009355266,0.096671084,0.007129059,0.055178746,0.388503417,0.006236844,0.029105273,0.008142547,0.23492113
564022,Otaki Forks,428.456152,0.017980992,0.028769586,0.006678654,0.033907013,0,0.000513743,0.079630105,0.008219882,0.034420755,0.127836287,0.003082456,0.010274852,0.008048634,0.640637041
564023,Te Horo,12.4044202,0.131777625,0,0.085106383,0,0,0.014707324,0.002353172,0.014707324,0.023727816,0.711442298,0.003529758,0,0.007941955,0.004706344
564210,Levin North,3.3824681,0,0,0.14585045,0,0,0.003044743,0,0.460065534,0,0.370378515,0.019790831,0,0,0.000869927
564220,Levin West,3.61334973,0,0,0.048621452,0,0,0.009571397,0.001044152,0.464286569,0.002610381,0.371465571,0.095713967,0,0,0.006686511
564231,Playford Park,1.85347314,0,0,0.022354492,0,0,0,0.019973086,0.770671381,0,0.172840635,0,0,0,0.014160406
564232,Levin South,2.11019909,0,0,0.044137141,0,0,0,0.003758776,0.431699603,0,0.500310216,0,0,0.013668276,0.006425988
564240,Levin East,2.13948844,0,0,0.082165284,0,0,0,0.002569673,0.738667464,0,0.176597579,0,0,0,0
564400,Otaki,16.032745,0.071734059,0,0.048600311,0,0,0.032076205,0.003499222,0.156881804,0.041990669,0.588160964,0.01399689,0.010497667,0.023230949,0.00933126
564510,Heretaunga,2.88313473,0,0,0,0,0,0,0.176696976,0.337681936,0.246674507,0.10032277,0.051465765,0,0.037606125,0.049551922
564520,Trentham South,8.03417586,0,0,0,0,0,0,0.189883578,0.304201684,0.092978295,0.183671188,0.000917657,0.155665177,0,0.072682422
564530,Pinehaven,5.92522343,0,0,0,0,0,0,0.28695269,0.144381514,0.299795037,0.075568846,0,0.090063106,0.005891439,0.097347367
564601,Moonshine Valley,23.9198217,0,0,0,0,0,0,0.187153501,0.029926004,0.275810218,0.355954292,0.003326488,0.07814079,0.005571441,0.064117266
564602,Riverstone Terraces,2.19586143,0,0,0,0,0,0.013933086,0.333226298,0.239472571,0.092946257,0.072020071,0.015250774,0.090844533,0.012447211,0.129859199
564800,Glendale,5.43851596,0,0,0,0,0,0,0.307796631,0.164498626,0.028422796,0.179738659,0,0.256835494,0,0.062707795
564900,Parkway,3.41008162,0,0,0,0,0,0,0.280843666,0.444758499,0.000565617,0.011821396,0,0.202908985,0.017246177,0.04185566
565000,Fernlea,2.9858142,0,0,0,0,0,0,0.320789521,0.331415665,0.007253356,0.010569175,0,0.159137254,0.002201912,0.168633117
565100,Arakura,3.44572784,0,0,0,0,0,0,0.281662686,0.298903719,0.001791447,0.09148323,0,0.287360518,0,0.038798401
565200,Homedale West,3.09040563,0,0,0,0,0,0,0.104171896,0.242888757,0.027677972,0.085907914,0.003359997,0.34986765,0.002519997,0.183605816
565300,Homedale East,6.24888189,0,0,0,0,0,0,0.293113452,0.161038907,0.019023976,0.050492819,0.001085534,0.200454115,0.003256601,0.271534596
565400,Pencarrow,241.290604,0.273151438,0,0.001107852,0,0,0.00553926,0.072286498,0.016093343,0.011078519,0.063406057,0.000217614,0.132535177,0.019941334,0.404642908
565601,Pauatahanui,67.6400642,0,0,0.002527337,0,0,0.010109347,0.102725708,0.021538571,0.262728689,0.425025831,0.026789769,0.124766191,0.003896311,0.019892246
565602,Endeavour,2.64956956,0,0,0,0,0,0.016646663,0.07459786,0.447711022,0.203728407,0.141912806,0.043073242,0.03729893,0,0.03503107
565603,Resolution,5.22603811,0,0,0.001925919,0,0,0.001283946,0.056718325,0.102374842,0.132118068,0.64012974,0.001348144,0.060570164,0,0.003530852
565604,Adventure,3.93959194,0,0,0,0,0,0,0.027821784,0.228226081,0.12196954,0.50231393,0.001478899,0.096815056,0,0.02137471
565700,Paekakariki Hill,33.2562587,0.138363585,0,0,0,0,0.003991257,0.069751972,0.010833413,0.229497292,0.408248598,0,0.088757959,0.002850898,0.047705027
565901,Paraparaumu Beach North,2.04145176,0.283429715,0,0,0,0,0,0,0.54068248,0.013309125,0.042868885,0.009001341,0.08933027,0.021378184,0
565902,Otaihanga,4.9751006,0.00733346,0,0,0,0,0.021515524,0.01687908,0.260138704,0.03460666,0.577217787,0.009848655,0.026732065,0.017273026,0.028455038
565903,Paraparaumu Beach South,2.71060291,0.129580062,0,0,0,0,0.004894211,0,0.779853729,0.001997637,0.007457845,0.004195038,0.004428096,0.067593382,0
566000,Paraparaumu Central,10.0623639,0.004512472,0,0,0,0,0.00296131,0.048227042,0.486307469,0.116155858,0.263516263,0.003102324,0.029049037,0.027554281,0.018613946
566101,Raumati Beach,3.17385746,0.052016552,0,0,0,0,0.007343513,0.02203054,0.705003497,0.004487703,0.142685628,0,0.028048141,0.038384427,0
566102,Raumati South,5.64672114,0.139855126,0,0.0016278,0,0,0.008138999,0.043543642,0.166715759,0.037168094,0.447400753,0.0010852,0.118653034,0.014650197,0.021161396
566200,Paekakariki,5.81273166,0.413683949,0,0.013654984,0,0,0.008689535,0.088136715,0.034758141,0.109239873,0.303285472,0,0.023585882,0.004965449,0
566301,Kapiti Island,19.2351356,0.653887114,0,0,0,0,0,0.006389776,0,0,0.054313099,0.002129925,0.063897764,0,0.219382322
566302,Maungakotukutuku,116.943551,0.153930613,0,0.00110941,0,0,0,0.073221048,0.029303387,0.122589785,0.171440798,0,0.0270696,0.003550111,0.417785248
566500,Te Marua,8.27011712,0,0,0,0,0,0,0.218755131,0.064967483,0.176655264,0.195435188,0.024509393,0.128058648,0.003518095,0.188100798
566610,Akatarawa,6.48816168,0,0,0,0,0,0,0.191645591,0.085725921,0.116721677,0.185558747,0.016863132,0.243105148,0.004050752,0.156329033
566620,Emerald Hill,2.5421953,0,0,0,0,0,0,0.199319622,0.257265076,0.147605658,0.20873289,0.027714346,0.127413496,0.000786781,0.031162131
566700,Maoribank,3.14070648,0,0,0,0,0,0,0.083382985,0.30223242,0.065039362,0.337366733,0.00088739,0.164598202,0,0.046492907
566800,Clouston Park,2.31379814,0,0,0,0,0,0.002090491,0.190398462,0.349040277,0.006076022,0.150985201,0.014187308,0.263028624,0.004308452,0.019885163
566900,Totara Park,1.72545132,0,0,0,0,0,0.000808375,0.207954536,0.504643257,0.007275377,0.133659075,0.045926082,0,0.019401006,0.080332291
567000,Ebdentown,0.84862104,0,0,0,0,0,0.02843276,0.007420823,0.889586358,0,0,0.040893945,0,0.033666114,0
567100,Upper Hutt Central,0.43301415,0,0,0,0,0,0,0.002429226,0.997570774,0,0,0,0,0,0
567200,Maidstone,1.06312517,0,0,0,0,0,0,0.213628727,0.466069503,0.109619137,0.133681874,0,0.077000759,0,0
567300,Wallaceville,0.69661877,0,0,0,0,0,0,0,0.990683987,0.003992577,0,0,0,0,0.005323436
567400,Elderslea,1.54906323,0,0,0,0,0,0.020556117,0.047801208,0.793857289,0,0.018239935,0.079980666,0,0.039564785,0
567500,Poets Block,1.09696758,0,0,0,0,0,0.039593455,0.01710258,0.902542818,0,0,0.020434634,0,0.020326514,0
567600,Brentwood,0.98266677,0,0,0,0,0,0.008329153,0.044144512,0.746339908,0,0,0.046157391,0,0.049784234,0.105244801
567700,Trentham North,1.02397337,0,0,0,0,0,0,0.026784291,0.956434194,0.014136154,0,0,0,0,0.002645362
567800,Heretaunga-Silverstream,2.78060095,0,0,0,0,0,0,0.162260496,0.408826541,0.073844076,0.139209758,0.013784228,0.065545408,0.018894706,0.117634785
567901,Cloustonville,310.100539,0.002488363,0.010664414,0.001066441,0.012264076,0,0,0.098823571,0.008632251,0.11286505,0.07786038,0.001565384,0.052656814,0.002132883,0.618980372
567902,Mangaroa,151.839631,0,0,0,0.004751209,0,0.001715714,0.198976655,0.027926768,0.141150488,0.145279514,0.038905234,0.113844236,0.002832342,0.324617841
568101,Tawhai,6.2761536,0,0,0,0,0,0,0.285536636,0.269403307,0.142122694,0.009897792,0.011952051,0.121770414,0.046127447,0.113189659
568102,Holborn,1.48834502,0,0,0,0,0,0,0.138096441,0.692089508,0,0,0.03211711,0.070670396,0.018963022,0.048063523
568103,Delaney,1.87135479,0,0,0,0,0,0,0.372928523,0.378951499,0.006410002,0.00284889,0,0.105281734,0,0.133579352
568104,Manuka,4.11570948,0,0,0,0,0,0,0.343629085,0.070577973,0.119636532,0.217237244,0,0.040896644,0,0.208022524
568201,Taita North,1.43624428,0,0,0,0,0,0,0.199621795,0.494993331,0.004162385,0.002287025,0.045765767,0.071164231,0.145471936,0.03653353
568202,Taita South,3.10860776,0,0,0,0,0,0,0.223315332,0.526661049,0.007415063,0.001489633,0.022592771,0.173982955,0.029254742,0.015288456
568301,Avalon East,0.81387847,0,0,0,0,0,0,0,0.985509406,0,0,0.005541168,0,0.008949426,0
568302,Naenae North,7.05282165,0,0,0,0,0,0,0.344617475,0.166287657,0.058189194,0.002821294,0,0.293975502,0,0.134108878
568303,Naenae South,2.84242991,0,0,0,0,0,0,0.300017623,0.443807699,0.005003967,0,0,0.195099827,0,0.056070884
568401,Avalon West,1.21081442,0,0,0,0,0,0,0.060626432,0.861545498,0,0,0.04130642,0,0.036521651,0
568402,Boulcott,1.58254695,0,0,0,0,0,0,0.122469567,0.748164446,0,0,0.068595144,0,0.060770842,0
568501,Epuni West,0.98689217,0,0,0,0,0,0,0.006737671,0.990037461,0.003224868,0,0,0,0,0
568502,Epuni East,1.45965237,0,0,0,0,0,0,0.140712134,0.644584015,0.015916679,0,0,0.192195029,0,0.006592142
568601,Waterloo West,0.29488105,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568602,Waterloo East,2.10205605,0,0,0,0,0,0,0.237622925,0.57111169,0,0,0,0.191265385,0,0
568701,Waiwhetu North,0.97492722,0,0,0,0,0,0,0.26348418,0.611471377,0,0,0,0.095820653,0,0.02922379
568702,Waiwhetu South,1.68682906,0,0,0,0,0,0,0.347402163,0.488896936,0.00966734,0,0,0.123110712,0.016938914,0.013983934
568800,Gracefield,4.20858528,0.155483428,0,0,0,0,0.001029333,0.208623185,0.413786435,0.002871297,0.004550734,0.022630136,0.124760553,0.010328788,0.055936111
568900,Moera,0.62368205,0,0,0,0,0,0,0,0.88366998,0,0,0.11633002,0,0,0
569001,Woburn North,0.46809302,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569002,Woburn South,0.15672616,0,0,0,0,0,0,0,0.900741035,0,0,0.099258965,0,0,0
569100,Hutt Central,2.36502779,0,0,0,0,0,0,0.018306297,0.953410055,0,0,0.019838705,0,0.004981717,0.003463226
569201,Melling,0.39277618,0,0,0,0,0,0,0.190144357,0.698381937,0,0,0.055480966,0,0.030812541,0.0251802
569202,Alicetown,0.82309083,0,0,0,0,0,0,0.022650936,0.840350435,0,0,0.043563518,0,0.01477235,0.078662761
