Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
263,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
264,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
265,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
266,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
267,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
268,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
269,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
270,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
271,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
272,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
273,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
274,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
275,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
276,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
277,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
278,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
279,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
280,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
281,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
282,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
283,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
284,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
285,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
286,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
287,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
288,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
289,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
290,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
291,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
292,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
293,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
294,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
295,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
296,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
297,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
298,0.0,28.818,6.60262962962963,0.0,28.818,11.6273518518519
299,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
300,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
301,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
302,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
303,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
304,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
305,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
306,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
307,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
308,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
309,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
310,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
311,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
312,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
313,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
314,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
315,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
316,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
317,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
318,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
319,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
320,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
321,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
322,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
323,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
324,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
325,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
326,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
327,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
328,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
329,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
330,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
331,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
332,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
333,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
334,0.0,28.066,5.93885185185185,0.0,28.066,9.10121296296296
335,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
336,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
337,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
338,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
339,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
340,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
341,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
342,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
343,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
344,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
345,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
346,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
347,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
348,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
349,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
350,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
351,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
352,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
353,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
354,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
355,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
356,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
357,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
358,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
359,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
360,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
361,0.0,22.363,0.276679012345679,0.0,22.363,0.858716049382716
362,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
363,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
364,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
365,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
366,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
367,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
368,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
369,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
370,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
371,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
