Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
573000,Lambton,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
573101,Willis Street-Cambridge Terrace,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
573200,Aro Street-Nairn Street,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
573300,Mt Cook-Wallace Street,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
573400,Mt Victoria West,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
573511,Glenside North,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
573513,Churton Park North,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
573514,Churton Park South,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573522,Grenada North,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
573523,Grenada Village,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573524,Newlands East,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573525,Takapu,34.589,34.589,34.589,1,34.589,,34.589,34.589,34.589,1,34.589,,-41.175,174.875,34.589,34.589,2.53,0,0,0,0,34.589,34.589,34.589,34.589,34.589,34.589
573526,Horokiwi,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573600,Johnsonville North,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573700,Johnsonville Central,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573801,Paparangi West,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573802,Johnsonville East,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573901,Paparangi,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573902,Woodridge,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
573903,Newlands North,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
574001,Newlands South,38.645,38.645,38.645,1,38.645,,38.645,38.645,38.645,1,38.645,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
574002,Ngauranga East,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
574100,Raroa,,,,0,,,,,,0,,,-41.225,174.775,39,39,2.69,0,0,0,0,39,39,39,39,39,39
574200,Khandallah Park-Broadmeadows,,,,0,,,,,,0,,,-41.225,174.775,39,39,2.69,0,0,0,0,39,39,39,39,39,39
574302,Te Kainga,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574303,Ngauranga West,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
574304,Rangoon Heights,,,,0,,,,,,0,,,-41.225,174.825,38.645,38.645,2.66,0,0,0,0,38.645,38.645,38.645,38.645,38.645,38.645
574401,Awarua,,,,0,,,,,,0,,,-41.225,174.775,39,39,2.69,0,0,0,0,39,39,39,39,39,39
574402,Ngaio South,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574500,Kaiwharawhara,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574600,Wadestown,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574701,Crofton Downs,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574702,Wilton,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574703,Northland North,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
574800,Karori North,,,,0,,,,,,0,,,-41.275,174.725,38.846,38.846,2.67,0,0,0,0,38.846,38.846,38.846,38.846,38.846,38.846
574900,Karori Park,,,,0,,,,,,0,,,-41.275,174.725,38.846,38.846,2.67,0,0,0,0,38.846,38.846,38.846,38.846,38.846,38.846
575000,Karori East,,,,0,,,,,,0,,,-41.275,174.725,38.846,38.846,2.67,0,0,0,0,38.846,38.846,38.846,38.846,38.846,38.846
575100,Karori South,,,,0,,,,,,0,,,-41.275,174.725,38.846,38.846,2.67,0,0,0,0,38.846,38.846,38.846,38.846,38.846,38.846
575200,Northland,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
575300,Kelburn,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
575400,Taitville,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
575500,Mitchelltown,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
575600,Brooklyn,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
575701,Vogeltown West,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
575702,Vogeltown,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
575800,Kingston-Mornington,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
575901,Brooklyn South,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
575902,Happy Valley-Owhiro Bay,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576001,Island Bay West,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576002,Island Bay East,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576100,Melrose-Houghton Bay-Southgate,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576200,Berhampore West,40.92,40.92,40.92,1,40.92,,40.92,40.92,40.92,1,40.92,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576301,Newtown West,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576302,Berhampore East,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576400,Newtown East,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576500,Adelaide,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576600,Oriental Bay,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
576700,Roseneath,,,,0,,,,,,0,,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
576800,Hataitai North,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576901,Kilbirnie East,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
576903,Kilbirnie West-Hataitai South,,,,0,,,,,,0,,,-41.325,174.775,40.92,40.92,2.76,0,0,0,0,40.92,40.92,40.92,40.92,40.92,40.92
577000,Lyall Bay-Airport-Moa Point,,,,0,,,,,,0,,,-41.325,174.825,41.139,41.139,2.8,0,0,0,0,41.139,41.139,41.139,41.139,41.139,41.139
577101,Seatoun Tunnel West,,,,0,,,,,,0,,,-41.325,174.825,41.139,41.139,2.8,0,0,0,0,41.139,41.139,41.139,41.139,41.139,41.139
