"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","528402","2.0","","","0.0","","","0.0","-37.725","175.225","22.3175","22.3175","2.78","0.0","0.0","0.0","0.0","19.524","25.111","22.3175","19.524","25.111","22.3175"
"Leptinotarsa decemlineata","528403","2.0","19.524","25.111","1.0","19.524","25.111","1.0","-37.725","175.225","22.3175","22.3175","2.78","0.0","0.0","0.0","0.0","19.524","25.111","22.3175","19.524","25.111","22.3175"
"Leptinotarsa decemlineata","528405","2.0","","","0.0","","","0.0","-37.725","175.225","22.3175","22.3175","2.78","0.0","0.0","0.0","0.0","19.524","25.111","22.3175","19.524","25.111","22.3175"
"Leptinotarsa decemlineata","528406","2.0","","","0.0","","","0.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528501","2.0","","","0.0","","","0.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528503","2.0","","","0.0","","","0.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528504","2.0","","","0.0","","","0.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528505","2.0","17.019","23.041","1.0","17.019","23.041","1.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528601","2.0","","","0.0","","","0.0","-37.775","175.225","20.03","20.03","2.76","0.0","0.0","0.0","0.0","17.019","23.041","20.03","17.019","23.041","20.03"
"Leptinotarsa decemlineata","528602","2.0","","","0.0","","","0.0","-37.825","175.225","17.8895","17.8895","2.7","0.0","0.0","0.0","0.0","15.388","20.391","17.8895","15.388","20.391","17.8895"
