"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Tropical","529600","7.0","4.0","0.0","33.206","1.0","6.708","33.206","1.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529700","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529800","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529900","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","530000","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","530100","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","530200","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","530300","7.0","4.0","","","0.0","","","0.0","-37.825","175.325","20.7090625","21.9570625","1.69625","40.2940625","0.0","0.0","0.0","0.0","35.35","20.7090625","6.73","35.35","21.9570625"
"Tropical","530400","7.0","4.0","","","0.0","","","0.0","-37.825","175.275","19.59075","20.72","1.694375","39.354375","0.0","0.0","0.0","0.0","31.506","19.59075","6.446","32.121","20.72"
"Tropical","530500","7.0","4.0","","","0.0","","","0.0","-37.775","175.325","20.6851875","21.9751875","1.67","41.29125","0.0","0.0","0.0","0.0","36.19","20.6851875","6.463","36.19","21.9751875"
