"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Dry","579900","1.0","1.0","","","0.0","","","0.0","-41.075","175.475","19.854","19.854","1.16","0.0","0.0","0.0","0.0","19.854","19.854","19.854","19.854","19.854","19.854"
"Dry","580000","1.0","1.0","","","0.0","","","0.0","-41.125","175.325","19.936","19.936","1.17","0.0","0.0","0.0","0.0","19.936","19.936","19.936","19.936","19.936","19.936"
"Dry","580100","1.0","1.0","","","0.0","","","0.0","-41.225","175.475","20.083","20.083","1.18","0.0","0.0","0.0","0.0","20.083","20.083","20.083","20.083","20.083","20.083"
"Dry","580200","1.0","1.0","","","0.0","","","0.0","-41.275","173.725","19.026","19.026","1.11","0.0","0.0","0.0","0.0","19.026","19.026","19.026","19.026","19.026","19.026"
"Dry","580300","1.0","1.0","","","0.0","","","0.0","-41.525","173.825","15.789","15.789","1.16","0.0","0.0","0.0","0.0","15.789","15.789","15.789","15.789","15.789","15.789"
"Dry","580410","1.0","1.0","15.965","15.965","1.0","15.965","15.965","1.0","-41.525","173.875","15.965","15.965","1.19","0.0","0.0","0.0","0.0","15.965","15.965","15.965","15.965","15.965","15.965"
"Dry","580420","1.0","1.0","16.042","16.042","1.0","16.042","16.042","1.0","-41.525","173.925","16.042","16.042","1.21","0.0","0.0","0.0","0.0","16.042","16.042","16.042","16.042","16.042","16.042"
"Dry","580431","1.0","1.0","18.248","18.248","1.0","18.248","18.248","1.0","-41.475","173.975","18.248","18.248","1.22","0.0","0.0","0.0","0.0","18.248","18.248","18.248","18.248","18.248","18.248"
"Dry","580432","1.0","1.0","16.562","16.562","1.0","16.562","16.562","1.0","-41.525","174.025","16.562","16.562","1.21","0.0","0.0","0.0","0.0","16.562","16.562","16.562","16.562","16.562","16.562"
"Dry","580442","1.0","1.0","0.0","0.0","1.0","14.132","14.132","1.0","-41.325","174.025","0.0","14.132","0.83","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.132","14.132","14.132"
