Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
603300,North East Valley,,,,0,,,,,,0,,,-45.825,170.525,0,11.938,0.6,0,0,0,0,0,0,0,11.938,11.938,11.938
603400,Pine Hill,,,,0,,,,,,0,,,-45.825,170.525,0,11.938,0.6,0,0,0,0,0,0,0,11.938,11.938,11.938
603500,Woodhaugh,,,,0,,,,,,0,,,-45.825,170.525,0,11.938,0.6,0,0,0,0,0,0,0,11.938,11.938,11.938
603601,North Dunedin,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603602,Otago University,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603710,Maori Hill,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603720,Balmacewen,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603810,Glenleith,,,,0,,,,,,0,,,-45.825,170.475,0,0,0.44,0,0,0,0,0,0,0,0,0,0
603820,Helensburgh,,,,0,,,,,,0,,,-45.825,170.475,0,0,0.44,0,0,0,0,0,0,0,0,0,0
603910,Wakari,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603920,Halfway Bush,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603930,Brockville,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604010,Roslyn North,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604020,Roslyn South,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604110,Mornington,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604120,Belleknowes,0,0,0,1,0,,17.391,17.391,17.391,1,17.391,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604130,Kenmure,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604210,Caversham,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604221,Corstorphine West,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604222,Corstorphine East,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604300,Caledonian,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604410,South Dunedin,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604420,Forbury,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604500,St Clair,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604611,Musselburgh,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604612,Andersons Bay,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604620,Vauxhall,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
604710,St Leonards-Blanket Bay,0,0,0,1,0,,14.362,14.362,14.362,1,14.362,,-45.825,170.575,0,14.362,0.71,0,0,0,0,0,0,0,14.362,14.362,14.362
604720,Ravensbourne,,,,0,,,,,,0,,,-45.825,170.575,0,14.362,0.71,0,0,0,0,0,0,0,14.362,14.362,14.362
604810,Inner Peninsula,,,,0,,,,,,0,,,-45.875,170.625,0,14.095,0.69,0,0,0,0,0,0,0,14.095,14.095,14.095
604821,Company Bay,,,,0,,,,,,0,,,-45.875,170.625,0,14.095,0.69,0,0,0,0,0,0,0,14.095,14.095,14.095
604822,Macandrew Bay,,,,0,,,,,,0,,,-45.875,170.625,0,14.095,0.69,0,0,0,0,0,0,0,14.095,14.095,14.095
604830,Broad Bay-Portobello,,,,0,,,,,,0,,,-45.825,170.675,22.329,22.329,1.09,0,0,0,0,22.329,22.329,22.329,22.329,22.329,22.329
604901,Taiaroa-Cape Saunders,0,22.329,7.443,3,0,12.89165416,17.933,22.329,19.71433333,3,18.881,2.313447067,-45.825,170.725,0,18.881,0.93,0,0,0,0,0,22.329,7.443,17.933,22.329,19.71433333
604902,Sandymount,0,0,0,1,0,,14.095,14.095,14.095,1,14.095,,-45.875,170.625,0,14.095,0.69,0,0,0,0,0,0,0,14.095,14.095,14.095
605100,Sawyers Bay,,,,0,,,,,,0,,,-45.825,170.575,0,14.362,0.71,0,0,0,0,0,0,0,14.362,14.362,14.362
605200,Port Chalmers,,,,0,,,,,,0,,,-45.825,170.575,0,14.362,0.71,0,0,0,0,0,0,0,14.362,14.362,14.362
605400,St Kilda West,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
605500,St Kilda Central,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
605600,St Kilda East,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
605800,Green Island,,,,0,,,,,,0,,,-45.925,170.425,0,18.995,0.93,0,0,0,0,0,0,0,18.995,18.995,18.995
605910,Abbotsford,,,,0,,,,,,0,,,-45.875,170.425,0,13.425,0.65,0,0,0,0,0,0,0,13.425,13.425,13.425
605920,Concord,,,,0,,,,,,0,,,-45.925,170.425,0,18.995,0.93,0,0,0,0,0,0,0,18.995,18.995,18.995
606100,Mosgiel East,,,,0,,,,,,0,,,-45.875,170.375,22.126,22.126,1.07,0,0,0,0,22.126,22.126,22.126,22.126,22.126,22.126
606210,Mosgiel South,,,,0,,,,,,0,,,-45.875,170.325,22.191,22.191,1.08,0,0,0,0,22.191,22.191,22.191,22.191,22.191,22.191
606220,East Taieri,,,,0,,,,,,0,,,-45.875,170.325,22.191,22.191,1.08,0,0,0,0,22.191,22.191,22.191,22.191,22.191,22.191
606300,Bush Road,,,,0,,,,,,0,,,-45.875,170.325,22.191,22.191,1.08,0,0,0,0,22.191,22.191,22.191,22.191,22.191,22.191
606500,Benhar,,,,0,,,,,,0,,,-46.225,169.775,19.838,19.838,1.14,0,0,0,0,19.838,19.838,19.838,19.838,19.838,19.838
606600,Stirling,,,,0,,,,,,0,,,-46.225,169.775,19.838,19.838,1.14,0,0,0,0,19.838,19.838,19.838,19.838,19.838,19.838
606700,Bruce,0,24.97,17.20709375,64,19.713,7.640606082,0,24.97,17.99645313,64,19.713,6.60879533,-46.125,169.875,22.816,22.816,1.27,0,0,0,0,0,24.97,17.20709375,0,24.97,17.99645313
606800,Milton,,,,0,,,,,,0,,,-46.125,169.975,22.619,22.619,1.25,0,0,0,0,22.619,22.619,22.619,22.619,22.619,22.619
