"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Temperate","545841","13.0","9.0","0.0","47.381","14.0","0.0","47.381","14.0","-39.675","176.575","23.8233148148148","23.8256481481481","2.32981481481482","0.0","0.0","0.0","2.87255555555556","0.0","47.381","20.3740687830688","0.0","47.381","20.8808148148148"
"Temperate","545842","13.0","9.0","","","0.0","","","0.0","-39.625","176.775","28.3103148148148","28.3597592592593","2.61092592592593","0.0","0.0","0.0","0.922888888888889","0.0","50.396","28.3103148148148","0.0","50.396","28.3597592592593"
"Temperate","545851","13.0","9.0","0.0","50.576","15.0","0.0","50.576","15.0","-39.775","176.725","28.2103518518519","28.2865740740741","2.60592592592593","0.0","0.0","0.0","0.610888888888889","0.0","50.576","24.4118469135802","0.0","50.576","24.8069209876543"
"Temperate","545852","13.0","9.0","0.0","50.605","1.0","0.0","50.605","1.0","-39.675","176.825","28.7256851851852","28.7952407407407","2.63018518518519","0.0","0.0","0.0","0.522222222222222","0.0","50.605","28.7256851851852","0.0","50.605","28.7952407407407"
"Temperate","545860","13.0","9.0","0.0","49.268","14.0","0.0","49.268","14.0","-39.775","176.925","22.8952407407407","23.9783518518519","2.29759259259259","0.0","0.0","0.0","2.63544444444444","0.0","49.268","22.5802182539683","0.0","49.268","23.2940436507937"
"Temperate","545911","13.0","9.0","0.0","53.428","52.0","0.0","53.428","52.0","-39.125","176.725","9.45011111111111","10.3546666666667","1.72296296296296","0.0","0.0","0.0","111.0","0.0","53.428","10.8829020655271","0.0","53.428","11.5914469373219"
"Temperate","545912","13.0","9.0","0.0","43.321","41.0","0.0","43.321","41.0","-39.275","176.425","2.98614814814815","3.9927037037037","1.35740740740741","0.000777777777777778","0.0","0.0","111.0","0.0","43.321","6.26003929539295","0.0","43.321","7.07606233062331"
"Temperate","545913","13.0","9.0","0.0","44.27","26.0","0.0","44.27","26.0","-39.575","176.325","6.29925925925926","6.94892592592593","1.38944444444444","0.0","0.0","0.0","111.0","0.0","44.27","9.62096011396011","0.0","44.27","10.5755861823362"
"Temperate","546100","13.0","9.0","","","0.0","","","0.0","-39.475","176.825","23.7178333333333","23.7178333333333","2.60444444444444","0.0","0.0","0.0","111.0","0.0","50.333","23.7178333333333","0.0","50.333","23.7178333333333"
"Temperate","546200","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546300","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546400","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546500","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
