Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
537602,Pyes Pa,,,,0,,,,,,0,,,-37.775,176.125,60.654,60.654,3.38,0,0,0,0,60.654,60.654,60.654,60.654,60.654,60.654
537700,Yatton Park,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
537800,Poike,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
537900,Hairini,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
538000,Maungatapu,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
538101,Tauranga Hospital,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
538102,Tauranga South,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
538201,Tauranga Central,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
538202,Sulphur Point,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
538301,Kaitemako,,,,0,,,,,,0,,,-37.775,176.175,57.877,57.877,3.13,0,0,0,0,57.877,57.877,57.877,57.877,57.877,57.877
538302,Welcome Bay West,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
538303,Welcome Bay East,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
538501,Te Puke West,,,,0,,,,,,0,,,-37.775,176.325,62.438,62.438,3.6,0,0,0,0,62.438,62.438,62.438,62.438,62.438,62.438
538502,Te Puke East,,,,0,,,,,,0,,,-37.775,176.325,62.438,62.438,3.6,0,0,0,0,62.438,62.438,62.438,62.438,62.438,62.438
538601,Ngongotaha North,,,,0,,,,,,0,,,-38.075,176.225,53.325,53.325,2.91,0,0,0,0,53.325,53.325,53.325,53.325,53.325,53.325
538602,Ngongotaha South,,,,0,,,,,,0,,,-38.075,176.225,53.325,53.325,2.91,0,0,0,0,53.325,53.325,53.325,53.325,53.325,53.325
538721,Poets Corner,,,,0,,,,,,0,,,-38.125,176.275,52.029,52.029,2.86,0,0,0,0,52.029,52.029,52.029,52.029,52.029,52.029
538722,Ngapuna,48.131,48.131,48.131,1,48.131,,48.131,48.131,48.131,1,48.131,,-38.175,176.275,48.131,48.131,2.62,0,0,0,0,48.131,48.131,48.131,48.131,48.131,48.131
538731,Owhata South,,,,0,,,,,,0,,,-38.125,176.275,52.029,52.029,2.86,0,0,0,0,52.029,52.029,52.029,52.029,52.029,52.029
