"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Rhynchophorus ferrugineus","551014","1.0","20.546","20.546","1.0","20.546","20.546","1.0","-39.075","174.125","20.546","20.546","1.2","0.0","0.0","0.0","0.0","20.546","20.546","20.546","20.546","20.546","20.546"
"Rhynchophorus ferrugineus","551021","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551022","1.0","","","0.0","","","0.0","-39.075","174.125","20.546","20.546","1.2","0.0","0.0","0.0","0.0","20.546","20.546","20.546","20.546","20.546","20.546"
"Rhynchophorus ferrugineus","551023","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551024","1.0","","","0.0","","","0.0","-39.075","174.025","21.604","21.604","1.27","0.0","0.0","0.0","0.0","21.604","21.604","21.604","21.604","21.604","21.604"
"Rhynchophorus ferrugineus","551030","1.0","21.067","21.604","2.0","21.067","21.604","2.0","-39.125","173.975","21.067","21.067","1.23","0.0","0.0","0.0","0.0","21.067","21.604","21.3355","21.067","21.604","21.3355"
"Rhynchophorus ferrugineus","551111","1.0","19.846","20.989","4.0","19.846","20.989","4.0","-39.075","174.225","19.846","19.846","1.16","0.0","0.0","0.0","0.0","19.846","20.989","20.33875","19.846","20.989","20.33875"
"Rhynchophorus ferrugineus","551112","1.0","0.0","21.153","14.0","5.708","21.153","14.0","-39.175","174.025","0.0","15.331","0.9","0.0","0.0","0.0","0.0","0.0","21.153","8.27478571428571","5.708","21.153","14.7093571428571"
"Rhynchophorus ferrugineus","551120","1.0","","","0.0","","","0.0","-39.175","173.875","21.153","21.153","1.24","0.0","0.0","0.0","0.0","21.153","21.153","21.153","21.153","21.153","21.153"
"Rhynchophorus ferrugineus","551301","1.0","","","0.0","","","0.0","-39.025","174.225","20.989","20.989","1.23","0.0","0.0","0.0","0.0","20.989","20.989","20.989","20.989","20.989","20.989"
