Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
570300,Eastbourne,37.045,37.045,37.045,1,37.045,,37.045,37.045,37.045,1,37.045,,-41.275,174.925,37.045,37.045,2.42,0,0,0,0,37.045,37.045,37.045,37.045,37.045,37.045
570400,Titahi Bay North,,,,0,,,,,,0,,,-41.125,174.825,47.619,47.619,2.54,0,0,0,0,47.619,47.619,47.619,47.619,47.619,47.619
570500,Onepoto,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
570600,Titahi Bay South,,,,0,,,,,,0,,,-41.125,174.825,47.619,47.619,2.54,0,0,0,0,47.619,47.619,47.619,47.619,47.619,47.619
570700,Elsdon-Takapuwahia,47.619,47.619,47.619,1,47.619,,47.619,47.619,47.619,1,47.619,,-41.125,174.825,47.619,47.619,2.54,0,0,0,0,47.619,47.619,47.619,47.619,47.619,47.619
570800,Porirua Central,,,,0,,,,,,0,,,-41.125,174.825,47.619,47.619,2.54,0,0,0,0,47.619,47.619,47.619,47.619,47.619,47.619
570900,Porirua East,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571000,Ranui Heights,,,,0,,,,,,0,,,-41.175,174.875,42.32,42.32,2.38,0,0,0,0,42.32,42.32,42.32,42.32,42.32,42.32
571100,Cannons Creek North,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571200,Cannons Creek South,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571300,Cannons Creek East,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571400,Waitangirua,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571501,Papakowhai North,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571502,Papakowhai South,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571600,Ascot Park,47.352,47.352,47.352,1,47.352,,47.352,47.352,47.352,1,47.352,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
571800,Pukerua Bay,,,,0,,,,,,0,,,-41.075,174.875,48.462,48.462,2.61,0,0,0,0,48.462,48.462,48.462,48.462,48.462,48.462
571900,Plimmerton,48.462,48.462,48.462,1,48.462,,48.462,48.462,48.462,1,48.462,,-41.075,174.875,48.462,48.462,2.61,0,0,0,0,48.462,48.462,48.462,48.462,48.462,48.462
572000,Mana-Camborne,,,,0,,,,,,0,,,-41.075,174.875,48.462,48.462,2.61,0,0,0,0,48.462,48.462,48.462,48.462,48.462,48.462
572100,Paremata-Postgate,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
572200,Discovery,,,,0,,,,,,0,,,-41.125,174.875,47.352,47.352,2.54,0,0,0,0,47.352,47.352,47.352,47.352,47.352,47.352
572300,Mana Island,,,,0,,,,,,0,,,-41.125,174.825,47.619,47.619,2.54,0,0,0,0,47.619,47.619,47.619,47.619,47.619,47.619
572500,Tawa South,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
572600,Tawa Central,46.294,46.294,46.294,1,46.294,,46.294,46.294,46.294,1,46.294,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
572701,Linden,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
572702,Greenacres,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
572900,Thorndon-Tinakori Road,48.496,48.496,48.496,1,48.496,,48.496,48.496,48.496,1,48.496,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
573000,Lambton,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
573101,Willis Street-Cambridge Terrace,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
573200,Aro Street-Nairn Street,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
573300,Mt Cook-Wallace Street,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
573400,Mt Victoria West,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
573511,Glenside North,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
573513,Churton Park North,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
573514,Churton Park South,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573522,Grenada North,,,,0,,,,,,0,,,-41.175,174.825,46.294,46.294,2.63,0,0,0,0,46.294,46.294,46.294,46.294,46.294,46.294
573523,Grenada Village,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573524,Newlands East,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573525,Takapu,42.32,42.32,42.32,1,42.32,,42.32,42.32,42.32,1,42.32,,-41.175,174.875,42.32,42.32,2.38,0,0,0,0,42.32,42.32,42.32,42.32,42.32,42.32
573526,Horokiwi,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573600,Johnsonville North,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573700,Johnsonville Central,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573801,Paparangi West,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573802,Johnsonville East,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573901,Paparangi,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573902,Woodridge,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
573903,Newlands North,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
574001,Newlands South,46.421,46.421,46.421,1,46.421,,46.421,46.421,46.421,1,46.421,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
574002,Ngauranga East,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
574100,Raroa,,,,0,,,,,,0,,,-41.225,174.775,47.433,47.433,2.54,0,0,0,0,47.433,47.433,47.433,47.433,47.433,47.433
574200,Khandallah Park-Broadmeadows,,,,0,,,,,,0,,,-41.225,174.775,47.433,47.433,2.54,0,0,0,0,47.433,47.433,47.433,47.433,47.433,47.433
574302,Te Kainga,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574303,Ngauranga West,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
574304,Rangoon Heights,,,,0,,,,,,0,,,-41.225,174.825,46.421,46.421,2.52,0,0,0,0,46.421,46.421,46.421,46.421,46.421,46.421
574401,Awarua,,,,0,,,,,,0,,,-41.225,174.775,47.433,47.433,2.54,0,0,0,0,47.433,47.433,47.433,47.433,47.433,47.433
574402,Ngaio South,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574500,Kaiwharawhara,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574600,Wadestown,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574701,Crofton Downs,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574702,Wilton,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
574703,Northland North,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
