Species,Code,N_models,EI_min,EI_max,EI_count,GI_min,GI_max,GI_count,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
Bactrocera tryoni,602421,1,0,0,1,4.705,4.705,1,-45.875,170.425,0,4.705,0.59,999,0,0,0,0,0,0,4.705,4.705,4.705
Bactrocera tryoni,602422,1,0,0,2,6.822,7.034,2,-45.925,170.375,0,6.822,0.85,999,0,0,0,0,0,0,6.822,7.034,6.928
Bactrocera tryoni,602500,1,0,0,29,3.037,13.487,29,-45.825,170.225,0,7.907,0.98,999,0,0,0,0,0,0,3.037,13.487,7.989551724
Bactrocera tryoni,602600,1,0,0,72,3.055,10.074,72,-45.625,170.125,0,7.554,1.41,999,0,0,0,0,0,0,3.055,10.074,7.566958333
Bactrocera tryoni,602800,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,602900,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603000,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603100,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603210,1,,,0,,,0,-45.825,170.525,0,4.403,0.55,999,0,0,0,0,0,0,4.403,4.403,4.403
Bactrocera tryoni,603220,1,,,0,,,0,-45.825,170.575,0,5.291,0.66,999,0,0,0,0,0,0,5.291,5.291,5.291
Bactrocera tryoni,603300,1,,,0,,,0,-45.825,170.525,0,4.403,0.55,999,0,0,0,0,0,0,4.403,4.403,4.403
Bactrocera tryoni,603400,1,,,0,,,0,-45.825,170.525,0,4.403,0.55,999,0,0,0,0,0,0,4.403,4.403,4.403
Bactrocera tryoni,603500,1,,,0,,,0,-45.825,170.525,0,4.403,0.55,999,0,0,0,0,0,0,4.403,4.403,4.403
Bactrocera tryoni,603601,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603602,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603710,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603720,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603810,1,,,0,,,0,-45.825,170.475,0,3.037,0.38,999,0,0,0,0,0,0,3.037,3.037,3.037
Bactrocera tryoni,603820,1,,,0,,,0,-45.825,170.475,0,3.037,0.38,999,0,0,0,0,0,0,3.037,3.037,3.037
Bactrocera tryoni,603910,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603920,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,603930,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604010,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604020,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604110,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604120,1,0,0,1,6.285,6.285,1,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604130,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604210,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604221,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604222,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604300,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604410,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604420,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604500,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604611,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604612,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604620,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,604710,1,0,0,1,5.291,5.291,1,-45.825,170.575,0,5.291,0.66,999,0,0,0,0,0,0,5.291,5.291,5.291
Bactrocera tryoni,604720,1,,,0,,,0,-45.825,170.575,0,5.291,0.66,999,0,0,0,0,0,0,5.291,5.291,5.291
Bactrocera tryoni,604810,1,,,0,,,0,-45.875,170.625,0,5.009,0.62,999,0,0,0,0,0,0,5.009,5.009,5.009
Bactrocera tryoni,604821,1,,,0,,,0,-45.875,170.625,0,5.009,0.62,999,0,0,0,0,0,0,5.009,5.009,5.009
Bactrocera tryoni,604822,1,,,0,,,0,-45.875,170.625,0,5.009,0.62,999,0,0,0,0,0,0,5.009,5.009,5.009
Bactrocera tryoni,604830,1,,,0,,,0,-45.825,170.675,0,8.26,1.03,999,0,0,0,0,0,0,8.26,8.26,8.26
Bactrocera tryoni,604901,1,0,0,3,6.537,8.26,3,-45.825,170.725,0,6.98,0.87,999,0,0,0,0,0,0,6.537,8.26,7.259
Bactrocera tryoni,604902,1,0,0,1,5.009,5.009,1,-45.875,170.625,0,5.009,0.62,999,0,0,0,0,0,0,5.009,5.009,5.009
Bactrocera tryoni,605100,1,,,0,,,0,-45.825,170.575,0,5.291,0.66,999,0,0,0,0,0,0,5.291,5.291,5.291
Bactrocera tryoni,605200,1,,,0,,,0,-45.825,170.575,0,5.291,0.66,999,0,0,0,0,0,0,5.291,5.291,5.291
Bactrocera tryoni,605400,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,605500,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,605600,1,,,0,,,0,-45.875,170.475,0,6.285,0.78,999,0,0,0,0,0,0,6.285,6.285,6.285
Bactrocera tryoni,605800,1,,,0,,,0,-45.925,170.425,0,7.034,0.88,999,0,0,0,0,0,0,7.034,7.034,7.034
Bactrocera tryoni,605910,1,,,0,,,0,-45.875,170.425,0,4.705,0.59,999,0,0,0,0,0,0,4.705,4.705,4.705
Bactrocera tryoni,605920,1,,,0,,,0,-45.925,170.425,0,7.034,0.88,999,0,0,0,0,0,0,7.034,7.034,7.034
Bactrocera tryoni,606100,1,,,0,,,0,-45.875,170.375,0,8.17,1.02,999,0,0,0,0,0,0,8.17,8.17,8.17
Bactrocera tryoni,606210,1,,,0,,,0,-45.875,170.325,0,8.2,1.02,999,0,0,0,0,0,0,8.2,8.2,8.2
Bactrocera tryoni,606220,1,,,0,,,0,-45.875,170.325,0,8.2,1.02,999,0,0,0,0,0,0,8.2,8.2,8.2
Bactrocera tryoni,606300,1,,,0,,,0,-45.875,170.325,0,8.2,1.02,999,0,0,0,0,0,0,8.2,8.2,8.2
