Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
1611,27.61764717,42.98237228,35.35327911,27.61764717,42.98237228,35.35327911
1612,26.86211967,42.6735611,34.88780212,26.86211967,42.6735611,34.88780212
1613,26.48070717,42.54156876,34.66080856,26.48070717,42.54156876,34.66080856
1614,22.22771835,42.55147934,33.96463394,22.22771835,42.55147934,33.96463394
1615,15.96881485,43.95994186,31.62150002,15.96881485,43.95994186,31.62150002
1616,12.98551083,44.17927933,30.21332169,12.98551083,44.17927933,30.21332169
1617,0,43.36100006,24.10134697,0,43.36100006,24.10134697
1618,0,43.36100006,24.10134697,0,43.36100006,24.10134697
1619,0,42.14914322,21.63866425,0,42.14914322,21.65123749
1620,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1621,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1622,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1623,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1624,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1625,0,40.80077362,18.11418724,0,40.80077362,18.14248466
1626,0,45.15274811,16.76104546,0,45.15274811,16.76682091
1627,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1628,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1629,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1630,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1631,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1632,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1633,0,46.92577744,19.38487053,0,46.92577744,19.38499069
1634,0,47.69599915,22.63025093,0,47.69599915,22.63025093
1635,0,51.31481552,16.93117142,0,51.31481552,17.04095078
1636,0,54.09464645,14.51870346,0,54.09464645,14.69252491
1637,0,56.26068497,9.422348976,0,56.26068497,9.693182945
1638,0,55.4175148,13.69129944,0,55.4175148,14.05229759
1639,0,55.189991,14.8432436,0,55.189991,15.22855949
1640,0,55.189991,14.8432436,0,55.189991,15.22855949
1641,0,55.189991,14.8432436,0,55.189991,15.22855949
1642,0,55.189991,14.8432436,0,55.189991,15.22855949
1643,0,55.18999481,14.84324265,0,55.18999481,15.2285614
1644,0,52.20674896,14.04090309,0,52.20674896,14.40540028
1645,0,0,0,0,0,0
1646,43.37799835,71.70500183,53.61297989,43.37799835,71.70500183,53.61297989
1647,18.40899849,51.54499817,34.04389191,18.40899849,51.54499817,34.04389191
1648,20.67432594,50.44830322,34.77831268,20.67432594,50.44830322,34.77831268
1649,21.2025547,42.77717972,32.42264175,21.2025547,42.77717972,32.42264175
1650,30.7925396,44.21344757,37.51704407,30.7925396,44.21344757,37.51704407
1651,28.00121689,42.95730591,35.58082581,28.00121689,42.95730591,35.58082581
1652,26.93690491,41.17313004,34.11805344,26.93690491,41.17313004,34.11805344
1653,27.62279892,42.83437729,35.55685806,27.62279892,42.83437729,35.55685806
1654,22.73711395,43.78348923,34.34592438,22.73711395,43.78348923,34.34592438
1655,15.29800034,44.32500076,31.30175591,15.29800034,44.32500076,31.30175591
1656,2.312488556,43.50671768,25.1897831,2.312488556,43.50671768,25.1897831
1657,0,43.36100006,24.10134697,0,43.36100006,24.10134697
1658,0,42.45211029,22.2543354,0,42.45211029,22.26376343
1659,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1660,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1661,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1662,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1663,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1664,0,39.19594574,17.47929573,0,39.19594574,17.50758171
1665,0,33.60769272,14.22779846,0,33.60769272,14.24840164
1666,0,34.97477341,13.66072083,0,34.97477341,13.6761179
1667,0,45.75823975,16.09432793,0,45.75823975,16.09454918
1668,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1669,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1670,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1671,0,46.24111938,16.50008583,0,46.24111938,16.50031281
1672,0,46.96000671,19.52910995,0,46.96000671,19.5292263
1673,0,47.69599915,22.63025093,0,47.69599915,22.63025093
1674,0,47.69599915,22.63025093,0,47.69599915,22.63025093
1675,0,47.69599915,22.63025093,0,47.69599915,22.63025093
