"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Euwallacea fornicatus","600824","1.0","","","0.0","","","0.0","-44.725","170.475","0.0","7.941","0.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.941","7.941","7.941"
"Euwallacea fornicatus","600826","1.0","0.0","0.0","78.0","0.303","6.981","78.0","-45.125","170.725","0.0","5.52","0.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.303","6.981","3.88821794871795"
"Euwallacea fornicatus","600827","1.0","5.472","5.744","2.0","5.472","5.744","2.0","-44.475","169.925","5.744","5.744","1.03","0.0","0.0","0.0","0.0","5.472","5.744","5.608","5.472","5.744","5.608"
"Euwallacea fornicatus","600828","1.0","","","0.0","","","0.0","-45.175","170.875","0.0","4.674","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.674","4.674","4.674"
"Euwallacea fornicatus","600830","1.0","","","0.0","","","0.0","-44.625","170.225","0.0","5.657","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.657","5.657","5.657"
"Euwallacea fornicatus","600831","1.0","0.0","9.144","187.0","0.04","9.144","187.0","-44.525","170.025","0.0","4.511","0.77","0.0","0.0","0.0","0.0","0.0","9.144","0.371133689839572","0.04","9.144","3.82214973262032"
"Euwallacea fornicatus","600832","1.0","0.0","11.184","5.0","6.325","11.184","5.0","-44.225","169.875","9.55","9.55","1.08","0.0","0.0","0.0","0.0","0.0","11.184","7.7882","6.325","11.184","9.0532"
"Euwallacea fornicatus","600840","1.0","","","0.0","","","0.0","-45.325","170.775","0.0","4.656","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.656","4.656","4.656"
"Euwallacea fornicatus","601010","1.0","0.0","0.0","1.0","4.095","4.095","1.0","-45.075","170.975","0.0","4.095","0.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.095","4.095","4.095"
"Euwallacea fornicatus","601020","1.0","","","0.0","","","0.0","-45.075","170.975","0.0","4.095","0.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.095","4.095","4.095"
"Euwallacea fornicatus","601030","1.0","","","0.0","","","0.0","-45.075","170.975","0.0","4.095","0.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.095","4.095","4.095"
"Euwallacea fornicatus","601040","1.0","","","0.0","","","0.0","-45.125","170.925","0.0","4.52","0.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.52","4.52","4.52"
"Euwallacea fornicatus","601200","1.0","","","0.0","","","0.0","-45.475","170.725","0.0","3.222","0.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.222","3.222","3.222"
"Euwallacea fornicatus","601301","1.0","0.0","0.0","36.0","1.812","5.507","36.0","-45.375","170.525","0.0","2.452","0.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.812","5.507","3.21066666666667"
"Euwallacea fornicatus","601302","1.0","0.0","0.0","13.0","0.85","5.603","13.0","-45.325","170.275","0.0","5.485","0.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.85","5.603","3.645"
"Euwallacea fornicatus","601400","1.0","","","0.0","","","0.0","-45.575","170.675","0.0","2.527","0.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.527","2.527","2.527"
"Euwallacea fornicatus","601500","1.0","","","0.0","","","0.0","-45.775","170.675","0.0","1.087","0.13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.087","1.087","1.087"
"Euwallacea fornicatus","601602","1.0","","","0.0","","","0.0","-45.775","170.575","0.0","1.092","0.13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.092","1.092","1.092"
"Euwallacea fornicatus","601603","1.0","0.0","0.0","24.0","0.199","3.046","24.0","-45.675","170.525","0.0","1.856","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.199","3.046","1.32625"
"Euwallacea fornicatus","601604","1.0","","","0.0","","","0.0","-45.625","170.625","0.0","3.046","0.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.046","3.046","3.046"
"Euwallacea fornicatus","601605","1.0","","","0.0","","","0.0","-45.675","170.575","0.0","1.576","0.17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.576","1.576","1.576"
"Euwallacea fornicatus","601700","1.0","0.0","0.0","13.0","0.988","2.994","13.0","-45.475","170.475","0.0","1.049","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.988","2.994","2.06253846153846"
"Euwallacea fornicatus","601900","1.0","","","0.0","","","0.0","-45.925","170.375","0.0","0.814","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.814","0.814","0.814"
"Euwallacea fornicatus","602000","1.0","","","0.0","","","0.0","-45.925","170.325","0.0","0.431","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.431","0.431","0.431"
"Euwallacea fornicatus","602100","1.0","","","0.0","","","0.0","-45.925","170.425","0.0","0.885","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.885","0.885","0.885"
"Euwallacea fornicatus","602200","1.0","","","0.0","","","0.0","-45.825","170.225","0.0","1.675","0.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.675","1.675","1.675"
"Euwallacea fornicatus","602300","1.0","","","0.0","","","0.0","-45.525","170.125","0.0","5.399","0.58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.399","5.399","5.399"
"Euwallacea fornicatus","602411","1.0","0.0","0.0","1.0","1.276","1.276","1.0","-45.875","170.325","0.0","1.276","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.276","1.276","1.276"
"Euwallacea fornicatus","602412","1.0","0.0","0.0","1.0","1.229","1.229","1.0","-45.875","170.375","0.0","1.229","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.229","1.229","1.229"
"Euwallacea fornicatus","602421","1.0","0.0","0.0","1.0","0.251","0.251","1.0","-45.875","170.425","0.0","0.251","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.251","0.251","0.251"
"Euwallacea fornicatus","602422","1.0","0.0","0.0","2.0","0.814","0.885","2.0","-45.925","170.375","0.0","0.814","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.814","0.885","0.8495"
"Euwallacea fornicatus","602500","1.0","0.0","0.0","29.0","0.011","5.03","29.0","-45.825","170.225","0.0","1.675","0.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.011","5.03","1.7938275862069"
"Euwallacea fornicatus","602600","1.0","0.0","0.0","72.0","0.157","5.399","72.0","-45.625","170.125","0.0","4.101","0.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.157","5.399","2.48011111111111"
"Euwallacea fornicatus","602800","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","602900","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603000","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603100","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603210","1.0","","","0.0","","","0.0","-45.825","170.525","0.0","0.199","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.199","0.199","0.199"
"Euwallacea fornicatus","603220","1.0","","","0.0","","","0.0","-45.825","170.575","0.0","0.413","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.413","0.413","0.413"
"Euwallacea fornicatus","603300","1.0","","","0.0","","","0.0","-45.825","170.525","0.0","0.199","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.199","0.199","0.199"
"Euwallacea fornicatus","603400","1.0","","","0.0","","","0.0","-45.825","170.525","0.0","0.199","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.199","0.199","0.199"
"Euwallacea fornicatus","603500","1.0","","","0.0","","","0.0","-45.825","170.525","0.0","0.199","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.199","0.199","0.199"
