"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","554400","9.0","6.0","0.0","46.631","39.0","0.0","46.631","39.0","-39.575","174.675","10.8290833333333","14.6605833333333","1.27361111111111","0.0","0.0","0.0","0.0","0.0","46.631","12.6539245014245","0.0","46.631","15.563886039886"
"Mediterranean","554500","9.0","6.0","0.0","53.263","30.0","0.0","53.263","30.0","-39.725","174.775","14.9711666666667","18.6693333333333","1.19222222222222","0.0","0.0","0.0","0.0","0.0","53.263","17.1122222222222","0.0","53.263","19.0653944444444"
"Mediterranean","554700","9.0","6.0","","","0.0","","","0.0","-39.725","174.475","20.4308611111111","21.7961944444444","1.39194444444444","0.0","0.0","0.0","0.0","0.0","46.631","20.4308611111111","0.0","46.631","21.7961944444444"
"Mediterranean","554800","9.0","6.0","","","0.0","","","0.0","-39.775","174.625","19.1595833333333","20.4535833333333","1.34305555555556","0.0","0.0","0.0","0.0","0.0","44.973","19.1595833333333","0.0","44.973","20.4535833333333"
"Mediterranean","554900","9.0","6.0","0.0","47.938","109.0","0.0","47.938","109.0","-39.375","175.425","5.52494444444444","9.17594444444445","1.04638888888889","0.0","0.0","0.0","0.0","0.0","47.938","7.24761773700306","0.0","47.938","10.4174327217125"
"Mediterranean","555000","9.0","6.0","","","0.0","","","0.0","-39.425","175.425","9.61183333333333","13.3905","1.24194444444444","0.0","0.0","0.0","0.0","0.0","38.115","9.61183333333333","0.0","38.115","13.3905"
"Mediterranean","555100","9.0","6.0","0.0","32.084","1.0","0.0","32.084","1.0","-39.425","175.275","6.57983333333333","10.468","1.04166666666667","0.0","0.0","0.0","0.0","0.0","32.084","6.57983333333333","0.0","32.084","10.468"
"Mediterranean","555200","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","555300","9.0","6.0","0.0","50.479","2.0","0.0","50.479","2.0","-39.875","175.025","22.9469444444444","22.9469444444444","1.46111111111111","0.0","0.0","0.0","0.0","0.0","50.479","23.8362916666667","0.0","50.479","23.8362916666667"
"Mediterranean","555400","9.0","6.0","0.0","52.382","44.0","0.0","52.382","44.0","-39.625","174.975","11.2596111111111","15.0792777777778","1.25027777777778","0.0","0.0","0.0","0.0","0.0","52.382","15.8980713383838","0.0","52.382","17.3754236111111"
