"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","573200","1.0","","","0.0","","","0.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
"Contarinia nasturtii","573300","1.0","","","0.0","","","0.0","-41.325","174.775","48.242","48.242","6.58","0.0","0.0","0.0","0.0","48.242","48.242","48.242","48.242","48.242","48.242"
"Contarinia nasturtii","573400","1.0","","","0.0","","","0.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
"Contarinia nasturtii","573511","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","573513","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","573514","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573522","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","573523","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573524","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573525","1.0","39.793","39.793","1.0","39.793","39.793","1.0","-41.175","174.875","39.793","39.793","5.1","0.0","0.0","0.0","0.0","39.793","39.793","39.793","39.793","39.793","39.793"
"Contarinia nasturtii","573526","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573600","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573700","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573801","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573802","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573901","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573902","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","573903","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","574001","1.0","45.207","45.207","1.0","45.207","45.207","1.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","574002","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
"Contarinia nasturtii","574100","1.0","","","0.0","","","0.0","-41.225","174.775","45.811","45.811","6.08","0.0","0.0","0.0","0.0","45.811","45.811","45.811","45.811","45.811","45.811"
"Contarinia nasturtii","574200","1.0","","","0.0","","","0.0","-41.225","174.775","45.811","45.811","6.08","0.0","0.0","0.0","0.0","45.811","45.811","45.811","45.811","45.811","45.811"
"Contarinia nasturtii","574302","1.0","","","0.0","","","0.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
"Contarinia nasturtii","574303","1.0","","","0.0","","","0.0","-41.225","174.825","45.207","45.207","5.94","0.0","0.0","0.0","0.0","45.207","45.207","45.207","45.207","45.207","45.207"
