left,bottom,right,top,area_hex_s,Code,EA_Name,area_sqkm
1861954.982,5760002.686,1873501.992,5770002.69,5.05322,3099,"-38.22314, 176.05834",86.519
1861954.982,5770002.69,1873501.992,5780002.695,5.05322,3100,"-38.13315, 176.05458",86.519
1861954.982,5780002.695,1873501.992,5790002.7,5.05322,3101,"-38.04315, 176.05083",86.519
1861954.982,5790002.7,1873501.992,5800002.704,5.05322,3102,"-37.95315, 176.0471",86.519
1861954.982,5800002.704,1873501.992,5810002.709,5.05322,3103,"-37.86314, 176.04339",86.519
1861954.982,5810002.709,1873501.992,5820002.714,5.05322,3104,"-37.77314, 176.03969",86.519
1861954.982,5820002.714,1873501.992,5830002.718,5.05322,3105,"-37.68689, 176.03352",76.293
1861954.982,5830002.718,1873501.992,5840002.723,5.05322,3106,"-37.58834, 176.05525",28.919
1861954.982,5840002.723,1873501.992,5850002.728,5.05322,3107,"-37.51215, 176.01558",24.129
1861954.982,5890002.746,1873501.992,5900002.751,5.05322,3108,"-37.04778, 175.95255",0.17
1861954.982,5900002.751,1873501.992,5910002.756,5.05322,3109,"-36.95558, 176.05733",0.159
1861954.982,5940002.77,1873501.992,5950002.774,5.05322,3110,"-36.62589, 175.94685",0.141
1870615.24,5465002.548,1882162.25,5475002.553,5.05322,3111,"-40.85657, 176.23258",6.504
1870615.24,5475002.553,1882162.25,5485002.557,5.05322,3112,"-40.77751, 176.24921",40.773
1870615.24,5485002.557,1882162.25,5495002.562,5.05322,3113,"-40.69353, 176.26924",83.149
1870615.24,5495002.562,1882162.25,5505002.567,5.05322,3114,"-40.60461, 176.26665",86.509
1870615.24,5505002.567,1882162.25,5515002.571,5.05322,3115,"-40.51467, 176.26228",86.509
1870615.24,5515002.571,1882162.25,5525002.576,5.05322,3116,"-40.42472, 176.25792",86.509
1870615.24,5525002.576,1882162.25,5535002.581,5.05322,3117,"-40.33478, 176.25359",86.509
1870615.24,5535002.581,1882162.25,5545002.585,5.05322,3118,"-40.24483, 176.24927",86.509
1870615.24,5545002.585,1882162.25,5555002.59,5.05322,3119,"-40.15488, 176.24498",86.509
1870615.24,5555002.59,1882162.25,5565002.595,5.05322,3120,"-40.06493, 176.2407",86.509
1870615.24,5565002.595,1882162.25,5575002.599,5.05322,3121,"-39.97497, 176.23644",86.509
1870615.24,5575002.599,1882162.25,5585002.604,5.05322,3122,"-39.88502, 176.23221",86.509
1870615.24,5585002.604,1882162.25,5595002.609,5.05322,3123,"-39.79506, 176.22799",86.509
1870615.24,5595002.609,1882162.25,5605002.613,5.05322,3124,"-39.7051, 176.22379",86.509
1870615.24,5605002.613,1882162.25,5615002.618,5.05322,3125,"-39.61514, 176.21961",86.509
1870615.24,5615002.618,1882162.25,5625002.623,5.05322,3126,"-39.52518, 176.21544",86.509
1870615.24,5625002.623,1882162.25,5635002.627,5.05322,3127,"-39.43521, 176.2113",86.509
1870615.24,5635002.627,1882162.25,5645002.632,5.05322,3128,"-39.34525, 176.20717",86.509
1870615.24,5645002.632,1882162.25,5655002.637,5.05322,3129,"-39.25528, 176.20307",86.509
1870615.24,5655002.637,1882162.25,5665002.641,5.05322,3130,"-39.16531, 176.19898",86.509
1870615.24,5665002.641,1882162.25,5675002.646,5.05322,3131,"-39.07534, 176.19491",86.509
1870615.24,5675002.646,1882162.25,5685002.651,5.05322,3132,"-38.98537, 176.19085",86.509
1870615.24,5685002.651,1882162.25,5695002.655,5.05322,3133,"-38.89539, 176.18682",86.509
1870615.24,5695002.655,1882162.25,5705002.66,5.05322,3134,"-38.80542, 176.1828",86.509
1870615.24,5705002.66,1882162.25,5715002.665,5.05322,3135,"-38.71544, 176.17881",86.509
1870615.24,5715002.665,1882162.25,5725002.669,5.05322,3136,"-38.62546, 176.17483",86.509
1870615.24,5725002.669,1882162.25,5735002.674,5.05322,3137,"-38.53548, 176.17086",86.509
1870615.24,5735002.674,1882162.25,5745002.679,5.05322,3138,"-38.44549, 176.16692",86.509
1870615.24,5745002.679,1882162.25,5755002.683,5.05322,3139,"-38.35551, 176.16299",86.509
1870615.24,5755002.683,1882162.25,5765002.688,5.05322,3140,"-38.26552, 176.15908",86.509
1870615.24,5765002.688,1882162.25,5775002.693,5.05322,3141,"-38.17553, 176.15519",86.509
1870615.24,5775002.693,1882162.25,5785002.697,5.05322,3142,"-38.08554, 176.15131",86.509
1870615.24,5785002.697,1882162.25,5795002.702,5.05322,3143,"-37.99555, 176.14745",86.509
1870615.24,5795002.702,1882162.25,5805002.707,5.05322,3144,"-37.90556, 176.14361",86.509
1870615.24,5805002.707,1882162.25,5815002.711,5.05322,3145,"-37.81556, 176.13979",86.509
1870615.24,5815002.711,1882162.25,5825002.716,5.05322,3146,"-37.72794, 176.13203",77.346
1870615.24,5825002.716,1882162.25,5835002.721,5.05322,3147,"-37.63919, 176.13303",25.527
1870615.24,5835002.721,1882162.25,5845002.725,5.05322,3148,"-37.57475, 176.08967",1.967
1870615.24,5895002.749,1882162.25,5905002.753,5.05322,3149,"-36.97317, 176.08065",0.344
1870615.24,5905002.753,1882162.25,5915002.758,5.05322,3150,"-36.95454, 176.0898",0.614
1879275.498,5480002.555,1890822.508,5490002.56,5.05322,3151,"-40.69349, 176.33913",0.017
1879275.498,5490002.56,1890822.508,5500002.564,5.05322,3152,"-40.63827, 176.35546",55.201
1879275.498,5500002.564,1890822.508,5510002.569,5.05322,3153,"-40.5567, 176.36658",86.499
1879275.498,5510002.569,1890822.508,5520002.574,5.05322,3154,"-40.46677, 176.36208",86.499
1879275.498,5520002.574,1890822.508,5530002.578,5.05322,3155,"-40.37683, 176.3576",86.499
1879275.498,5530002.578,1890822.508,5540002.583,5.05322,3156,"-40.2869, 176.35314",86.499
1879275.498,5540002.583,1890822.508,5550002.588,5.05322,3157,"-40.19696, 176.34871",86.499
1879275.498,5550002.588,1890822.508,5560002.592,5.05322,3158,"-40.10701, 176.34429",86.499
1879275.498,5560002.592,1890822.508,5570002.597,5.05322,3159,"-40.01707, 176.33989",86.499
1879275.498,5570002.597,1890822.508,5580002.602,5.05322,3160,"-39.92713, 176.33551",86.499
1879275.498,5580002.602,1890822.508,5590002.606,5.05322,3161,"-39.83718, 176.33115",86.499
1879275.498,5590002.606,1890822.508,5600002.611,5.05322,3162,"-39.74723, 176.32681",86.499
1879275.498,5600002.611,1890822.508,5610002.616,5.05322,3163,"-39.65728, 176.32248",86.499
1879275.498,5610002.616,1890822.508,5620002.62,5.05322,3164,"-39.56733, 176.31818",86.499
1879275.498,5620002.62,1890822.508,5630002.625,5.05322,3165,"-39.47737, 176.3139",86.499
1879275.498,5630002.625,1890822.508,5640002.63,5.05322,3166,"-39.38742, 176.30964",86.499
1879275.498,5640002.63,1890822.508,5650002.634,5.05322,3167,"-39.29746, 176.30539",86.499
1879275.498,5650002.634,1890822.508,5660002.639,5.05322,3168,"-39.2075, 176.30117",86.499
1879275.498,5660002.639,1890822.508,5670002.644,5.05322,3169,"-39.11754, 176.29696",86.499
1879275.498,5670002.644,1890822.508,5680002.648,5.05322,3170,"-39.02757, 176.29277",86.499
1879275.498,5680002.648,1890822.508,5690002.653,5.05322,3171,"-38.93761, 176.2886",86.499
1879275.498,5690002.653,1890822.508,5700002.658,5.05322,3172,"-38.84764, 176.28445",86.499
1879275.498,5700002.658,1890822.508,5710002.662,5.05322,3173,"-38.75767, 176.28032",86.499
1879275.498,5710002.662,1890822.508,5720002.667,5.05322,3174,"-38.6677, 176.27621",86.499
1879275.498,5720002.667,1890822.508,5730002.672,5.05322,3175,"-38.57773, 176.27211",86.499
1879275.498,5730002.672,1890822.508,5740002.676,5.05322,3176,"-38.48776, 176.26803",86.499
1879275.498,5740002.676,1890822.508,5750002.681,5.05322,3177,"-38.39778, 176.26397",86.499
1879275.498,5750002.681,1890822.508,5760002.686,5.05322,3178,"-38.3078, 176.25993",86.499
1879275.498,5760002.686,1890822.508,5770002.69,5.05322,3179,"-38.21783, 176.25591",86.499
1879275.498,5770002.69,1890822.508,5780002.695,5.05322,3180,"-38.12785, 176.25191",86.499
1879275.498,5780002.695,1890822.508,5790002.7,5.05322,3181,"-38.03786, 176.24792",86.499
1879275.498,5790002.7,1890822.508,5800002.704,5.05322,3182,"-37.94788, 176.24395",86.499
1879275.498,5800002.704,1890822.508,5810002.709,5.05322,3183,"-37.85789, 176.24",86.499
1879275.498,5810002.709,1890822.508,5820002.714,5.05322,3184,"-37.7679, 176.23606",86.499
1879275.498,5820002.714,1890822.508,5830002.718,5.05322,3185,"-37.68975, 176.22717",38.955
1879275.498,5830002.718,1890822.508,5840002.723,5.05322,3186,"-37.62821, 176.19346",0
1879275.498,5860002.732,1890822.508,5870002.737,5.05322,3187,"-37.29076, 176.24881",7.781
1879275.498,5870002.737,1890822.508,5880002.742,5.05322,3188,"-37.27096, 176.24696",0.044
1887935.756,5495002.562,1899482.767,5505002.567,5.05322,3189,"-40.57814, 176.43851",18.894
1887935.756,5505002.567,1899482.767,5515002.571,5.05322,3190,"-40.50576, 176.46249",78.026
1887935.756,5515002.571,1899482.767,5525002.576,5.05322,3191,"-40.41879, 176.46175",86.488
1887935.756,5525002.576,1899482.767,5535002.581,5.05322,3192,"-40.32886, 176.45714",86.488
1887935.756,5535002.581,1899482.767,5545002.585,5.05322,3193,"-40.23894, 176.45256",86.488
1887935.756,5545002.585,1899482.767,5555002.59,5.05322,3194,"-40.149, 176.44799",86.488
1887935.756,5555002.59,1899482.767,5565002.595,5.05322,3195,"-40.05907, 176.44345",86.488
1887935.756,5565002.595,1899482.767,5575002.599,5.05322,3196,"-39.96914, 176.43893",86.488
1887935.756,5575002.599,1899482.767,5585002.604,5.05322,3197,"-39.8792, 176.43443",86.488
1887935.756,5585002.604,1899482.767,5595002.609,5.05322,3198,"-39.78926, 176.42994",86.488
1887935.756,5595002.609,1899482.767,5605002.613,5.05322,3199,"-39.69932, 176.42548",86.488
1887935.756,5605002.613,1899482.767,5615002.618,5.05322,3200,"-39.60938, 176.42104",86.488
1887935.756,5615002.618,1899482.767,5625002.623,5.05322,3201,"-39.51943, 176.41662",86.488
1887935.756,5625002.623,1899482.767,5635002.627,5.05322,3202,"-39.42949, 176.41222",86.488
1887935.756,5635002.627,1899482.767,5645002.632,5.05322,3203,"-39.33954, 176.40783",86.488
1887935.756,5645002.632,1899482.767,5655002.637,5.05322,3204,"-39.24959, 176.40347",86.488
1887935.756,5655002.637,1899482.767,5665002.641,5.05322,3205,"-39.15964, 176.39913",86.488
1887935.756,5665002.641,1899482.767,5675002.646,5.05322,3206,"-39.06969, 176.3948",86.488
1887935.756,5675002.646,1899482.767,5685002.651,5.05322,3207,"-38.97973, 176.3905",86.488
1887935.756,5685002.651,1899482.767,5695002.655,5.05322,3208,"-38.88977, 176.38621",86.488
1887935.756,5695002.655,1899482.767,5705002.66,5.05322,3209,"-38.79982, 176.38195",86.488
1887935.756,5705002.66,1899482.767,5715002.665,5.05322,3210,"-38.70986, 176.3777",86.488
1887935.756,5715002.665,1899482.767,5725002.669,5.05322,3211,"-38.61989, 176.37347",86.488
1887935.756,5725002.669,1899482.767,5735002.674,5.05322,3212,"-38.52993, 176.36926",86.488
1887935.756,5735002.674,1899482.767,5745002.679,5.05322,3213,"-38.43996, 176.36507",86.488
1887935.756,5745002.679,1899482.767,5755002.683,5.05322,3214,"-38.35, 176.3609",86.488
1887935.756,5755002.683,1899482.767,5765002.688,5.05322,3215,"-38.26003, 176.35675",86.488
1887935.756,5765002.688,1899482.767,5775002.693,5.05322,3216,"-38.17006, 176.35261",86.488
1887935.756,5775002.693,1899482.767,5785002.697,5.05322,3217,"-38.08008, 176.34849",86.488
1887935.756,5785002.697,1899482.767,5795002.702,5.05322,3218,"-37.99011, 176.3444",86.488
1887935.756,5795002.702,1899482.767,5805002.707,5.05322,3219,"-37.90013, 176.34032",86.488
1887935.756,5805002.707,1899482.767,5815002.711,5.05322,3220,"-37.81016, 176.33625",86.488
1887935.756,5815002.711,1899482.767,5825002.716,5.05322,3221,"-37.73535, 176.32264",50.181
1887935.756,5865002.735,1899482.767,5875002.739,5.05322,3222,"-37.27964, 176.26486",5.315
1896596.014,5500002.564,1908143.025,5510002.569,5.05322,3223,"-40.50691, 176.53469",0.006
1896596.014,5510002.569,1908143.025,5520002.574,5.05322,3224,"-40.45753, 176.56474",79.785
1896596.014,5520002.574,1908143.025,5530002.578,5.05322,3225,"-40.37073, 176.56126",86.477
1896596.014,5530002.578,1908143.025,5540002.583,5.05322,3226,"-40.28082, 176.55653",86.477
1896596.014,5540002.583,1908143.025,5550002.588,5.05322,3227,"-40.19089, 176.55182",86.477
1896596.014,5550002.588,1908143.025,5560002.592,5.05322,3228,"-40.10097, 176.54714",86.477
1896596.014,5560002.592,1908143.025,5570002.597,5.05322,3229,"-40.01105, 176.54247",86.477
1896596.014,5570002.597,1908143.025,5580002.602,5.05322,3230,"-39.92112, 176.53783",86.477
1896596.014,5580002.602,1908143.025,5590002.606,5.05322,3231,"-39.83119, 176.53321",86.477
1896596.014,5590002.606,1908143.025,5600002.611,5.05322,3232,"-39.74126, 176.5286",86.477
1896596.014,5600002.611,1908143.025,5610002.616,5.05322,3233,"-39.65133, 176.52402",86.477
1896596.014,5610002.616,1908143.025,5620002.62,5.05322,3234,"-39.5614, 176.51946",86.477
1896596.014,5620002.62,1908143.025,5630002.625,5.05322,3235,"-39.47146, 176.51492",86.477
1896596.014,5630002.625,1908143.025,5640002.63,5.05322,3236,"-39.38153, 176.5104",86.477
1896596.014,5640002.63,1908143.025,5650002.634,5.05322,3237,"-39.29159, 176.5059",86.477
1896596.014,5650002.634,1908143.025,5660002.639,5.05322,3238,"-39.20165, 176.50142",86.477
1896596.014,5660002.639,1908143.025,5670002.644,5.05322,3239,"-39.1117, 176.49695",86.477
1896596.014,5670002.644,1908143.025,5680002.648,5.05322,3240,"-39.02176, 176.49251",86.477
1896596.014,5680002.648,1908143.025,5690002.653,5.05322,3241,"-38.93181, 176.48809",86.477
1896596.014,5690002.653,1908143.025,5700002.658,5.05322,3242,"-38.84186, 176.48369",86.477
1896596.014,5700002.658,1908143.025,5710002.662,5.05322,3243,"-38.75191, 176.47931",86.477
1896596.014,5710002.662,1908143.025,5720002.667,5.05322,3244,"-38.66196, 176.47495",86.477
1896596.014,5720002.667,1908143.025,5730002.672,5.05322,3245,"-38.57201, 176.47061",86.477
1896596.014,5730002.672,1908143.025,5740002.676,5.05322,3246,"-38.48205, 176.46628",86.477
1896596.014,5740002.676,1908143.025,5750002.681,5.05322,3247,"-38.39209, 176.46198",86.477
1896596.014,5750002.681,1908143.025,5760002.686,5.05322,3248,"-38.30214, 176.45769",86.477
1896596.014,5760002.686,1908143.025,5770002.69,5.05322,3249,"-38.21218, 176.45343",86.477
1896596.014,5770002.69,1908143.025,5780002.695,5.05322,3250,"-38.12221, 176.44918",86.477
1896596.014,5780002.695,1908143.025,5790002.7,5.05322,3251,"-38.03225, 176.44495",86.477
1896596.014,5790002.7,1908143.025,5800002.704,5.05322,3252,"-37.94228, 176.44074",86.477
1896596.014,5800002.704,1908143.025,5810002.709,5.05322,3253,"-37.85231, 176.43655",86.477
1896596.014,5810002.709,1908143.025,5820002.714,5.05322,3254,"-37.776, 176.42633",54.065
1896596.014,5820002.714,1908143.025,5830002.718,5.05322,3255,"-37.63503, 176.41763",3.067
1896596.014,5830002.718,1908143.025,5840002.723,5.05322,3256,"-37.61806, 176.42346",4.007
1905256.272,5505002.567,1916803.283,5515002.571,5.05322,3257,"-40.48233, 176.62118",1.492
1905256.272,5515002.571,1916803.283,5525002.576,5.05322,3258,"-40.40333, 176.6222",15.112
1905256.272,5525002.576,1916803.283,5535002.581,5.05322,3259,"-40.31883, 176.63711",46.8
1905256.272,5535002.581,1916803.283,5545002.585,5.05322,3260,"-40.23198, 176.65493",84.649
1905256.272,5545002.585,1916803.283,5555002.59,5.05322,3261,"-40.14277, 176.65095",86.466
1905256.272,5555002.59,1916803.283,5565002.595,5.05322,3262,"-40.05286, 176.64614",86.466
1905256.272,5565002.595,1916803.283,5575002.599,5.05322,3263,"-39.96295, 176.64135",86.466
1905256.272,5575002.599,1916803.283,5585002.604,5.05322,3264,"-39.87303, 176.63659",86.466
1905256.272,5585002.604,1916803.283,5595002.609,5.05322,3265,"-39.78311, 176.63184",86.466
1905256.272,5595002.609,1916803.283,5605002.613,5.05322,3266,"-39.69319, 176.62712",86.466
1905256.272,5605002.613,1916803.283,5615002.618,5.05322,3267,"-39.60327, 176.62242",86.466
1905256.272,5615002.618,1916803.283,5625002.623,5.05322,3268,"-39.51334, 176.61774",86.466
1905256.272,5625002.623,1916803.283,5635002.627,5.05322,3269,"-39.42341, 176.61308",86.466
1905256.272,5635002.627,1916803.283,5645002.632,5.05322,3270,"-39.33349, 176.60844",86.466
1905256.272,5645002.632,1916803.283,5655002.637,5.05322,3271,"-39.24356, 176.60382",86.466
1905256.272,5655002.637,1916803.283,5665002.641,5.05322,3272,"-39.15362, 176.59922",86.466
1905256.272,5665002.641,1916803.283,5675002.646,5.05322,3273,"-39.06369, 176.59464",86.466
1905256.272,5675002.646,1916803.283,5685002.651,5.05322,3274,"-38.97375, 176.59009",86.466
1905256.272,5685002.651,1916803.283,5695002.655,5.05322,3275,"-38.88382, 176.58555",86.466
1905256.272,5695002.655,1916803.283,5705002.66,5.05322,3276,"-38.79388, 176.58103",86.466
1905256.272,5705002.66,1916803.283,5715002.665,5.05322,3277,"-38.70394, 176.57654",86.466
1905256.272,5715002.665,1916803.283,5725002.669,5.05322,3278,"-38.61399, 176.57206",86.466
1905256.272,5725002.669,1916803.283,5735002.674,5.05322,3279,"-38.52405, 176.56761",86.466
1905256.272,5735002.674,1916803.283,5745002.679,5.05322,3280,"-38.4341, 176.56317",86.466
1905256.272,5745002.679,1916803.283,5755002.683,5.05322,3281,"-38.34415, 176.55875",86.466
1905256.272,5755002.683,1916803.283,5765002.688,5.05322,3282,"-38.2542, 176.55436",86.466
1905256.272,5765002.688,1916803.283,5775002.693,5.05322,3283,"-38.16425, 176.54998",86.466
1905256.272,5775002.693,1916803.283,5785002.697,5.05322,3284,"-38.07429, 176.54562",86.466
1905256.272,5785002.697,1916803.283,5795002.702,5.05322,3285,"-37.98434, 176.54128",86.466
1905256.272,5795002.702,1916803.283,5805002.707,5.05322,3286,"-37.89438, 176.53696",86.466
1905256.272,5805002.707,1916803.283,5815002.711,5.05322,3287,"-37.81651, 176.52221",55.112
1905256.272,5825002.716,1916803.283,5835002.721,5.05322,3288,"-37.65936, 176.55848",0.046
1913916.53,5530002.578,1925463.541,5540002.583,5.05322,3289,"-40.23533, 176.72554",1.115
1913916.53,5540002.583,1925463.541,5550002.588,5.05322,3290,"-40.18191, 176.75263",80.25
1913916.53,5550002.588,1925463.541,5560002.592,5.05322,3291,"-40.09458, 176.74993",86.454
1913916.53,5560002.592,1925463.541,5570002.597,5.05322,3292,"-40.00467, 176.745",86.454
1913916.53,5570002.597,1925463.541,5580002.602,5.05322,3293,"-39.91477, 176.74009",86.454
1913916.53,5580002.602,1925463.541,5590002.606,5.05322,3294,"-39.82486, 176.7352",86.454
1913916.53,5590002.606,1925463.541,5600002.611,5.05322,3295,"-39.73495, 176.73034",86.454
1913916.53,5600002.611,1925463.541,5610002.616,5.05322,3296,"-39.64504, 176.7255",86.454
1913916.53,5610002.616,1925463.541,5620002.62,5.05322,3297,"-39.55512, 176.72067",86.454
1913916.53,5620002.62,1925463.541,5630002.625,5.05322,3298,"-39.46521, 176.71588",86.454
1913916.53,5630002.625,1925463.541,5640002.63,5.05322,3299,"-39.37529, 176.7111",86.454
1913916.53,5640002.63,1925463.541,5650002.634,5.05322,3300,"-39.28537, 176.70634",86.454
1913916.53,5650002.634,1925463.541,5660002.639,5.05322,3301,"-39.19545, 176.70161",86.454
1913916.53,5660002.639,1925463.541,5670002.644,5.05322,3302,"-39.10553, 176.69689",86.454
1913916.53,5670002.644,1925463.541,5680002.648,5.05322,3303,"-39.0156, 176.6922",86.454
1913916.53,5680002.648,1925463.541,5690002.653,5.05322,3304,"-38.92567, 176.68753",86.454
1913916.53,5690002.653,1925463.541,5700002.658,5.05322,3305,"-38.83575, 176.68287",86.454
1913916.53,5700002.658,1925463.541,5710002.662,5.05322,3306,"-38.74581, 176.67824",86.454
1913916.53,5710002.662,1925463.541,5720002.667,5.05322,3307,"-38.65588, 176.67363",86.454
1913916.53,5720002.667,1925463.541,5730002.672,5.05322,3308,"-38.56595, 176.66904",86.454
1913916.53,5730002.672,1925463.541,5740002.676,5.05322,3309,"-38.47601, 176.66447",86.454
1913916.53,5740002.676,1925463.541,5750002.681,5.05322,3310,"-38.38607, 176.65993",86.454
1913916.53,5750002.681,1925463.541,5760002.686,5.05322,3311,"-38.29613, 176.6554",86.454
1913916.53,5760002.686,1925463.541,5770002.69,5.05322,3312,"-38.20619, 176.65089",86.454
1913916.53,5770002.69,1925463.541,5780002.695,5.05322,3313,"-38.11625, 176.6464",86.454
1913916.53,5780002.695,1925463.541,5790002.7,5.05322,3314,"-38.0263, 176.64193",86.454
1913916.53,5790002.7,1925463.541,5800002.704,5.05322,3315,"-37.93636, 176.63748",86.454
1913916.53,5800002.704,1925463.541,5810002.709,5.05322,3316,"-37.86256, 176.62233",47.413
1922576.788,5535002.581,1934123.799,5545002.585,5.05322,3317,"-40.18422, 176.82162",0.033
1922576.788,5545002.585,1934123.799,5555002.59,5.05322,3318,"-40.12753, 176.83133",44.198
1922576.788,5555002.59,1934123.799,5565002.595,5.05322,3319,"-40.04609, 176.84157",74.909
1922576.788,5565002.595,1934123.799,5575002.599,5.05322,3320,"-39.9564, 176.84371",86.442
1922576.788,5575002.599,1934123.799,5585002.604,5.05322,3321,"-39.86651, 176.83868",86.442
1922576.788,5585002.604,1934123.799,5595002.609,5.05322,3322,"-39.77661, 176.83368",86.442
1922576.788,5595002.609,1934123.799,5605002.613,5.05322,3323,"-39.68671, 176.82869",86.442
1922576.788,5605002.613,1934123.799,5615002.618,5.05322,3324,"-39.59681, 176.82373",86.442
1922576.788,5615002.618,1934123.799,5625002.623,5.05322,3325,"-39.5069, 176.81879",86.442
1922576.788,5625002.623,1934123.799,5635002.627,5.05322,3326,"-39.417, 176.8138",86.346
1922576.788,5635002.627,1934123.799,5645002.632,5.05322,3327,"-39.32709, 176.80898",86.442
1922576.788,5645002.632,1934123.799,5655002.637,5.05322,3328,"-39.23718, 176.8041",86.442
1922576.788,5655002.637,1934123.799,5665002.641,5.05322,3329,"-39.14727, 176.79925",86.442
1922576.788,5665002.641,1934123.799,5675002.646,5.05322,3330,"-39.05735, 176.79442",86.442
1922576.788,5675002.646,1934123.799,5685002.651,5.05322,3331,"-38.96744, 176.78961",86.442
1922576.788,5685002.651,1934123.799,5695002.655,5.05322,3332,"-38.87752, 176.78483",86.442
1922576.788,5695002.655,1934123.799,5705002.66,5.05322,3333,"-38.7876, 176.78006",86.442
1922576.788,5705002.66,1934123.799,5715002.665,5.05322,3334,"-38.69768, 176.77532",86.442
1922576.788,5715002.665,1934123.799,5725002.669,5.05322,3335,"-38.60775, 176.77059",86.442
1922576.788,5725002.669,1934123.799,5735002.674,5.05322,3336,"-38.51783, 176.76589",86.442
1922576.788,5735002.674,1934123.799,5745002.679,5.05322,3337,"-38.4279, 176.76121",86.442
1922576.788,5745002.679,1934123.799,5755002.683,5.05322,3338,"-38.33797, 176.75655",86.442
1922576.788,5755002.683,1934123.799,5765002.688,5.05322,3339,"-38.24804, 176.75191",86.442
1922576.788,5765002.688,1934123.799,5775002.693,5.05322,3340,"-38.15811, 176.74729",86.442
1922576.788,5775002.693,1934123.799,5785002.697,5.05322,3341,"-38.06818, 176.74269",86.442
1922576.788,5785002.697,1934123.799,5795002.702,5.05322,3342,"-37.97824, 176.73811",86.442
1922576.788,5795002.702,1934123.799,5805002.707,5.05322,3343,"-37.90225, 176.72741",54.867
1931237.046,5550002.588,1942784.057,5560002.592,5.05322,3344,"-40.08143, 176.89121",0.029
1931237.046,5560002.592,1942784.057,5570002.597,5.05322,3345,"-39.98368, 176.90228",10.366
1931237.046,5570002.597,1942784.057,5580002.602,5.05322,3346,"-39.90145, 176.92444",53.591
1931237.046,5580002.602,1942784.057,5590002.606,5.05322,3347,"-39.81821, 176.93641",85.418
1931237.046,5590002.606,1942784.057,5600002.611,5.05322,3348,"-39.72828, 176.93201",86.43
1931237.046,5600002.611,1942784.057,5610002.616,5.05322,3349,"-39.64052, 176.92376",79.947
1931237.046,5610002.616,1942784.057,5620002.62,5.05322,3350,"-39.55183, 176.89798",46.144
1931237.046,5620002.62,1942784.057,5630002.625,5.05322,3351,"-39.47701, 176.88585",18.6
1931237.046,5630002.625,1942784.057,5640002.63,5.05322,3352,"-39.35696, 176.88659",36.762
1931237.046,5640002.63,1942784.057,5650002.634,5.05322,3353,"-39.27881, 176.90672",86.43
1931237.046,5650002.634,1942784.057,5660002.639,5.05322,3354,"-39.18891, 176.90173",86.43
1931237.046,5660002.639,1942784.057,5670002.644,5.05322,3355,"-39.09901, 176.89676",86.43
1931237.046,5670002.644,1942784.057,5680002.648,5.05322,3356,"-39.0091, 176.89182",86.43
1931237.046,5680002.648,1942784.057,5690002.653,5.05322,3357,"-38.9192, 176.88689",86.43
1931237.046,5690002.653,1942784.057,5700002.658,5.05322,3358,"-38.82929, 176.88199",86.43
1931237.046,5700002.658,1942784.057,5710002.662,5.05322,3359,"-38.73938, 176.87711",86.43
1931237.046,5710002.662,1942784.057,5720002.667,5.05322,3360,"-38.64947, 176.87226",86.43
1931237.046,5720002.667,1942784.057,5730002.672,5.05322,3361,"-38.55955, 176.86742",86.43
1931237.046,5730002.672,1942784.057,5740002.676,5.05322,3362,"-38.46964, 176.8626",86.43
1931237.046,5740002.676,1942784.057,5750002.681,5.05322,3363,"-38.37972, 176.85781",86.43
1931237.046,5750002.681,1942784.057,5760002.686,5.05322,3364,"-38.2898, 176.85304",86.43
1931237.046,5760002.686,1942784.057,5770002.69,5.05322,3365,"-38.19988, 176.84829",86.43
1931237.046,5770002.69,1942784.057,5780002.695,5.05322,3366,"-38.10996, 176.84356",86.43
1931237.046,5780002.695,1942784.057,5790002.7,5.05322,3367,"-38.02003, 176.83885",86.43
1931237.046,5790002.7,1942784.057,5800002.704,5.05322,3368,"-37.93478, 176.83261",76.624
1931237.046,5800002.704,1942784.057,5810002.709,5.05322,3369,"-37.83112, 176.87398",0.077
1939897.304,5575002.599,1951444.315,5585002.604,5.05322,3370,"-39.8461, 176.99058",3.743
1939897.304,5585002.604,1951444.315,5595002.609,5.05322,3371,"-39.76114, 176.99388",17.279
1939897.304,5595002.609,1951444.315,5605002.613,5.05322,3372,"-39.67761, 177.0193",60.796
1939897.304,5605002.613,1951444.315,5615002.618,5.05322,3373,"-39.63559, 176.99439",0.016
1939897.304,5635002.627,1951444.315,5645002.632,5.05322,3374,"-39.29582, 176.97232",9.685
1939897.304,5645002.632,1951444.315,5655002.637,5.05322,3375,"-39.22703, 176.99221",65.318
1939897.304,5655002.637,1951444.315,5665002.641,5.05322,3376,"-39.14057, 176.99922",86.417
1939897.304,5665002.641,1951444.315,5675002.646,5.05322,3377,"-39.05067, 176.99414",86.417
1939897.304,5675002.646,1951444.315,5685002.651,5.05322,3378,"-38.96078, 176.98908",86.417
1939897.304,5685002.651,1951444.315,5695002.655,5.05322,3379,"-38.87088, 176.98404",86.417
1939897.304,5695002.655,1951444.315,5705002.66,5.05322,3380,"-38.78098, 176.97902",86.417
1939897.304,5705002.66,1951444.315,5715002.665,5.05322,3381,"-38.69108, 176.97403",86.417
1939897.304,5715002.665,1951444.315,5725002.669,5.05322,3382,"-38.60118, 176.96906",86.417
1939897.304,5725002.669,1951444.315,5735002.674,5.05322,3383,"-38.51128, 176.96411",86.417
