Code,proportionToHere,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,erp96,erp01,erp06,erp13,erp18,a0014,a1539,a4064,a6500,median_age,Eurother,Maori,Pacific,Asian,MELAA,p0014,p1539,p4064,p6500,sex_ratio,pEurother,pMaori,pPacific,pAsian,pMELAA,SHAPE_Length
126600,0.000967252,Takapuna West,Takapuna West,3220,3290,3590,4290,4740,710,1730,1280,1010,39,2940,200,110,1570,220,15.1,36.5,27,21.4,90,62.1,4.2,2.3,33.1,4.6,11462.56882
132900,0.000634632,Fruitvale,Fruitvale,2310,2510,2830,2880,3110,570,1280,920,340,33.9,1560,380,440,1130,100,18.4,41,30,11,98,50.1,12.1,14.2,36.1,3.3,4862.531647
126800,0.000510154,Takapuna Central,Takapuna Central,1750,1930,2120,2350,2500,210,690,870,730,53.1,2060,100,30,380,90,8.4,27.7,35,29.3,89,82.1,4,1.1,15,3.6,7927.334716
134000,0.000422408,Cheltenham,Cheltenham,2230,2150,2180,2190,2070,350,480,790,450,47.6,1960,100,50,100,20,16.8,23.2,38,21.9,96,94.7,5.1,2.6,4.6,1,4482.750906
127000,0.000918277,Te Atatū South-Central,Te Atatu South-Central,3570,3790,3940,4080,4500,850,1710,1460,480,35.5,2500,610,670,1360,80,18.9,38,33,10.6,99,55.5,13.7,14.9,30.2,1.9,6828.851126
127100,0.000512195,Northcote Central (Auckland),Northcote Central (Auckland),2310,2480,2570,2530,2510,450,1070,620,380,32.9,960,350,530,850,100,17.9,42.6,25,15,98,38.2,14.1,21.1,34,4.1,3534.390714
127300,0.000538723,Northcote South (Auckland),Northcote South (Auckland),2100,2210,2450,2480,2640,430,1120,790,300,35.3,1590,180,90,930,60,16.2,42.3,30,11.5,94,60.2,6.9,3.5,35.2,2.3,5617.783451
155300,0.000410164,Botany East,Botany East,30,1730,1940,1970,2010,340,610,750,310,42.4,800,60,50,1130,80,16.9,30.4,37,15.5,94,39.8,2.8,2.7,55.9,3.8,4124.747107
127400,0.000640754,Birkenhead South,Birkenhead South,2540,2820,2950,3030,3140,570,970,1140,470,40.7,2720,190,70,320,80,18.2,30.8,36,14.8,94,86.7,6.2,2.4,10.3,2.7,6117.847299
129100,0.00102643,Sunnyvale East,Sunnyvale East,3260,3730,3900,4170,5030,1110,1970,1420,520,32.5,2530,820,1110,1340,170,22.2,39.2,28,10.3,91,50.3,16.3,22.1,26.7,3.4,7141.112114
127500,0.000267321,Henderson Central,Henderson Central,390,510,780,1170,1310,140,390,290,490,49.8,840,140,150,300,20,10.8,29.4,22,37.6,85,64,10.5,11.2,22.5,1.6,10091.33376
128100,0.000475464,Northcote Tuff Crater,Northcote Tuff Crater,1830,1910,2100,2210,2330,320,1000,700,310,35.7,1420,130,90,820,70,13.7,43,30,13.2,98,60.7,5.5,3.8,35.3,3.1,5885.59525
127700,0.000718297,Te Atatū South-McLeod North,Te Atatu South-McLeod North,1980,2150,2490,3240,3520,740,1480,980,320,33,1640,580,570,1220,150,20.9,42.1,28,9.1,99,46.6,16.3,16.1,34.7,4.1,8028.538806
127800,0.000412205,Henderson Valley Park,Henderson Valley Park,1510,1630,1800,1890,2020,510,820,540,160,30.2,800,450,770,350,80,25.4,40.4,27,7.7,97,39.6,22.3,38.3,17.2,4.1,4698.255385
128000,0.00023059,Waitakere Ranges South,Waitakere Ranges South,1020,950,1010,1060,1130,200,300,470,150,43.8,1060,170,50,30,10,17.7,26.9,42,13.7,103,94.3,15,4.3,2.7,0.7,62679.20928
128200,0.000685647,Northcote Point (Auckland),Northcote Point (Auckland),2970,2990,3050,3160,3360,630,1130,1080,520,38.2,2800,280,130,450,60,18.8,33.8,32,15.4,89,83.3,8.2,3.8,13.5,1.8,6545.307878
128300,0.000936643,McLaren Park,McLaren Park,3730,4010,4080,4280,4590,1090,1840,1230,420,31.4,2010,810,1530,1040,120,23.8,40.1,27,9.1,95,43.7,17.6,33.3,22.7,2.6,4957.562154
155400,0.000622388,Botany South,Botany South,10,2350,2990,2930,3050,540,1060,1060,390,38.1,1200,120,100,1670,140,17.6,34.8,35,12.9,95,39.3,3.9,3.3,54.8,4.7,3657.235846
128500,0.000818287,Te Atatū South-McLeod South,Te Atatu South-McLeod South,2890,3110,3250,3590,4010,830,1470,1180,530,35.2,2140,580,770,1120,100,20.8,36.6,30,13.2,96,53.4,14.6,19.3,28,2.4,5694.878143
128600,0.000310174,Takapuna South,Takapuna South,1530,1460,1510,1510,1520,210,440,530,340,47.1,1290,80,20,200,40,13.6,29,35,22.2,89,84.8,5.6,1.6,13.2,2.4,4159.03855
155600,0.000944805,Papatoetoe East,Papatoetoe East,3140,3470,3800,4090,4630,960,2050,1240,390,30.6,870,590,1260,2440,70,20.7,44.2,27,8.4,109,18.7,12.7,27.1,52.6,1.6,5277.150695
128800,0.000879506,Hauraki,Hauraki,3600,3750,4000,4190,4310,860,1490,1410,540,37.1,3150,260,110,1010,110,20,34.7,33,12.5,94,73.1,6,2.5,23.5,2.6,5116.369257
128900,0.001006024,Glendene North,Glendene North,3810,3960,4240,4460,4930,1040,1880,1470,540,33.8,2110,700,1300,1460,140,21.2,38.1,30,10.9,100,42.8,14.2,26.4,29.6,2.7,6523.443889
157700,0.001010105,Clover Park North,Clover Park North,4920,4710,4630,4410,4950,1400,2000,1150,390,27.1,580,1010,3490,790,20,28.4,40.5,23,7.8,98,11.7,20.3,70.5,16,0.5,4284.739346
129200,0.000808084,Point Chevalier West,Point Chevalier West,3380,3590,3680,3920,3960,720,1050,1300,890,43.7,3290,370,340,420,80,18.3,26.5,33,22.4,87,83.1,9.2,8.5,10.5,2,8914.688281
134200,0.000779515,Mount Albert Central,Mount Albert Central,3230,3400,3580,3560,3820,740,1410,1260,410,35.1,2650,350,270,940,90,19.4,36.8,33,10.8,102,69.5,9.2,7.1,24.6,2.4,5778.485044
129400,0.000604022,Bayswater,Bayswater,2820,2780,2810,2980,2960,570,1020,1010,360,37.1,2410,350,190,320,60,19.1,34.6,34,12.3,93,81.2,11.7,6.4,10.8,2.2,7257.963448
130200,0.000471382,Saint Marys Bay,Saint Marys Bay,2430,2240,2260,2380,2310,210,820,850,430,44.3,2010,160,70,220,40,8.9,35.6,37,18.7,98,87.1,6.9,3.1,9.6,1.7,5913.218201
129500,0.000620347,Glendene South,Glendene South,2430,2600,2720,2860,3040,640,1150,950,290,33.9,1240,420,790,980,90,21,38,31,9.6,104,40.8,14,26.2,32.4,3,6508.034419
129600,0.000812165,Glen Eden West,Glen Eden West,2800,3260,3620,3760,3980,940,1540,1080,420,31.6,2230,650,1080,740,50,23.7,38.6,27,10.6,96,56,16.4,27,18.6,1.3,5879.480177
134300,0.000506073,Karangahape,Karangahape,470,940,1520,1890,2480,110,1520,660,190,33,1510,140,80,770,170,4.6,61.3,26,7.7,122,60.8,5.5,3.4,31,7,2602.342281
129700,0.000636672,Herne Bay,Herne Bay,3140,3160,3120,3080,3120,520,880,1220,490,44,2890,190,60,200,60,16.7,28.3,39,15.8,95,92.5,6,2.1,6.4,1.9,5056.251164
129800,0.000489748,Westmere North,Westmere North,1990,2150,2260,2410,2400,490,690,950,270,40.5,2070,190,120,230,40,20.4,28.9,40,11.1,98,86.4,8.1,5.2,9.5,1.5,4034.742061
129900,0.000971333,Point Chevalier East,Point Chevalier East,4020,4160,4330,4640,4760,1040,1490,1780,450,37.8,3900,430,440,520,100,21.9,31.3,38,9.4,89,82,9.1,9.3,10.9,2.1,8040.577238
130100,0.000757069,Glen Eden Rosier,Glen Eden Rosier,2870,2950,3100,3300,3710,850,1450,1090,320,33,2030,560,810,880,100,22.9,39,30,8.6,100,54.8,15.2,21.9,23.8,2.6,6840.377987
134400,0.000730541,Kingsland,Kingsland,3070,2950,3140,3360,3580,430,2020,960,160,31.5,2710,390,500,400,90,12.2,56.6,27,4.5,100,75.7,10.9,13.9,11.3,2.5,5084.643544
130300,0.000650957,Westmere South-Western Springs,Westmere South-Western Springs,2620,2810,2940,3200,3190,660,1050,1250,240,37.8,2690,380,300,210,70,20.7,32.8,39,7.4,92,84.3,11.8,9.5,6.7,2.3,9873.493841
131700,0.000873384,Avondale West (Auckland),Avondale West (Auckland),2930,3580,4040,4050,4280,860,1870,1210,340,31.4,1140,520,1540,1540,170,20.1,43.7,28,7.9,104,26.7,12.2,36,36.1,3.9,4558.070677
130500,0.000597901,Kelston North,Kelston North,2320,2460,2560,2710,2930,630,1180,860,270,32.5,910,470,1090,940,60,21.4,40,29,9.1,98,31,16.1,37.3,32,1.9,4616.067802
131400,0.000426489,Stanley Point,Stanley Point,2290,2300,2250,2180,2090,390,700,740,260,37.7,1940,160,50,80,30,18.6,33.5,35,12.5,109,92.6,7.5,2.4,4.1,1.3,7919.392435
130700,0.00086114,Narrow Neck,Narrow Neck,4210,3970,4110,4190,4220,850,1210,1550,610,40.8,3650,290,80,440,100,20.1,28.8,37,14.4,92,86.6,6.8,2,10.5,2.3,8059.87077
131500,0.000773394,Glen Eden Central,Glen Eden Central,2780,2890,3320,3460,3790,810,1500,1110,370,33.9,2260,530,500,1040,110,21.4,39.6,29,9.8,98,59.5,13.9,13.2,27.5,2.9,6763.291355
131100,0.000726459,Waterview,Waterview,3040,3250,3550,3460,3560,620,1600,1030,320,32.8,1950,380,740,800,190,17.4,44.8,29,8.9,94,54.6,10.7,20.7,22.4,5.3,5366.484888
131300,0.000226508,Wynyard-Viaduct,Wynyard-Viaduct,50,240,750,1020,1110,40,410,500,150,45.1,850,40,20,210,50,3.9,37.4,45,13.8,108,76.6,3.6,1.7,19.3,4.3,6944.609861
131900,0.000575454,Mount Albert West,Mount Albert West,2290,2380,2660,2730,2820,540,1160,830,290,33.9,1550,270,270,990,120,19,41.4,29,10.2,106,55.1,9.5,9.5,35,4.1,6808.137274
132600,0.000677485,New Lynn North West,New Lynn North West,2270,2470,2590,2900,3320,590,1390,990,360,34.5,1060,340,590,1660,60,17.6,41.9,30,10.8,100,32,10.2,17.8,50,1.8,3497.225845
132800,0.000757069,Grey Lynn Central,Grey Lynn Central,3540,3460,3520,3490,3710,530,1790,1180,210,32.9,3030,300,490,330,80,14.3,48.2,32,5.7,91,81.6,8.1,13.1,8.8,2.2,4908.005507
132000,0.000967252,Avondale North (Auckland),Avondale North (Auckland),3330,3550,4010,4240,4740,830,2080,1400,420,33.6,2310,510,820,1610,180,17.6,43.9,30,8.9,100,48.8,10.8,17.3,33.9,3.8,6892.550304
132100,0.000667282,Grey Lynn West,Grey Lynn West,2940,2730,2760,2930,3270,530,1440,1010,290,33.9,2320,390,520,380,120,16.3,44,31,8.8,102,71.1,11.9,16,11.5,3.6,4948.514465
132200,0.000863181,Mount Albert North,Mount Albert North,3580,3920,4090,4140,4230,910,1650,1360,310,33.6,2600,380,420,1210,150,21.5,38.9,32,7.4,97,61.5,8.9,9.9,28.6,3.6,5256.487912
132300,0.000718297,New Lynn North,New Lynn North,2620,2850,2900,3130,3520,680,1520,1000,330,33.3,1250,420,800,1430,90,19.2,43.1,28,9.3,105,35.4,12,22.8,40.7,2.6,6407.290093
132500,0.000752987,Konini,Konini,3350,3420,3530,3680,3690,800,1150,1340,410,38,3120,400,290,390,60,21.7,31.1,36,11,98,84.4,10.7,7.7,10.7,1.6,7847.358196
337900,0.000246915,Tinwald North,Tinwald North,870,930,1030,1110,1210,200,360,400,260,43.4,1110,100,10,50,0,16.7,29.3,33,21.1,100,91.3,8.5,0.7,4.2,0.1,6532.752265
133000,0.000706053,Devonport,Devonport,3550,3450,3600,3580,3460,600,880,1330,650,45.4,3210,190,80,160,60,17.5,25.5,38,18.6,91,92.7,5.4,2.4,4.5,1.7,5451.612272
133100,0.000652997,Avondale Central (Auckland),Avondale Central (Auckland),1880,2150,2520,2710,3200,480,1460,830,440,33.3,1180,290,570,1400,110,14.9,45.6,26,13.7,99,36.8,9.1,17.7,43.7,3.3,6543.584949
135400,0.000671363,West Lynn,West Lynn,2610,2720,2870,3020,3290,690,1080,1160,370,37.4,2460,310,270,640,60,20.8,32.9,35,11.1,101,74.8,9.4,8.2,19.6,1.7,6189.260709
133300,0.000506073,Quay Street-Customs Street,Quay Street-Customs Street,130,820,1170,2400,2480,210,1510,610,150,32.1,970,110,80,1260,180,8.4,60.7,25,6.2,112,39,4.5,3.4,50.9,7.3,12243.71876
133400,0.000855018,Hobson Ridge Central,Hobson Ridge Central,260,270,1870,3390,4190,260,3320,530,70,27.6,730,150,120,3060,300,6.2,79.4,13,1.8,123,17.3,3.7,2.9,73,7.3,1021.311531
133500,0.000408123,Grey Lynn East,Grey Lynn East,1200,1410,1450,1740,2000,170,1200,560,80,32,1590,180,160,270,70,8.5,59.7,28,3.8,105,79.6,9,8.2,13.6,3.4,4293.629836
133600,0.000855018,Morningside (Auckland),Morningside (Auckland),3250,3380,3820,4010,4190,510,2230,1220,240,32.5,2860,390,440,950,120,12.1,53.2,29,5.7,102,68.2,9.2,10.5,22.7,2.8,5024.27482
133900,0.000122437,New Lynn Central,New Lynn Central,100,160,240,160,600,60,310,160,60,35.1,210,60,50,310,10,10.1,52.2,27,10.6,129,35.6,9.5,8.6,52.5,1.9,8773.278374
136000,0.000871343,Eden Terrace,Eden Terrace,1010,1830,3090,3910,4270,220,3000,920,130,31,2280,240,140,1650,280,5.1,70.3,22,3.1,113,53.3,5.7,3.2,38.6,6.5,4188.23915
134600,0.000559129,Waima-Woodlands Park,Waima-Woodlands Park,2430,2500,2560,2670,2740,670,760,1100,220,39,2480,210,80,260,50,24.3,27.6,40,8.1,96,90.3,7.7,2.8,9.4,1.7,9961.146848
134900,0.000622388,New Lynn Seabrook,New Lynn Seabrook,2240,2290,2540,2770,3050,600,1170,920,360,35.1,1330,270,490,1190,130,19.8,38.3,30,11.7,94,43.7,8.8,16.1,38.9,4.4,3578.488675
138400,0.000697891,Mount Eden West,Mount Eden West,3140,3250,3340,3410,3420,600,1340,1210,270,35.1,2530,170,140,800,60,17.5,39.2,35,7.9,94,73.8,4.8,4,23.4,1.9,4823.631863
135000,0.00092848,Avondale South (Auckland),Avondale South (Auckland),2710,3450,3990,4180,4550,760,2110,1290,400,32.5,1390,400,960,2240,140,16.6,46.3,28,8.9,103,30.6,8.8,21,49.2,3,7159.767363
135100,0.00066116,Symonds Street North West,Symonds Street North West,450,1270,2280,2810,3240,90,2820,290,50,25,850,130,80,2110,250,2.6,87.1,9,1.4,95,26.2,4.1,2.3,64.9,7.6,1610.2116
135200,0.000512195,Mount Albert South,Mount Albert South,2180,2350,2410,2440,2510,370,960,860,320,36.7,1780,190,160,630,50,14.6,38.3,34,12.8,104,70.8,7.4,6.5,25.2,2,3707.03102
135300,0.000646875,Symonds Street West,Symonds Street West,170,210,1400,2450,3170,110,2630,350,80,26.7,690,130,110,2120,260,3.5,82.9,11,2.4,118,21.9,4.2,3.5,67.1,8.1,1993.174715
135500,0.000704013,Ōwairaka West,Owairaka West,2950,3130,3300,3160,3450,630,1660,890,270,31.6,1270,310,660,1430,180,18.3,48.1,26,7.7,114,36.8,8.9,19.1,41.4,5.3,5560.342494
135600,0.000608104,New Lynn Central South,New Lynn Central South,1380,2380,2880,3010,2980,490,1290,820,380,34.7,880,240,380,1720,60,16.4,43.2,28,12.8,99,29.5,8.2,12.6,57.5,2.2,4812.303881
135700,0.00029793,The Strand,The Strand,150,530,1250,1570,1460,70,1130,200,60,28.2,660,50,40,600,190,4.6,77.5,14,3.8,109,45.4,3.7,2.8,41.2,13.3,2688.138215
135800,0.000522398,St Lukes,St Lukes,1010,1060,1750,2390,2560,390,1370,590,210,31.5,960,150,190,1400,140,15.4,53.4,23,8.1,100,37.7,5.9,7.6,54.5,5.3,4242.362842
136200,0.00036323,Eden Park,Eden Park,1610,1700,1730,1750,1780,280,850,560,100,32.7,1370,160,150,290,30,15.5,47.7,31,5.5,104,77,8.7,8.5,16.3,1.9,4108.720932
136300,0.000846856,Sandringham North,Sandringham North,3360,3450,3760,3830,4150,770,1810,1230,330,33,2670,250,360,1200,80,18.7,43.7,30,7.9,100,64.4,6.1,8.8,28.9,1.9,4392.812322
136400,0.000899912,Parnell West,Parnell West,2600,3110,3440,3830,4410,330,2330,1260,480,33.7,3220,220,90,1040,180,7.6,52.8,29,10.9,94,73,5.1,2.1,23.6,4.2,6033.968588
157800,0.000742784,Mission Heights North,Mission Heights North,100,120,110,3300,3640,800,1360,1140,340,35.2,760,170,170,2690,120,22.1,37.3,31,9.3,98,20.9,4.8,4.6,73.8,3.3,4900.680031
136500,0.001001943,New Lynn South,New Lynn South,3700,3900,4170,4400,4910,1020,1900,1490,510,34.1,2190,530,740,1980,140,20.8,38.7,30,10.3,102,44.5,10.8,15,40.3,2.8,6863.219181
136600,0.000706053,New Windsor North,New Windsor North,2740,2850,3160,3220,3460,600,1500,1010,350,33.3,1150,260,550,1750,110,17.4,43.4,29,10.2,104,33.2,7.5,16,50.6,3.1,5437.381592
136900,0.000479545,Eden Valley,Eden Valley,2080,2150,2170,2130,2350,310,1100,730,220,33.6,1590,200,90,630,60,13,46.7,31,9.2,114,67.9,8.4,3.8,26.9,2.5,4862.544947
137000,0.000520357,Sandringham Central,Sandringham Central,1950,2080,2210,2340,2550,450,1140,690,260,33.4,1060,180,320,1180,60,17.8,44.9,27,10.3,99,41.6,7.1,12.5,46.5,2.4,3852.636344
320900,0.00049791,Papanui East,Papanui East,1900,2200,2310,2480,2440,380,700,720,640,45.3,2020,130,60,340,20,15.6,28.6,30,26.2,82,82.7,5.4,2.4,14,0.9,3846.989827
155700,0.000812165,Ōtara South,Otara South,3550,3570,3810,3500,3980,1150,1550,970,320,26.1,400,750,3230,200,10,28.8,38.9,24,8,96,10.1,18.8,81.1,5,0.2,5458.848501
137100,0.000634632,Glenavon,Glenavon,2080,2260,2470,2950,3110,660,1340,860,250,31.3,650,300,840,1480,170,21.3,43,28,7.9,111,20.8,9.8,27.2,47.6,5.6,3996.67242
137200,0.000836653,Blockhouse Bay North,Blockhouse Bay North,2400,2870,3350,3590,4100,770,1560,1200,550,35.3,1210,230,590,2320,140,18.9,38.2,29,13.5,100,29.5,5.7,14.3,56.6,3.5,4467.660141
142600,0.000534642,Royal Oak West (Auckland),Royal Oak West (Auckland),2070,2280,2450,2500,2620,370,950,800,500,39.8,1330,150,210,1080,40,13.9,36.2,31,19.2,90,50.8,5.6,8.1,41.2,1.5,5047.06876
137400,0.000724419,Parnell East,Parnell East,3350,3200,3410,3650,3550,450,1230,1220,650,43,2890,170,80,580,100,12.7,34.6,34,18.3,92,81.4,4.7,2.2,16.3,2.9,7300.685075
137500,0.000501992,Laingholm,Laingholm,2290,2360,2420,2370,2460,560,660,1010,230,40.2,2310,240,60,120,30,22.8,26.9,41,9.4,100,93.9,9.9,2.6,4.8,1.2,11082.65788
137600,0.000499951,Sandringham West,Sandringham West,2030,2100,2160,2260,2450,470,1090,710,180,32.8,1160,170,250,1070,60,19.2,44.6,29,7.3,103,47.5,6.9,10.4,43.5,2.5,3525.071031
137700,0.000238752,Mount Eden North East,Mount Eden North East,640,680,1380,1090,1170,60,770,300,40,32.3,560,300,180,260,50,4.8,65.9,26,3.4,281,47.8,25.5,15.7,21.7,4,2889.870567
137800,0.000744825,Mount Eden North,Mount Eden North,3350,3230,3320,3330,3650,420,1790,1010,440,33.1,2530,230,160,980,110,11.6,48.9,28,11.9,98,69.1,6.3,4.3,26.7,3,4647.307027
138000,0.000634632,Green Bay South,Green Bay South,2300,2450,2790,3040,3110,520,830,930,840,45.5,2430,240,200,540,50,16.5,26.6,30,27,90,78.1,7.7,6.4,17.3,1.7,7611.425808
138100,0.000685647,Balmoral,Balmoral,2890,2920,3180,3240,3360,630,1370,1090,270,33.9,2270,190,260,850,100,18.6,40.8,32,8.1,103,67.4,5.7,7.6,25.3,3.1,4652.71566
138200,0.000742784,Sandringham East,Sandringham East,3120,3360,3470,3450,3640,680,1550,1100,320,33.3,1800,300,370,1400,130,18.6,42.5,30,8.8,102,49.4,8.3,10.1,38.3,3.7,4466.554399
138300,0.000979496,New Windsor South,New Windsor South,3780,4040,4410,4560,4800,950,2070,1270,500,32,1340,350,880,2560,210,19.8,43.1,26,10.5,106,28,7.2,18.4,53.3,4.4,5732.318356
328700,0.000277524,Sydenham West,Sydenham West,1060,1060,1120,1200,1360,110,540,400,310,42.2,1130,110,40,140,40,8,39.5,30,22.8,102,83.3,8,3.2,10.1,2.8,3276.723682
138500,0.000877465,Newmarket,Newmarket,1260,1970,2380,3910,4300,420,1990,1190,700,35.5,2070,130,60,2140,120,9.7,46.2,28,16.2,88,48.1,3.1,1.5,49.8,2.8,4935.432094
138600,0.000475464,Blockhouse Bay North East,Blockhouse Bay North East,1710,1930,2130,2200,2330,410,900,750,270,35.8,720,160,250,1360,60,17.4,38.7,32,11.5,99,31,6.8,10.8,58.4,2.5,3791.201972
138700,0.000740744,Epsom North,Epsom North,3240,3300,3390,3550,3630,450,1550,1190,440,34.8,1650,170,110,1860,90,12.5,42.8,33,12.1,101,45.5,4.8,3.1,51.2,2.4,5712.724004
138800,1.43E-05,Wesley South,Wesley South,60,50,50,50,70,10,20,30,0,36.3,10,0,10,50,0,22.1,33.6,42,2.7,189,15.9,5,12.7,78.4,5.7,5520.400795
157900,0.000916237,Clover Park South,Clover Park South,3630,3750,3920,3960,4490,1120,1850,1180,350,29.7,840,680,1840,1820,70,25,41.1,26,7.7,99,18.6,15.1,40.9,40.4,1.5,4791.432843
138900,0.000901952,Blockhouse Bay South,Blockhouse Bay South,3270,3620,3840,4120,4420,740,1530,1370,770,39,2130,270,330,2040,100,16.8,34.7,31,17.5,97,48.1,6.1,7.5,46,2.3,6084.721102
139000,0.000618307,Mount Eden East,Mount Eden East,2890,2900,2980,2910,3030,490,1210,1040,300,35,2050,170,110,860,90,16.1,39.9,34,9.7,100,67.5,5.6,3.5,28.5,2.8,4017.777772
139100,0.000469342,Wesley East,Wesley East,1830,1980,2100,2210,2300,520,910,600,270,31.6,470,240,870,900,100,22.5,39.6,26,11.6,100,20.5,10.3,38,39.2,4.3,3326.556039
139500,0.000548926,Blockhouse Bay East,Blockhouse Bay East,1910,2140,2330,2330,2690,390,940,800,560,40.6,1020,130,210,1470,40,14.4,35,30,21,98,37.9,4.7,7.8,54.7,1.4,4741.54548
158000,0.000579535,Donegal Park,Donegal Park,30,360,1650,2520,2840,530,1140,700,460,34.5,690,150,440,1680,100,18.8,40.3,25,16.2,97,24.4,5.2,15.6,59.1,3.4,3789.481112
139200,0.000589738,Orakei West,Orakei West,2480,2680,2860,2850,2890,420,930,1020,510,42.8,2250,230,130,490,80,14.7,32.1,35,17.8,97,77.6,7.9,4.4,16.9,2.8,8309.693456
139400,0.000593819,Remuera West,Remuera West,2560,2540,2630,2700,2910,450,1060,960,440,37.9,2070,100,70,820,50,15.4,36.5,33,15,96,71.1,3.6,2.3,28.3,1.6,4513.01319
142700,0.000740744,Saint Heliers West,Saint Heliers West,3240,3210,3440,3570,3630,630,900,1320,780,46.1,3160,160,40,440,60,17.5,24.7,36,21.4,91,87.2,4.4,1.2,12.1,1.6,6188.587705
139600,0.0006632,Lynfield North,Lynfield North,2260,2440,2720,2910,3250,540,1360,1000,360,34.2,790,160,230,2250,80,16.6,41.8,31,10.9,101,24.1,5,7.2,69.1,2.4,5537.544865
139700,0.00082849,Mount Roskill North,Mount Roskill North,3230,3400,3760,3830,4060,620,1790,1230,410,34.1,1820,270,430,1790,140,15.3,44.2,30,10.2,97,44.8,6.6,10.7,44.1,3.5,3953.942844
139800,0.00099378,Mount Roskill White Swan,Mount Roskill White Swan,3500,3940,4170,4380,4870,760,2180,1390,540,32.9,1100,180,600,3180,150,15.6,44.8,28,11.1,108,22.7,3.8,12.4,65.3,3.1,5256.364509
139900,0.000842775,Mount Eden South,Mount Eden South,3280,3630,3900,4030,4130,660,1680,1330,450,34.4,2660,190,90,1390,110,16.1,40.8,32,10.9,96,64.4,4.6,2.3,33.7,2.6,4646.835258
142800,0.000963171,One Tree Hill,One Tree Hill,3950,4140,4300,4380,4720,850,1950,1470,460,34.6,3080,410,520,1160,130,18,41.3,31,9.7,94,65.1,8.7,11,24.5,2.7,9302.934513
140000,0.000840734,Remuera Waitaramoa,Remuera Waitaramoa,4060,3900,4080,4150,4120,740,1220,1520,640,42.7,3050,190,50,1030,80,18,29.5,37,15.6,94,74,4.6,1.2,25,1.8,7226.393679
140100,0.000608104,Orakei East,Orakei East,2410,2480,2790,2840,2980,530,1050,930,470,37.7,1870,890,290,350,90,17.8,35.1,31,15.9,88,62.9,29.8,9.8,11.8,2.9,7010.045693
142900,0.000520357,Hillsborough East (Auckland),Hillsborough East (Auckland),1610,1770,1950,2120,2550,480,1080,750,230,33.2,870,150,220,1450,80,19,42.5,30,9,98,34.1,5.8,8.5,56.8,3.3,4401.12268
140500,0.000757069,Remuera North,Remuera North,3290,3430,3600,3650,3710,660,1150,1410,480,41,2700,120,60,1000,60,17.9,31.1,38,13,94,72.9,3.3,1.7,27,1.6,8208.052023
140600,0.000489748,Three Kings West,Three Kings West,2000,2080,2120,2160,2400,570,950,670,210,31.2,990,250,680,640,140,23.7,39.6,28,8.6,93,41.4,10.5,28.6,26.6,5.9,3899.508358
140700,0.000524438,Mount Roskill Central South,Mount Roskill Central South,2190,2380,2420,2650,2570,550,1130,650,240,29.3,410,220,1020,1010,190,21.6,44,25,9.3,106,15.8,8.4,39.7,39.2,7.3,4778.453353
140900,0.00096113,Lynfield South,Lynfield South,3970,4050,4250,4340,4710,760,1810,1520,630,36.8,1680,190,310,2720,140,16.1,38.3,32,13.5,100,35.5,4.1,6.6,57.6,2.9,5854.973329
141000,0.000838693,Remuera South,Remuera South,3640,3710,4100,4160,4110,640,1460,1430,590,39.1,2280,140,120,1730,100,15.5,35.4,35,14.3,91,55.4,3.3,3,42.2,2.4,5844.737101
141800,0.000920318,Kohimarama,Kohimarama,3770,4010,4230,4350,4510,770,1200,1630,910,44.5,3800,140,70,630,140,17.1,26.5,36,20.2,91,84.3,3.2,1.5,14,3.1,6929.413945
141100,0.000918277,Mission Bay,Mission Bay,3970,4160,4350,4400,4500,620,1450,1580,850,43.1,3510,200,80,830,180,13.8,32.2,35,18.8,89,78,4.4,1.8,18.6,3.9,6574.563558
141300,0.000677485,Mount Roskill South,Mount Roskill South,2540,2650,2830,3020,3320,480,1270,950,620,38,1250,120,260,1810,110,14.4,38.2,29,18.8,99,37.8,3.7,7.8,54.5,3.3,4688.572999
141500,0.000512195,Epsom East,Epsom East,2170,2320,2450,2580,2510,330,940,810,440,39.6,1420,100,80,990,60,13,37.3,32,17.7,85,56.4,3.9,3.4,39.3,2.5,5956.943484
141600,0.000593819,Remuera Waiata,Remuera Waiata,2680,2750,2840,2950,2910,470,790,1090,560,45.9,2230,110,40,660,40,16.3,27.3,37,19.1,95,76.5,3.7,1.3,22.6,1.5,4449.329236
141700,0.000473423,Epsom South,Epsom South,2070,2170,2230,2280,2320,330,860,780,350,38.9,1420,150,70,810,60,14,37.2,34,15,92,61,6.3,3,35,2.6,3522.326364
141900,0.000577494,Meadowbank West,Meadowbank West,2350,2420,2540,2690,2830,680,850,910,390,37.8,2200,220,160,440,80,24.2,29.9,32,13.9,89,77.6,7.7,5.5,15.5,2.8,4653.137489
